"hhid","PID","s4q02","s4q03","s4q04","s4q04_1","s4q05","s4q06","s4q07","s4q08","s4q09","s4q10","s4q11","s4q12","s4q7_1a","s4q7_1b","s4q07a","s4q12_1","s4q13","s4q14","s4q14b","h4q15h","h4q15i","h4q15j","h4q15e","h4q15b","h4q15c","h4q15d","h4q15k","s4h15f","h4q15g_1","h4q15g","s4q16","s4q17","s4q18"
"9b2853a3791142088c41ddd6a75bfe4a",6,2,2,1,,3,,,,1,10,1,1,,,,,2.5,60,1,12000,,,,,4500,,,,,16500,1,1,3
"9b2853a3791142088c41ddd6a75bfe4a",7,2,2,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9b62071dbf52498788acff1189ebeee4",1,1,,4,2,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9b62071dbf52498788acff1189ebeee4",9,2,1,4,,2,,33,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9b81afb9f2314aceaf0a79c60a3452ac",1,2,2,4,,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9b81afb9f2314aceaf0a79c60a3452ac",2,1,,4,2,2,,16,10,,,,,,,,,,,,,,,,,,,,,,,,,
"9b81afb9f2314aceaf0a79c60a3452ac",3,2,2,1,,3,,,,10,11,2,1,,,,,2,60,1,74000,,4000,,12000,25000,,,6000,,121000,2,,2
"9b81afb9f2314aceaf0a79c60a3452ac",4,2,2,1,,3,,,,1,1,2,1,,,,,2,60,1,43000,,,,10000,4800,,,6000,,63800,2,,2
"9b81afb9f2314aceaf0a79c60a3452ac",5,2,2,1,,3,,,,1,10,2,1,,,,,2,60,1,33000,,3000,,,4800,,,6000,,46800,2,,2
"9b91d76f77fd43f58e3e620645139638",1,1,,4,2,2,,31,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9b91d76f77fd43f58e3e620645139638",2,1,,4,2,2,,14,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9b91d76f77fd43f58e3e620645139638",3,2,2,1,,2,,13,11,,,,,,,,,,,,,,,,,,,,,,,,,
"9b91d76f77fd43f58e3e620645139638",4,2,1,4,,3,,,,15,16,2,1,,,,,7,90,1,360000,,,,20000,54000,,,,,434000,2,,3
"9b91d76f77fd43f58e3e620645139638",5,2,1,4,,3,,,,14,15,2,1,,,,,1.2,20,1,180000,,9000,,18000,30000,,,,,237000,2,,3
"9b91d76f77fd43f58e3e620645139638",6,2,1,4,,3,,,,10,11,2,1,,,,,1.2,20,1,120000,,9000,,15000,19500,,,,,163500,2,,3
"9b91d76f77fd43f58e3e620645139638",7,2,1,1,,3,,,,1,1,2,1,,,,,1.2,20,1,90000,,9000,,15000,6500,,,,,120500,2,,3
"9b91d76f77fd43f58e3e620645139638",8,2,1,1,,3,,,,0,1,2,1,,,,,1.2,20,1,90000,10000,9000,,,4000,,,,,113000,2,,3
"9babf157fcb041638177281acc8dbc0d",1,2,3,4,,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9babf157fcb041638177281acc8dbc0d",2,1,,4,2,2,,16,11,,,,,,,,,,,,,,,,,,,,,,,,,
"9babf157fcb041638177281acc8dbc0d",3,2,2,1,,3,,,,0,1,2,1,,,,,4,60,1,10000,1000,,,,,,,,,11000,2,,2
"9bb9a860c98146e5a6addfd5674b75c9",1,1,,4,2,2,,14,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9bb9a860c98146e5a6addfd5674b75c9",3,2,1,4,,3,,,,14,15,1,1,,,,,0.5,15,1,37500,,6000,,15000,30000,,,9000,,97500,1,1,3
"9bb9a860c98146e5a6addfd5674b75c9",4,2,1,1,,2,,11,10,,,,,,,,,,,,,,,,,,,,,,,,,
"9bb9a860c98146e5a6addfd5674b75c9",5,2,1,4,,3,,,,13,14,1,1,,,,,0.5,30,1,37500,,6000,,15000,30000,,,9000,,97500,1,1,3
"9bbceb52edd64161a52fd6228b646fb0",2,2,4,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9bbceb52edd64161a52fd6228b646fb0",3,2,4,1,,2,,33,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9bbceb52edd64161a52fd6228b646fb0",4,1,,1,1,2,,14,6,,,,,,,,,,,,,,,,,,,,,,,,,
"9bbceb52edd64161a52fd6228b646fb0",5,2,4,1,,3,,,,0,1,2,1,,,,,4,45,5,40000,2000,,,15000,1700,,,,,58700,2,,2
"9bbceb52edd64161a52fd6228b646fb0",6,1,,4,2,3,,,,14,15,1,1,,,,,3.5,60,1,30000,,15000,,10000,80000,,,,,135000,1,1,3
"9bbceb52edd64161a52fd6228b646fb0",7,2,4,4,,2,,15,9,,,,,,,,,,,,,,,,,,,,,,,,,
"9c013f19e5c6481ab56acc781b12fe14",1,2,2,4,,2,,34,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9c013f19e5c6481ab56acc781b12fe14",2,1,,4,2,2,,34,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9c013f19e5c6481ab56acc781b12fe14",3,2,2,1,,3,,,,1,1,2,1,,,,,1,5,96,250000,,,,30000,43200,150000,,10000,,483200,2,,2
"9c16760b26414b76b545285a17fc3e69",1,1,,4,1,2,,12,5,,,,,,,,,,,,,,,,,,,,,,,,,
"9c16760b26414b76b545285a17fc3e69",2,2,1,4,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9c16760b26414b76b545285a17fc3e69",3,2,1,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9c16760b26414b76b545285a17fc3e69",4,2,1,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9c16760b26414b76b545285a17fc3e69",5,2,1,1,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9c16760b26414b76b545285a17fc3e69",6,2,1,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9c16760b26414b76b545285a17fc3e69",7,2,1,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9c286b18f3eb44478ae06d4cf5561f48",1,2,2,4,,2,,32,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9c286b18f3eb44478ae06d4cf5561f48",2,1,,4,2,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9c286b18f3eb44478ae06d4cf5561f48",3,1,,4,2,2,,32,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9c286b18f3eb44478ae06d4cf5561f48",4,2,2,4,,3,,,,40,40,2,1,2,1,1,,1.5,25,1,600000,40000,,,40000,86500,,,,,766500,2,,2
"9c286b18f3eb44478ae06d4cf5561f48",5,2,2,4,,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9c286b18f3eb44478ae06d4cf5561f48",6,2,2,1,,3,,,,1,1,2,1,,,,,1.5,30,1,150000,5000,,,25000,6800,,,,,186800,2,,3
"9c286b18f3eb44478ae06d4cf5561f48",7,2,3,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9c3936df41154477ac5fe6528824da14",1,2,3,1,,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9c3936df41154477ac5fe6528824da14",2,1,,4,2,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9c3936df41154477ac5fe6528824da14",3,1,,4,2,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9c3936df41154477ac5fe6528824da14",8,2,2,4,,3,,,,15,16,1,3,,,,1,,,,450000,6000,6000,51000,15000,21000,15000,,30000,,594000,2,,
"9c4579913fce4da484e894cb5f012271",1,2,2,4,,2,,41,5,,,,,,,,,,,,,,,,,,,,,,,,,
"9c4579913fce4da484e894cb5f012271",2,1,,4,2,2,,41,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9c4579913fce4da484e894cb5f012271",3,2,1,4,,3,,,,30,31,1,3,,,,1,,,,1,,1,1,30000,120000,24000,,150000,720000,1044000,1,1,
"9c4579913fce4da484e894cb5f012271",4,2,2,4,,3,,,,13,14,2,3,,,,1,,,,1,,,1,60000,40000,16500,,50000,1050000,1216500,2,,
"9c4579913fce4da484e894cb5f012271",5,2,2,4,,3,,,,12,13,1,1,,,,,0.3,20,1,135000,,,,,40000,,,30000,,205000,1,1,2
"9c4579913fce4da484e894cb5f012271",7,2,2,4,,3,,,,12,13,1,1,,,,,0.3,20,1,135000,,,,,40000,,,30000,,205000,1,1,2
"9c46a867c52748f19dd83e517d003c53",1,2,2,4,,2,,36,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9c46a867c52748f19dd83e517d003c53",2,1,,4,2,2,,41,1,,,,,,,,,,,,,,,,,,,,,,,,,
"9c46a867c52748f19dd83e517d003c53",3,2,2,1,,3,,,,1,1,2,3,,,,1,,,,,,,,150000,45000,18000,,60000,1200000,1473000,2,,
"9c4acdbd87134ff29892f9be6a6b7faf",1,1,,4,2,2,,34,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9c4acdbd87134ff29892f9be6a6b7faf",2,1,,1,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9c4acdbd87134ff29892f9be6a6b7faf",3,2,1,1,,3,,,,10,10,2,3,,,,1,,,,1,1,1,1,50000,30000,15000,,,230000,325000,2,,
"9c4acdbd87134ff29892f9be6a6b7faf",4,2,1,4,,3,,,,11,12,1,3,,,,1,,,,1,1,1,1,50000,30000,15000,,,300000,395000,2,,
"9c4acdbd87134ff29892f9be6a6b7faf",5,2,1,4,,3,,,,13,14,2,3,,,,1,,,,1,1,1,1,50000,30000,15000,,,380000,475000,2,,
"9c6e56e21c304422997d610190f214bc",1,1,,1,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9cabf211777e4cbfa5456fedd778da23",1,1,,4,2,2,,17,5,,,,,,,,,,,,,,,,,,,,,,,,,
"9cabf211777e4cbfa5456fedd778da23",2,2,1,1,,2,,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
"9cabf211777e4cbfa5456fedd778da23",4,2,1,4,,2,,16,10,,,,,,,,,,,,,,,,,,,,,,,,,
"9cabf211777e4cbfa5456fedd778da23",5,1,,4,2,3,,,,14,14,1,1,,,,,0.5,10,1,12000,,9000,,,22000,,,,,43000,1,1,3
"9cabf211777e4cbfa5456fedd778da23",7,2,1,1,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9cabf211777e4cbfa5456fedd778da23",8,2,1,1,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9cc5c5339a2c4cd1821bd426961a953b",1,2,2,4,,2,,34,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9cc5c5339a2c4cd1821bd426961a953b",2,1,,4,2,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9cc5c5339a2c4cd1821bd426961a953b",4,2,2,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9cf16a409d6a44b892888433b4a0ea05",1,1,,4,2,2,,31,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9cf16a409d6a44b892888433b4a0ea05",2,2,1,4,,3,,,,33,40,2,3,3,2,,1,,,,1,1,1,1,,1,,,150000,2000000,2150000,2,,
"9cf16a409d6a44b892888433b4a0ea05",3,2,1,4,,3,,,,15,16,1,3,,,,1,,,,1,1,1,1,,90000,6000,,300000,1500000,1896000,1,1,
"9cf16a409d6a44b892888433b4a0ea05",4,2,1,4,,3,,,,15,16,2,3,,,,1,,,,1,,1,1,60000,90000,30000,,300000,1200000,1680000,2,,
"9cf16a409d6a44b892888433b4a0ea05",5,1,,1,1,3,,,,11,12,2,3,,,,1,,,,1,,1,1,50000,30000,30000,,240000,1200000,1550000,2,,
"9d195c87e2a247d5adc67bae49b9541b",1,1,,4,2,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9d195c87e2a247d5adc67bae49b9541b",2,2,1,4,,2,,15,10,,,,,,,,,,,,,,,,,,,,,,,,,
"9d195c87e2a247d5adc67bae49b9541b",4,2,1,1,,3,,,,1,1,2,1,,,,,0.25,10,1,30000,,6000,,7000,11100,,,6000,,60100,2,,3
"9d195c87e2a247d5adc67bae49b9541b",5,2,1,1,,3,,,,0,1,2,1,,,,,0.4,5,1,30000,,6000,,,9000,,,6000,,51000,2,,3
"9d197e937dc442869b152f2306ff11db",1,1,,4,2,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9d197e937dc442869b152f2306ff11db",2,2,1,1,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9d197e937dc442869b152f2306ff11db",3,2,1,1,,3,,,,0,10,1,3,,,,2,1,45,1,,,,,,600,,,,,600,1,1,1
"9d197e937dc442869b152f2306ff11db",4,2,1,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9d197e937dc442869b152f2306ff11db",5,2,1,1,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9d1fd0283ee04074aee8479abef13e53",1,1,,4,2,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9d1fd0283ee04074aee8479abef13e53",2,2,1,4,,3,,,,12,13,2,3,,,,1,,,,1,,,1,,16200,30000,,10000,1050000,1106200,2,,
"9d1fd0283ee04074aee8479abef13e53",3,2,1,4,,3,,,,11,12,2,3,,,,1,,,,1,,,1,,14400,30000,,10000,1050000,1104400,2,,
"9d1fd0283ee04074aee8479abef13e53",5,2,1,4,,2,,15,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9d24c59a50ad4b32ae80ad357f7f7345",2,2,3,4,,2,,15,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9d24c59a50ad4b32ae80ad357f7f7345",3,1,,1,1,2,,10,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9d32794676c248ddaaa4c3fc8a35520b",1,1,,4,2,2,,31,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9d32794676c248ddaaa4c3fc8a35520b",2,1,,1,1,2,,13,9,,,,,,,,,,,,,,,,,,,,,,,,,
"9d32794676c248ddaaa4c3fc8a35520b",4,1,,4,2,2,,13,10,,,,,,,,,,,,,,,,,,,,,,,,,
"9d32794676c248ddaaa4c3fc8a35520b",5,1,,1,1,2,,13,12,,,,,,,,,,,,,,,,,,,,,,,,,
"9d32794676c248ddaaa4c3fc8a35520b",6,1,,4,2,3,,,,12,13,1,1,,,,,1.5,40,1,12000,,,,,24000,,,,,36000,1,1,3
"9d32794676c248ddaaa4c3fc8a35520b",7,2,1,2,,3,,,,11,11,1,1,,,,,1.5,60,1,12000,,,,,12000,,,,,24000,1,1,3
"9d32794676c248ddaaa4c3fc8a35520b",8,1,,4,2,2,,16,10,,,,,,,,,,,,,,,,,,,,,,,,,
"9d4bb69584544bc2a758cac87fbb24da",1,1,,4,2,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9d4bb69584544bc2a758cac87fbb24da",3,2,1,4,,2,,34,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9d4bb69584544bc2a758cac87fbb24da",7,2,1,4,,3,,,,11,12,2,1,,,,,0.1,10,1,150000,,6000,,,13500,,,13500,18000,201000,2,,2
"9d4bb69584544bc2a758cac87fbb24da",9,2,1,1,,3,,,,0,1,2,1,,,,,0.25,25,1,180000,,,,35000,9000,,,15000,180000,419000,2,,2
"9d4bb69584544bc2a758cac87fbb24da",10,2,1,4,,3,,,,15,16,1,1,,,,,0.2,10,1,150000,40000,,,,,,,,6000,196000,1,1,1
"9d4bb69584544bc2a758cac87fbb24da",11,2,1,4,,3,,,,10,11,1,1,,,,,0.2,20,1,30000,,,,,,,,6000,,36000,1,1,1
"9d5b25e96591491c8c1d7f2663eac9b7",1,1,,1,1,2,,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
"9d5b25e96591491c8c1d7f2663eac9b7",2,2,1,1,,3,,,,0,10,1,1,,,,,0.25,10,1,,,,,,,,,4000,,4000,1,1,2
"9d5b25e96591491c8c1d7f2663eac9b7",3,2,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9d6182b62416405ea5966b5c70f02cdb",1,1,,1,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9d6182b62416405ea5966b5c70f02cdb",3,2,1,4,,2,,17,10,,,,,,,,,,,,,,,,,,,,,,,,,
"9d6182b62416405ea5966b5c70f02cdb",6,2,1,4,,3,,,,11,12,1,3,,,,2,2,45,1,90000,,45000,,15000,30000,,,,,180000,1,1,3
"9d63b4a45c4741de9281b3d84a498e69",1,2,2,4,,2,,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
"9d63b4a45c4741de9281b3d84a498e69",2,1,,1,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9d63b4a45c4741de9281b3d84a498e69",4,2,2,4,,2,,17,1,,,,,,,,,,,,,,,,,,,,,,,,,
"9d63b4a45c4741de9281b3d84a498e69",5,2,2,4,,3,,,,14,15,1,1,,,,,1.6,30,1,60000,,3000,,,37500,,,,,100500,2,,3
"9d63b4a45c4741de9281b3d84a498e69",6,2,2,4,,3,,,,14,15,1,1,,,,,1.6,30,1,60000,,3000,,,37500,,,,,100500,2,,3
"9d63b4a45c4741de9281b3d84a498e69",7,2,2,1,,3,,,,1,1,1,1,,,,,1.6,30,1,40000,,3000,,,7200,,,,,50200,2,,3
"9d7d1a4cb1f345be8f0efd6ba463dfcb",1,2,2,4,,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9d7d1a4cb1f345be8f0efd6ba463dfcb",2,1,,4,2,2,,17,9,,,,,,,,,,,,,,,,,,,,,,,,,
"9d7d1a4cb1f345be8f0efd6ba463dfcb",4,2,2,4,,3,,,,14,15,1,3,,,,2,3,60,1,,,12000,,15000,40000,,,39000,,106000,1,1,2
"9d8877f75f884c07b986675713fdbc8c",1,1,,1,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9d8877f75f884c07b986675713fdbc8c",2,2,1,1,,2,,12,10,,,,,,,,,,,,,,,,,,,,,,,,,
"9d8877f75f884c07b986675713fdbc8c",3,2,1,1,,2,,13,12,,,,,,,,,,,,,,,,,,,,,,,,,
"9d8877f75f884c07b986675713fdbc8c",4,2,1,4,,3,,,,14,15,1,1,,,,,10,120,1,300000,,120000,,20000,36000,,,50000,,526000,1,1,2
"9d8877f75f884c07b986675713fdbc8c",7,2,1,1,,3,,,,1,1,2,1,,,,,2,45,1,45000,,6000,,15000,3000,,,60000,,129000,2,,2
"9d8877f75f884c07b986675713fdbc8c",9,2,1,1,,2,,14,6,,,,,,,,,,,,,,,,,,,,,,,,,
"9da0ba5c27434920b78b640746915804",1,2,2,4,,2,,51,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9da0ba5c27434920b78b640746915804",2,1,,4,2,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9da0ba5c27434920b78b640746915804",4,2,2,4,,3,,,,50,50,2,3,3,1,2,1,,,,2800000,,,480000,,150000,200000,,200000,,3830000,2,,
"9da0ba5c27434920b78b640746915804",5,1,,4,2,2,,34,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9da0ba5c27434920b78b640746915804",6,2,2,4,,2,,34,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9da0ba5c27434920b78b640746915804",7,1,,4,2,3,,,,15,16,1,1,,,,,1.5,30,1,9000,13000,96000,,,12000,,,90000,,220000,1,1,3
"9da0ba5c27434920b78b640746915804",8,1,,4,2,3,,,,14,15,1,1,,,,,1,25,1,9000,5000,15000,,5000,12000,,,,,46000,1,1,3
"9da0ba5c27434920b78b640746915804",9,1,,4,2,3,,,,11,12,1,1,,,,,1,25,1,9000,5000,9000,,5000,9000,,,,,37000,1,1,3
"9dab23b69a8f448c8d4054876d154504",1,1,,1,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9dab23b69a8f448c8d4054876d154504",2,1,,4,2,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9dab23b69a8f448c8d4054876d154504",5,2,1,1,,3,,,,11,11,1,3,,,,2,2,25,1,7500,,,,8000,2000,,,,,17500,1,1,1
"9dab23b69a8f448c8d4054876d154504",6,2,1,1,,3,,,,11,12,1,3,,,,2,2,25,1,12000,,,,,2000,,,,,14000,1,1,1
"9ddd4cac1c554b95a2c37f526795d90b",1,1,,1,1,2,,12,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9ddd4cac1c554b95a2c37f526795d90b",2,1,,4,2,3,,,,30,31,2,3,,,,2,4,60,1,,,,,,,,,,,,2,,3
"9ddd4cac1c554b95a2c37f526795d90b",3,1,,4,2,3,,,,32,33,2,3,,,,2,4,60,1,,,,,,,,,,,,2,,3
"9ddd4cac1c554b95a2c37f526795d90b",4,2,1,4,,3,,,,11,12,2,3,,,,2,2,40,1,,,,,,18000,,,,120000,138000,2,,2
"9df7bb9d8fd9495ca00fefc9ec47885e",1,2,6,4,,2,,14,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9df7bb9d8fd9495ca00fefc9ec47885e",2,2,6,4,,3,,,,30,31,2,1,,,,,2.5,40,1,420000,,,,20000,70000,,,,,510000,2,,3
"9df7bb9d8fd9495ca00fefc9ec47885e",3,2,6,4,,3,,,,15,16,1,1,,,,,1,25,1,90000,,,,10000,15000,,,,,115000,1,1,3
"9df7bb9d8fd9495ca00fefc9ec47885e",4,2,6,4,,3,,,,12,13,1,1,,,,,1,25,1,42600,,3000,,,13500,,,,,59100,1,1,3
"9df7bb9d8fd9495ca00fefc9ec47885e",5,2,6,4,,3,,,,10,11,1,1,,,,,1,25,1,42600,,3000,,,9500,,,,,55100,1,1,3
"9df7bb9d8fd9495ca00fefc9ec47885e",6,1,,4,1,2,,15,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9dfb92ad1de74379be1318b90ae02fc2",1,1,,4,2,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9dfb92ad1de74379be1318b90ae02fc2",2,1,,4,2,2,,16,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9dfb92ad1de74379be1318b90ae02fc2",3,1,,4,2,3,,,,35,35,1,1,,,,,9.6,60,96,540000,70000,,,,60000,20000,,170000,,860000,2,,2
"9dfb92ad1de74379be1318b90ae02fc2",7,2,2,1,,3,,,,1,10,2,1,,,,,0.25,20,1,,,,,,,,,,,,2,,2
"9dfb92ad1de74379be1318b90ae02fc2",8,2,2,1,,3,,,,1,1,2,1,,,,,0.25,20,1,,,,,,,,,,,,1,6,3
"9e00c359face4e8db1d5f6e6585bf4e7",1,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9e00c359face4e8db1d5f6e6585bf4e7",3,2,1,1,,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9e05b101a3374914b89e82c013b9612d",1,1,,4,2,2,,15,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9e05b101a3374914b89e82c013b9612d",9,2,1,4,,2,,16,10,,,,,,,,,,,,,,,,,,,,,,,,,
"9e05b101a3374914b89e82c013b9612d",13,1,,1,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9e05b101a3374914b89e82c013b9612d",14,2,1,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9e05b101a3374914b89e82c013b9612d",16,2,1,1,,3,,,,10,10,1,1,,,,,3.2,60,1,30000,,15000,,,20000,,,15000,,80000,1,1,2
"9e05b101a3374914b89e82c013b9612d",17,2,1,1,,3,,,,10,10,1,1,,,,,3.2,60,1,30000,,15000,,,20000,,,15000,,80000,1,1,2
"9e2b17238f334ba9ad7ea0bdc53822d1",1,1,,1,1,2,,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
"9e2b17238f334ba9ad7ea0bdc53822d1",7,2,1,4,,2,,17,10,,,,,,,,,,,,,,,,,,,,,,,,,
"9e3b3a9be40b4ce2af57aabcfb6929ec",1,1,,4,2,2,,15,10,,,,,,,,,,,,,,,,,,,,,,,,,
"9e3b3a9be40b4ce2af57aabcfb6929ec",2,1,,4,2,2,,34,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9e3b3a9be40b4ce2af57aabcfb6929ec",3,2,2,4,,3,,,,14,14,1,3,,,,2,3.2,60,1,1,,1,,16000,30000,,,1,60000,106000,1,1,2
"9e3b3a9be40b4ce2af57aabcfb6929ec",4,2,2,1,,3,,,,0,1,2,1,,,,,1.6,30,1,81000,5000,,,7000,12000,,,6000,,111000,2,,3
"9e3b3a9be40b4ce2af57aabcfb6929ec",5,2,2,1,,3,,,,0,1,2,1,,,,,1.6,30,1,81000,5000,,,7000,12000,,,6000,,111000,2,,3
"9e3b3a9be40b4ce2af57aabcfb6929ec",6,2,2,1,,3,,,,0,1,2,1,,,,,1.6,30,1,81000,5000,,,7000,12000,,,6000,,111000,2,,3
"9e3b3a9be40b4ce2af57aabcfb6929ec",7,2,2,1,,3,,,,0,1,2,1,,,,,1.6,30,1,81000,5000,,,7000,12000,,,6000,,111000,2,,3
"9e460fb21f6044658bfef7db934cf862",1,1,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9e4872bedbaa45c68a52a3433884f7c0",3,1,,4,2,3,,,,30,31,1,3,,,,2,1,15,1,1,,1,,,58000,,,80000,580000,718000,1,1,2
"9e4872bedbaa45c68a52a3433884f7c0",4,2,11,4,,2,,34,10,,,,,,,,,,,,,,,,,,,,,,,,,
"9e4872bedbaa45c68a52a3433884f7c0",5,2,11,4,,3,,,,60,60,2,3,3,1,3,1,,,,1,,1,1700000,,500000,400000,,1300000,2600000,6500000,2,,
"9e4872bedbaa45c68a52a3433884f7c0",7,2,11,4,,2,,34,11,,,,,,,,,,,,,,,,,,,,,,,,,
"9e4872bedbaa45c68a52a3433884f7c0",8,1,,4,2,2,,51,1,,,,,,,,,,,,,,,,,,,,,,,,,
"9e4872bedbaa45c68a52a3433884f7c0",9,2,11,4,,3,,,,12,13,1,3,,,,2,1,15,1,225000,,80000,,35000,15000,,,60000,,415000,1,1,3
"9e4872bedbaa45c68a52a3433884f7c0",11,1,,4,2,2,,15,96,,,,,,,,,,,,,,,,,,,,,,,,,
"9e927e1d7fb84c2c969316100a479ceb",1,2,2,4,,2,,34,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9e927e1d7fb84c2c969316100a479ceb",2,1,,4,2,2,,17,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9e927e1d7fb84c2c969316100a479ceb",3,2,2,1,,3,,,,11,11,2,3,,,,2,1,20,1,150000,,18000,,10000,25000,,,10500,,213500,2,,2
"9e927e1d7fb84c2c969316100a479ceb",4,2,2,1,,3,,,,1,1,2,3,,,,2,1,20,1,120000,,18000,,7000,15000,,,10500,,170500,2,,2
"9e927e1d7fb84c2c969316100a479ceb",5,2,2,1,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9e9aef5a8bf34e899b1eeee519563de3",1,1,,4,2,2,,34,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9e9aef5a8bf34e899b1eeee519563de3",3,1,,4,2,2,,33,3,,,,,,,,,,,,,,,,,,,,,,,,,
"9eb4f05d011b4600865313be18e7c426",1,2,2,4,,2,,61,1,,,,,,,,,,,,,,,,,,,,,,,,,
"9eb4f05d011b4600865313be18e7c426",2,1,,4,2,2,,51,1,,,,,,,,,,,,,,,,,,,,,,,,,
"9eb4f05d011b4600865313be18e7c426",3,2,2,1,,3,,,,1,11,2,3,,,,2,0.2,10,1,345000,,,,40000,45000,,,,,430000,2,,2
"9eb4f05d011b4600865313be18e7c426",4,2,2,1,,3,,,,1,1,2,3,,,,2,0.2,10,1,315000,,,,40000,30000,,,,,385000,2,,2
"9eb4f05d011b4600865313be18e7c426",5,2,2,4,,2,,41,3,,,,,,,,,,,,,,,,,,,,,,,,,
