"hhid","h10_respondent","s10q01","s10q02","s10q03","s10q04","s10q05a","s10q05b","s10q05c","s10q06","s10q07a","s10q07b","s10q08a","s10q08b","s10q08c","s10q08d","s10q08e","s10q08f","s10q08g","s10q08h","s10q08x","s10q08z","s10q09","s10q10","s10q11","s10q12"
"6a786c2d723f4add86a4a778a805498b","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,7,3
"6ad635d3403248979bbd95c911af620c","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"6af9b7d26a9b4d4886cb4d0577d4c640","1",2,,,,,,7,2,,,,,,,,,,,,1,,,,
"6af34064cb92445789a8360953487239","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,2
"6ba52bca5b20410e806054c30c5ef909","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"6b55b47e2249487f97b9e81b07b8b490","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,3
"6b900f14c9f44138a12e3707c25722ec","1",2,,,,,,4,2,,,,,,,,1,,,,,6,2,4,3
"6b9817aa4acf488b802fa5eb006f009a","1",2,,,,,,2,2,,,,,,,,1,,1,,,6,1,7,1
"6be232699e70435ba9cd8db725d1cd7d","7",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,2
"6ba9588f25094e3387eb46e9db57a8bc","6",2,,,,,,2,2,,,,,,,,,,1,,,8,2,2,1
"6bcdf494fc1540af91e7128addf20b66","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,3
"6bd3cf7a1e4345c4b67abce238dc828d","1",1,24,5,,25000,30,,2,,,,,,,,1,,,,,6,2,8,3
"6c1bd9883eec4044979ad1be8420e48b","5",1,24,4,,30000,30,,2,,,,,,,,1,,,,,6,1,4,3
"6c2b2395f6c24ef49e70351cf6a51f4e","2",2,,,,,,2,2,,,,,,,,1,,1,,,6,2,3,3
"6c26f95c9b844536a969e47ede58abba","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"6c47c9e23f364985838504b94dcd0f98","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"6c82d38a510147bb8dea2705589e6ad0","2",2,,,,,,1,2,,,,,,,,1,,1,,,8,2,5,1
"6cdd4fcbbcfe414d9686fdd2c404dc8b","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,6,1
"6cdc2865affb46e084bc210198a5d640","1",2,,,,,,1,2,,,,,,,,1,,1,,,8,2,5,1
"6d271125688e4ce28b3d41e7a4d8bd63","1",1,24,2,,,,,2,,,,,1,,,1,,,,,6,2,3,3
"6ce5b0c08e9c49b9b1b389ebb52a0d29","2",2,,,,,,2,2,,,,,,,,,,1,,,8,2,5,1
"6d2e2dbf3a8046bbba64f9fd5ec54fbd","1",2,,,,,,3,2,,,,,,,,1,,,,,6,2,6,1
"6d3161443ac04336ace23492e57e319e","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"6d392e82536e4b17b058d09c5e05b414","2",2,,,,,,2,2,,,,,,,,,,1,,,8,2,5,1
"6d68da2a08ee4f92aee39d86974f0082","2",2,,,,,,2,2,,,,,,,,,,1,,,8,2,3,1
"6d62d577102f4e0fa86652fc173d909f","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,5,1
"6df742df056643358cfb5b48d1cc2fa9","1",2,,,,,,1,2,,,,,,,,,,,,1,,,,
"6d744b34367e4b1285aadf0502734121","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"6d80eda54c8046fb8018c220f362e6a9","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,3
"6e36743f363a4cdd819cf27aeac8de96","1",2,,,,,,4,2,,,,,,,,1,,,,,6,2,3,3
"6dfa6a5816024c7f966cca87e3bed6f5","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"6e1b9813d0ca441b84732b02c170252c","3",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,3
"6e36c69388f14f37831e723c7d4fa2fc","6",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"6e875b72aa294366a4e02397929494ca","1",1,24,4,,10000,30,,2,,,,,,,,1,,,,,6,2,5,3
"6ea576e77a1444da8af810a7d7d1ff9c","1",2,,,,,,2,2,,,,,1,,,,,1,,,8,2,8,1
"6e9fed759eb24d828cde8e8f85295fa5","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"6ed7bea2de0e4fe19ac7e0a5a7e0c5f9","2",2,,,,,,2,2,,,,,,,,,,1,,,8,2,4,1
"6f3b0e49990144ff9e75ee145a362444","1",2,,,,,,1,2,,,,,,,,1,,,,,6,2,3,2
"6f0634b271dd4ebabaca45a0579a1a69","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"6f035c845d044070b977bfd3ae5bfe18","1",2,,,,,,2,2,,,,,,,,1,,,,,6,2,5,1
"6ec00f7d379e4cceb131ac9725f35b1a","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,5,1
"6eedbaa6dcca4d878447d1c2cab98136","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"6f502e1e043449cab9a278cbfd4c30f8","2",2,,,,,,2,2,,,,,,,,1,,1,,,6,2,6,1
"6f601a010e1e4af68c6c7a487cc5d460","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,2
"6f60b55f26fb4ce68cfb46773cdd2175","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"6f750fb9941247278e9fbb82eace8268","1",2,,,,,,96,2,,,,,,,,1,,1,,,8,2,4,1
"6f3d8a77df14439b95377e51e8300c21","3",1,24,5,,5000,30,,2,,,,,,,,,,1,,,8,2,6,1
"6f783cf387a44f4cba00be9ade1aed63","2",2,,,,,,2,2,,,,,,,,,,1,,,8,1,2,1
"6fd351dce142448db75da19ed3a51c08","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"6fbd6d3c79154fa08e1bd82de62547cc","1",2,,,,,,1,2,,,,,,,,,,,,1,,,,
"6fd460ca3c404736aa233ebb0ac0e849","2",2,,,,,,2,2,,,,,,,,,,1,,,8,2,6,1
"70083014d0e34e76a200eb9cbf9b9746","2",1,24,5,,10000,30,,2,,,,,,,,1,,,,,6,2,5,2
"700070912677437580e7da3eb10c7734","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,7,1
"7099a8f1f29e471bbc4900447a270fbc","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,3
"704c5e32c47443e784d9d55b1f8a36f8","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"703b091c1c54412c9ad4e1bc9eb8e745","2",2,,,,,,1,2,,,,,,,,,,1,,,8,1,6,1
"70ae12f096154729a14d2624aa5a59de","1",2,,,,,,96,2,,,,,,,,1,,,,,6,2,3,3
"70b84b49868844a69607a740ed1a9e6c","1",2,,,,,,1,2,,,,,,,,1,,,,,6,2,6,3
"70ccd806085f4136878564d359c880f5","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"71586d604e6b4e66b0858ba862d00e70","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,4,1
"71567b0738d2489d911fd9abb92d18bb","1",2,,,,,,1,2,,,,,,1,,,,,,,4,2,4,1
"70d83bd5db6f46e092593b4bfc363ba3","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"7196fc8c703d4b63b77abfa5a2bd8a87","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"7174f77470f941978f2c2eabeb248d8e","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,6,1
"716b7f44cabf49a2847a3889e6727028","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"71df065e78364b6fbc54853ce81ca3a3","1",1,22,3,,,,,2,,,,,,,,,,,,1,,,,
"71d08d8479d04271a989d162da8446f1","1",2,,,,,,1,2,,,,,,,,,,1,,,8,1,3,1
"71fc52bca7824edf8eea7a129275e5f7","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,4,1
"71f720c6ba3e47c7b296d3cac439556e","1",2,,,,,,96,2,,,,,,,,,,1,,,8,2,4,1
"72101337b59849bbb9c5cfe4a4dfefab","2",2,,,,,,3,2,,,,,,,,,,1,,,8,2,4,1
"7253dbdbc83c4e6681974c40ce369e79","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"721bf64da76042f7b93ac98e57773d34","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"7231cac3c984454fbb9963e15947dc38","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"727329c27fbe4d47b9702dc4bcf6dc67","1",2,,,,,,6,2,,,,,,,,,,1,,,8,2,5,1
"726c55c38e5c413c9537339f0570449a","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"7277729586fb4a9592696d72ce3de753","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"727c323fa2204ccdb04071ac469d05ed","3",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"728afb63255b4874ae765595bfec8cb7","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"729ba85c48a14df3abbfe298e90e3931","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,6,1
"72decf6c6bcb4d4a9976894561e88bd4","1",2,,,,,,6,2,,,,,,,,,,1,,,8,2,5,1
"72f813fc964b4814bfc83da19685f39b","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"72e6998f6ca846fc9fa53cc11cf80bb3","2",2,,,,,,7,2,,,,,,,,,,1,,,8,1,6,1
"73357f93fd7d47e1acbdc93e2bbbaef8","2",2,,,,,,2,2,,,,,,,,,,1,,,8,2,4,1
"72fb95c7e7834be3915e0b43acbe1246","2",2,,,,,,1,2,,,,,,,,,,,,1,,,,
"7308518286db4f34b37462cdff7ac26b","1",2,,,,,,1,2,,,,,,,,1,,1,,,8,2,4,1
"734497637f314f55922867482d741924","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,1,1
"7351f114bd934ae199814d992a1ea52b","1",2,,,,,,1,2,,,,,,,,,,1,,,8,1,3,1
"73a3603281c14991b3cb3bd91ecd8ac6","1",2,,,,,,1,2,,,,,,,,,,1,,,8,1,2,1
"7363638ad7714b90ab660c315c4c7967","2",1,22,3,,,,,2,,,,,,,,1,,,,,6,2,4,3
"73b1cbfa562e4305935b545bfdb0e9fe","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"74442713de0d44a79d2facf8caf0fb42","1",1,4,1,,10000,0,,2,,,1,,1,,,1,,,,,3,2,1,2
"7448642df3c040f79bf36e011ac2fb61","2",2,,,,,,7,2,,,,,,,,,,1,,,8,2,5,1
"745c527e9b874d4b92effb7c15388bb7","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,3
"74ce981dfc7b4d619b0ea820ef708e41","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,3,1
"745a4b56b26e43f9afbbc9343f14bdad","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,3
"7489719b1a9d4197b9b8f559c815b2f5","2",2,,,,,,1,2,,,,,,1,,,,,,,4,2,6,1
"757ffbd74ba9487e917dfb9492183907","1",2,,,,,,4,2,,,,,,,,1,,,,,6,2,4,2
"7518e884894c45e5837ce4ce122c4fa1","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"75131ef563f342d2866a9eb7dba5f3cf","1",2,,,,,,7,2,,,,,,,,,,,,1,,,,
"756bf90b41a449509f384805f3c6308a","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,3
"755675efb9c54d1bbdbc4db3fd90defd","8",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"75b276d5f7e54d28b9332cac6c7f01d1","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"75e95720f4734a239cf1dc8493fc89a2","2",2,,,,,,1,2,,,,,,,,,,1,,,8,1,2,1
"7589e3d8e7eb4b719e535585550b9b5a","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,5,1
"75ecef1c22074093a16fa44e08ab9d51","11",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"765d8ed90c63490289748c921ccd3de3","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,3
"7605c329583c41a38647bf525443d9df","1",1,24,1,,10000,30,,2,,,,,,,,,,,,1,,,,
"75f05a5290a8494993a42d085c509743","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,3
"764957176e884e719481957dbd356a06","3",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"7675198e5ee6477da8a608bb8eb15697","1",2,,,,,,7,2,,,,,,,,,,,,1,,,,
"769b657d804446aab21e64bea3953be9","1",2,,,,,,3,2,,,,,,,,1,,1,,,6,2,4,2
"769c52c1155145ddb0498168e7f52c54","1",2,,,,,,1,2,,,,,,,,,,,,1,,,,
"76af9a9cff444689a63468adea7317c0","1",1,12,2,,,,,2,,,,,,,,1,,,,,6,2,3,2
"76a3025f8ab44d01ae3cdba6a39ae3c0","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"76dd6bf915e246e097d05b032d807c28","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,3
"76ba3870411e42f19198e525fc9349e3","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,4,1
"76e9399ba1ab460ebead70e562b92533","1",2,,,,,,4,2,,,,,,,,1,,,,,6,2,6,3
"76d643a79966413eae99dbf4082f198e","3",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"76e921a2c55c435eb74a8b18f3ef813f","2",1,24,5,,10000,30,,2,,,,,,,,1,,1,,,8,2,6,3
"76f359c2499441ccb9011e13f09ff1cf","1",2,,,,,,6,2,,,,,,,,,,1,,,8,2,4,3
"76ea480fd75d4498aadd45c79980bfaf","2",1,3,5,,11000,20,,2,,,,,,,,1,,,,,6,2,3,2
"76f52b18cb074794a92a39c6ee890af3","1",1,24,2,,,,,2,,,,,1,,,1,,,,,3,2,1,2
"76eca4ac69a34a8685d3766589cbe916","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"76fe33986f0f4da3855bf19648e571ef","2",2,,,,,,2,2,,,,,,,,1,,,,,6,2,3,3
"76f21a10b7ea4105b4712f62592609bb","2",2,,,,,,1,2,,,,,,,,,,1,,,8,1,3,1
"771926bbe1f24ec9b46db8d3c45adeb6","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"771e7fd106874d53b7c7aa52221e3449","1",2,,,,,,1,2,,,,,,,,,,1,,,8,1,4,2
"77044472ae4244c787ebaf20f3a444cb","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,3
"772652e7c84341bcb205a8b1fc5b7d00","4",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"774e904de3eb4a70950a5708f31309a6","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,1,1
"77701c8f612b4deab520ed338ff3ba8e","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,3
"777d302b72d34e9993e80e65f01576a0","2",2,,,,,,1,2,,,,,,,,,,1,,,8,1,3,1
"776edff6f7d044bebdc40d7297f47e3a","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,8,3
"779aad03e84f4f5784f15f9e7fb5b9f0","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,8,1
"7791a60a56c548dc843ba922954ed047","2",2,,,,,,1,2,,,,,,,,,,1,,,8,1,3,1
"77ef25b3e9fe49eca53884071f286fcc","1",2,,,,,,2,2,,,,,,,,1,,,,,6,2,3,2
"77ecc0362c3a49fdb2d70d3f69d1dc86","2",1,12,3,,,,,2,,,,,,,,,,1,,,8,2,3,3
"7804d75448af4f248138157fb5355fec","6",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"789cc5cca6324dcdba9270e5b694ded1","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,2
"7817b88f0b154964895b68242f5bccb0","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"78507656167c48d88aee2be5922f5911","3",2,,,,,,96,2,,,,,,,,1,,,,,6,2,3,1
"78932fa943d54ba788dbbc8e105f379f","1",2,,,,,,1,2,,,,,,,,1,,1,,,8,2,3,1
"78cb5d0538d4428d9d557f0c0b39307f","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,3
"78c651c00f734d66b4027c6bdd45867e","1",1,12,1,,23000,30,,2,,,,,,,,,,1,,,8,1,4,1
"78afec62879145699af316c84fce46f3","2",2,,,,,,2,2,,,,,,,,1,,,,,6,2,5,1
"78dc02f86f4c49aea39cd5c4e0fa3ba8","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,5,1
"792b057e74f34f30b1efbd28f61c45b7","1",2,,,,,,4,2,,,,,,,1,,,1,,,8,2,4,1
"790a9d15cfb04a42b262724fc6643b3b","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"7924cecddd334307a6564d036331e0b7","6",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"79078523d63b4b66b72c6a7461131f4b","2",2,,,,,,2,2,,,,,,,,,,1,,,8,2,5,1
"7926183f7bd245309604950d94828457","3",2,,,,,,2,2,,,,,,,,,,1,,,8,2,2,1
"792b4f88a6ad45119657c627256c06f9","2",1,24,5,,12000,30,,2,,,,,1,,,1,,,,,6,2,4,1
"793852b41e9c443d9c1eead278b31bcc","2",2,,,,,,2,2,,,,,,,,,,1,,,8,1,4,1
"798386a07c3e49cca9a70764dc38b3d0","2",2,,,,,,1,2,,,,,,,,,,,,1,,,,
"79b78e44949d4d42a4ab9932063fc79f","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"7a2989ebb34942b9909578933a21a019","2",1,24,5,,10000,30,,2,,,,,,,,1,,,,,6,2,3,1
"79ef45f3526b4759af687a7e80e13474","1",1,24,4,,15000,30,,2,,,,,,,,1,,,,,6,2,5,1
"7a548295dc214d86b484ed6a827ac2ff","2",2,,,,,,1,2,,,,,,,,1,,,,,6,2,3,1
"7a04a68fd5b14134aab1e6850be90e74","12",2,,,,,,2,2,,,,,,,,,,1,,,8,2,4,1
"7a5849f6368c4026a00ab598442deee4","1",1,22,2,,,,,2,,,,,,,,,,,,1,,,,
"7a5ab624f7244d989fc6434a9f6d130c","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"7a5dc5e89db341049c9a6564533ad4d0","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,3
"7a579cd7d21e411a9af931f2039e37b8","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"7abae521d3524879a7729fa41eda6e9b","3",2,,,,,,2,2,,,,,,,,1,,1,,,6,2,4,2
"7a9ea29cf2f04263af8967c944ab5e0d","1",2,,,,,,3,2,,,,,,,,,,1,,,8,1,3,1
"7ada1d475efb4cc08cf27ad00bfeaa49","6",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"7a8aea11c7104f778ecb619ac983e6b5","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"7aa2e4232594447abcebddaa94778c53","4",2,,,,,,1,2,,,,,,,,1,,,,,6,2,5,1
"7b2afb32dc1c4316b09e44c4886b9dea","1",1,23,1,,36000,30,,2,,,1,,,,,,,1,,,8,1,6,1
"7b3213da97314bafb5d9fcaef7493eab","3",1,24,5,,40000,31,,2,,,,,,,,,,1,,,8,2,7,1
"7b570e73137a4729934f3c2fb9c8e861","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"7b4efc6c6ba441cab35b5b4660dfc637","3",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"7b8f2072ba214e0495310d05b6d2a2c7","2",1,22,1,,25000,30,,2,,,,,,,,1,,1,,,6,2,5,1
"7b69da75f68c43ddaf48754cd0857ded","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,3
"7baae6fd5a6946fabdae27d7f12e7768","3",2,,,,,,2,2,,,,,1,,,,,1,,,8,2,6,3
"7bb26c5158de4736980944695e042f53","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,3
"7bebc643e5fd44188706e1f41690b5c4","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,3
"7c31421ccb6d42aa9ea2831cb585988b","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,3
"7c37aaa7ad3d405689405387cf772678","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,3
"7c5a0f7895b9448eb93f151be28a8802","2",2,,,,,,4,2,,,,,,,,1,,,,,6,2,3,3
"7c65b6422906484f8353177dc7bfa62b","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,8,1
"7c569134296849c7ac995d22880c6f41","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"7c6b9dbd18784019ba16894dcc09b725","1",2,,,,,,7,2,,,,,,,,,,1,,,8,1,3,1
"7cd011991ab747509c7efa97cf714d6c","1",2,,,,,,1,2,,,,,,,,,,,,1,,,,
"7ccd61fd57aa4a72a449a15d4cc8f7aa","1",2,,,,,,1,2,,,,,,,,,,1,,,8,1,4,3
"7cb69feba33a4076a1223747ed74de23","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,3
"7c800b94beaf4bae9f9d2c69683476c2","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"7cf0cd150dc249309dbc0ce60dc2b09d","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,8,1
"7dab21d6dfb6405ea9fff0d9576a8580","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,1,1
"7d8eedb85e53480da49030ce34710710","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"7d6d1f139925479baab5588520732afb","2",2,,,,,,2,2,,,,,,,,,,1,,,8,2,4,1
"7d656817b8644f7ab76dd8459b867159","1",2,,,,,,4,2,,,,,,,,1,,,,,6,2,2,3
"7d922534826a45b0aebef1473d53533b","2",2,,,,,,1,2,,,,,,,,1,,1,,,6,1,5,1
"7dbe8f8faf364ea0be634a61541b3d61","1",2,,,,,,7,2,,,,,,1,,,,,,,4,2,4,3
"7dfca6fd9fd34710b8600b7be0d4ad32","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"7db87df4fe074a67b27c7e0824a73c87","2",1,6,1,,20000,30,,2,,,,,,,,1,,1,,,8,2,6,3
"7e0eccc6895f4ab58063027cb21e2831","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"7e29f5ddf6f943a4b62d394b6a5e4688","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,2
"7e50c627ab1c4e78ae14f376ac40e2e7","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"7e7bf49c122b4fa7bbab1d05fc9d2be5","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"7e618768bdac4e65898a8b576a48281a","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"7e6a79956ffb417b8f86ba82001858d6","2",1,8,1,,30000,30,,2,,,,,,,,1,,,,,6,1,5,1
"7e910140153446f893bacd255f6eda1a","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"7e9a0d0c381340eca357cbee364df760","4",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"7e861b0783f943cfaebda4779b77e50d","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"7ee72b8b66f54ec8a823ae7bc7cce38a","3",2,,,,,,1,2,,,,,,,,,,,,1,,,,
"7eb26cb4d7174282b39adb7e1eb92dd5","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"7eeb47a113ed47f8b76821c1e75e161c","1",2,,,,,,5,2,,,,,,,,,,1,,,8,2,2,1
"7f071410830a440f96e642151dda8572","1",1,24,1,,20000,30,,2,,,,,,,,,,,,1,,,,
"7ef83f095acc45888e843a353912c2f6","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"7effeabc4ed342d68e246c50c533e58b","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"7f4364446ff74f0cb38e44216c616592","1",1,24,5,,10000,30,,2,,,,,,,,1,,,,,6,2,3,2
"7f8c1e2542464dec80174f70cf445c45","1",2,,,,,,1,2,,,,,,,,1,,1,,,8,2,3,3
"7fa265214c3c41e49796aa4e6dd63d80","1",2,,,,,,1,2,,,,,,,,1,,1,,,8,2,3,1
"7f82238f7ead4f62a928d688d714d75a","2",2,,,,,,1,2,,,,,,,,,,1,,,8,1,4,1
"7f851c2ccbf243319aa0de4ffe7c8bff","3",2,,,,,,2,2,,,,,,,,,,1,,,8,2,8,1
"7fac6d38e49940718d8c54df21034770","2",1,24,2,,,,,2,,,,,1,,,,,1,,,8,2,8,3
"7fdd342538b94b26abd695b9b09c9297","1",2,,,,,,2,2,,,,,,,,1,,,,,6,2,4,3
"7fa9c630b26d4bffa2e886a6d2dc7dcb","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"7fa49ce390a44f9a972ea8f028ee78b6","1",2,,,,,,1,2,,,,,,,,,,1,,,8,1,2,2
"7fa999046eca4168a522c969bfdb0987","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"80705de247434eac8d01c99a7f006a97","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,2
"80f0a4bfa6f7475d8d5a558e5b1e9138","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"80d0ecaedca641c2a0f867765fda1514","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,5,3
"811b90e5b01e49f6b213f1e2f13d0748","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"80fa64dba6bd4a6280425a1bf6465139","2",2,,,,,,1,2,,,,,,,,1,,1,,,8,2,6,1
"80f30786d98847dcaf51293b98e26af2","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,5,1
"8150def5ffbf4a17871a9bbbf753855e","2",2,,,,,,2,2,,,,,,,,1,,,,,6,1,3,3
"8161c7383a8c42aaa350ca3f9d560855","1",2,,,,,,2,2,,,,,,,,1,,1,,,6,2,3,1
"81641869667e4bd18500c2c5445fb7cf","4",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
"81753659cc16434e8f85c6312c0df86e","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"816bdb925355484d85aa075906b803ed","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,1
"8178a425444a4dfebf61cada4f8bd839","2",1,23,5,,15000,30,,2,,,,,,,,1,,,,,6,2,2,3
"818b43a905b245e3ae6b306ace92953d","1",2,,,,,,7,2,,,,,,,,1,,,,,6,2,6,1
"81b07d083af141639f5b1636a3675063","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,2
"81bbfca6cd444319ae3260d849d83111","-999999999",,,,,,,,,,,,,,,,,,,,,,,,
"819e4071d5f3439fa69f60ee61baa339","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,4,3
"81c045bccd5349d4bd4ab3cf3bd27371","2",2,,,,,,1,2,,,,,,,,1,,1,,,8,2,7,1
"81c3d2c774684647b90ab53abbd00705","1",2,,,,,,2,2,,,,,,,,,,1,,,8,2,5,1
"82034f5cac0a4cfeb90e3f5a24784538","3",2,,,,,,1,2,,,,,,,,,,1,,,8,2,3,1
"8203ef8ec16e46b79815cc90884a8435","1",1,24,5,,20000,30,,2,,,,,,,,,,1,,,8,2,6,1
"8263eb36369c40fc833e7812d01d96f3","2",2,,,,,,1,2,,,,,,,,,,1,,,8,2,2,1
"825defcb843146229acc6ab3e06bcd35","1",2,,,,,,1,2,,,,,,,,,,1,,,8,2,6,1
