"hhid","CEE01","CEE02","CEE03","CEE02_1"
"53462ef57ae143d8b96f067bb59b8a03","809",809,,2
"53462ef57ae143d8b96f067bb59b8a03","8031",8031,,2
"5357b6b25f384400828e806b97e29ccf","801",801,,2
"5357b6b25f384400828e806b97e29ccf","802",802,,2
"5357b6b25f384400828e806b97e29ccf","803",803,,2
"5357b6b25f384400828e806b97e29ccf","804",804,,2
"5357b6b25f384400828e806b97e29ccf","805",805,,2
"5357b6b25f384400828e806b97e29ccf","806",806,,2
"5357b6b25f384400828e806b97e29ccf","807",807,,2
"5357b6b25f384400828e806b97e29ccf","808",808,,2
"5357b6b25f384400828e806b97e29ccf","8031",8031,,2
"535c7489e9424a8bb2aa8bfb793a72b5","801",801,,2
"535c7489e9424a8bb2aa8bfb793a72b5","802",802,,2
"535c7489e9424a8bb2aa8bfb793a72b5","803",803,,2
"535c7489e9424a8bb2aa8bfb793a72b5","804",804,,2
"535c7489e9424a8bb2aa8bfb793a72b5","805",805,,2
"535c7489e9424a8bb2aa8bfb793a72b5","806",806,,2
"535c7489e9424a8bb2aa8bfb793a72b5","808",808,,2
"535c7489e9424a8bb2aa8bfb793a72b5","809",809,,2
"535c7489e9424a8bb2aa8bfb793a72b5","8031",8031,,2
"536d262c86284908a22e006d57723451","801",801,,2
"536d262c86284908a22e006d57723451","802",802,,2
"536d262c86284908a22e006d57723451","803",803,,2
"536d262c86284908a22e006d57723451","804",804,,2
"536d262c86284908a22e006d57723451","805",805,,2
"536d262c86284908a22e006d57723451","806",806,,2
"536d262c86284908a22e006d57723451","808",808,,2
"536d262c86284908a22e006d57723451","809",809,,2
"536d262c86284908a22e006d57723451","8031",8031,,2
"5373ac6545fb4f6899799c27ff34daa1","801",801,,2
"5373ac6545fb4f6899799c27ff34daa1","802",802,,2
"5373ac6545fb4f6899799c27ff34daa1","803",803,,2
"5373ac6545fb4f6899799c27ff34daa1","804",804,,2
"5373ac6545fb4f6899799c27ff34daa1","805",805,,2
"5373ac6545fb4f6899799c27ff34daa1","806",806,,2
"5373ac6545fb4f6899799c27ff34daa1","808",808,,2
"5373ac6545fb4f6899799c27ff34daa1","809",809,,2
"5373ac6545fb4f6899799c27ff34daa1","8031",8031,,2
"5383f01ac0ae4bad95a8373d96fc1f37","801",801,,2
"5383f01ac0ae4bad95a8373d96fc1f37","802",802,,2
"5383f01ac0ae4bad95a8373d96fc1f37","803",803,,2
"5383f01ac0ae4bad95a8373d96fc1f37","804",804,,2
"5383f01ac0ae4bad95a8373d96fc1f37","805",805,,2
"5383f01ac0ae4bad95a8373d96fc1f37","808",808,,2
"5383f01ac0ae4bad95a8373d96fc1f37","809",809,,2
"5383f01ac0ae4bad95a8373d96fc1f37","8031",8031,,2
"53bcc83ab7a34dcc947d65a5275cb1ab","801",801,,2
"53bcc83ab7a34dcc947d65a5275cb1ab","802",802,,2
"53bcc83ab7a34dcc947d65a5275cb1ab","803",803,,2
"53bcc83ab7a34dcc947d65a5275cb1ab","804",804,,2
"53bcc83ab7a34dcc947d65a5275cb1ab","805",805,,2
"53bcc83ab7a34dcc947d65a5275cb1ab","807",807,,2
"53bcc83ab7a34dcc947d65a5275cb1ab","808",808,,2
"53bcc83ab7a34dcc947d65a5275cb1ab","809",809,,2
"53bcc83ab7a34dcc947d65a5275cb1ab","8031",8031,,2
"53c6211522df4b8bb78cbdf9a34b89fa","801",801,,2
"53c6211522df4b8bb78cbdf9a34b89fa","802",802,,2
"53c6211522df4b8bb78cbdf9a34b89fa","803",803,,2
"53c6211522df4b8bb78cbdf9a34b89fa","804",804,,2
"53c6211522df4b8bb78cbdf9a34b89fa","805",805,,2
"53c6211522df4b8bb78cbdf9a34b89fa","806",806,,2
"53c6211522df4b8bb78cbdf9a34b89fa","808",808,,2
"53c6211522df4b8bb78cbdf9a34b89fa","809",809,,2
"53c6211522df4b8bb78cbdf9a34b89fa","8031",8031,,2
"53de0ce177f9462f955e19d0741046c1","801",801,,2
"53de0ce177f9462f955e19d0741046c1","802",802,,2
"53de0ce177f9462f955e19d0741046c1","803",803,,2
"53de0ce177f9462f955e19d0741046c1","804",804,,2
"53de0ce177f9462f955e19d0741046c1","805",805,,2
"53de0ce177f9462f955e19d0741046c1","808",808,,2
"53de0ce177f9462f955e19d0741046c1","809",809,,2
"53de0ce177f9462f955e19d0741046c1","8031",8031,,2
"53de71d428b94cc3869a96c4d6904aac","801",801,,2
"53de71d428b94cc3869a96c4d6904aac","802",802,,2
"53de71d428b94cc3869a96c4d6904aac","803",803,,2
"53de71d428b94cc3869a96c4d6904aac","804",804,,2
"53de71d428b94cc3869a96c4d6904aac","805",805,,2
"53de71d428b94cc3869a96c4d6904aac","807",807,,2
"53de71d428b94cc3869a96c4d6904aac","809",809,,2
"53de71d428b94cc3869a96c4d6904aac","8031",8031,,2
"542bc4afbc2440c796d9ca699bb8b103","801",801,,2
"542bc4afbc2440c796d9ca699bb8b103","802",802,,2
"542bc4afbc2440c796d9ca699bb8b103","803",803,,2
"542bc4afbc2440c796d9ca699bb8b103","804",804,,2
"542bc4afbc2440c796d9ca699bb8b103","805",805,,2
"542bc4afbc2440c796d9ca699bb8b103","809",809,,2
"542bc4afbc2440c796d9ca699bb8b103","8031",8031,,2
"543d0c2c83f4458e86db7edebd51635f","801",801,,2
"543d0c2c83f4458e86db7edebd51635f","802",802,,2
"543d0c2c83f4458e86db7edebd51635f","803",803,,2
"543d0c2c83f4458e86db7edebd51635f","804",804,,2
"543d0c2c83f4458e86db7edebd51635f","805",805,,2
"543d0c2c83f4458e86db7edebd51635f","808",808,,2
"543d0c2c83f4458e86db7edebd51635f","809",809,,2
"543d0c2c83f4458e86db7edebd51635f","8031",8031,,2
"546931451c2d428e859d4ac34fa99380","801",801,,2
"546931451c2d428e859d4ac34fa99380","802",802,,2
"546931451c2d428e859d4ac34fa99380","803",803,,2
"546931451c2d428e859d4ac34fa99380","804",804,,2
"546931451c2d428e859d4ac34fa99380","805",805,,2
"546931451c2d428e859d4ac34fa99380","809",809,,2
"546931451c2d428e859d4ac34fa99380","8031",8031,,2
"54c682fa243a4044819123d46855aa4e","801",801,,2
"54c682fa243a4044819123d46855aa4e","802",802,,2
"54c682fa243a4044819123d46855aa4e","803",803,,2
"54c682fa243a4044819123d46855aa4e","804",804,,2
"54c682fa243a4044819123d46855aa4e","805",805,,2
"54c682fa243a4044819123d46855aa4e","806",806,,2
"54c682fa243a4044819123d46855aa4e","808",808,,2
"54c682fa243a4044819123d46855aa4e","809",809,,2
"54c682fa243a4044819123d46855aa4e","8031",8031,,2
"54d01494a9d946cb8a27022831e34162","801",801,,2
"54d01494a9d946cb8a27022831e34162","802",802,,2
"54d01494a9d946cb8a27022831e34162","803",803,,2
"54d01494a9d946cb8a27022831e34162","804",804,,2
"54d01494a9d946cb8a27022831e34162","805",805,,2
"54d01494a9d946cb8a27022831e34162","8031",8031,,2
"55088cd12c054cdd9ad8f6f1492d73b0","801",801,,2
"55088cd12c054cdd9ad8f6f1492d73b0","802",802,,2
"55088cd12c054cdd9ad8f6f1492d73b0","803",803,,2
"55088cd12c054cdd9ad8f6f1492d73b0","804",804,,2
"55088cd12c054cdd9ad8f6f1492d73b0","805",805,,2
"55088cd12c054cdd9ad8f6f1492d73b0","807",807,,2
"55088cd12c054cdd9ad8f6f1492d73b0","809",809,,2
"55088cd12c054cdd9ad8f6f1492d73b0","8031",8031,,2
"5534a75a59474d3294d918b5fa7f5286","801",801,,2
"5534a75a59474d3294d918b5fa7f5286","802",802,,2
"5534a75a59474d3294d918b5fa7f5286","803",803,,2
"5534a75a59474d3294d918b5fa7f5286","804",804,,2
"5534a75a59474d3294d918b5fa7f5286","805",805,,2
"5534a75a59474d3294d918b5fa7f5286","808",808,,2
"5534a75a59474d3294d918b5fa7f5286","809",809,,2
"5534a75a59474d3294d918b5fa7f5286","8031",8031,,2
"55360d9011004e5b826d4113a194ffbc","801",801,,2
"55360d9011004e5b826d4113a194ffbc","802",802,,2
"55360d9011004e5b826d4113a194ffbc","803",803,,2
"55360d9011004e5b826d4113a194ffbc","804",804,,2
"55360d9011004e5b826d4113a194ffbc","805",805,,2
"55360d9011004e5b826d4113a194ffbc","808",808,,2
"55360d9011004e5b826d4113a194ffbc","809",809,,2
"55360d9011004e5b826d4113a194ffbc","8031",8031,,2
"55521433df7f4318bc37e63e4651b2ad","801",801,,2
"55521433df7f4318bc37e63e4651b2ad","802",802,,2
"55521433df7f4318bc37e63e4651b2ad","803",803,,2
"55521433df7f4318bc37e63e4651b2ad","804",804,,2
"55521433df7f4318bc37e63e4651b2ad","805",805,,2
"55521433df7f4318bc37e63e4651b2ad","806",806,,2
"55521433df7f4318bc37e63e4651b2ad","808",808,,2
"55521433df7f4318bc37e63e4651b2ad","809",809,,2
"55521433df7f4318bc37e63e4651b2ad","8031",8031,,2
"559ab2786e0f4d109cbbb9c5c1b87f6a","801",801,,2
"559ab2786e0f4d109cbbb9c5c1b87f6a","802",802,,2
"559ab2786e0f4d109cbbb9c5c1b87f6a","803",803,,2
"559ab2786e0f4d109cbbb9c5c1b87f6a","804",804,,2
"559ab2786e0f4d109cbbb9c5c1b87f6a","805",805,,2
"559ab2786e0f4d109cbbb9c5c1b87f6a","807",807,,2
"559ab2786e0f4d109cbbb9c5c1b87f6a","808",808,,2
"559ab2786e0f4d109cbbb9c5c1b87f6a","809",809,,2
"559ab2786e0f4d109cbbb9c5c1b87f6a","8031",8031,,2
"55dc59396bd940aa8170d949358e366c","801",801,,2
"55dc59396bd940aa8170d949358e366c","802",802,,2
"55dc59396bd940aa8170d949358e366c","803",803,,2
"55dc59396bd940aa8170d949358e366c","804",804,,2
"55dc59396bd940aa8170d949358e366c","805",805,,2
"55dc59396bd940aa8170d949358e366c","806",806,,2
"55dc59396bd940aa8170d949358e366c","808",808,,2
"55dc59396bd940aa8170d949358e366c","809",809,,2
"55dc59396bd940aa8170d949358e366c","8031",8031,,2
"5607c038dc64441e8c59d1e05d4951da","801",801,,2
"5607c038dc64441e8c59d1e05d4951da","802",802,,2
"5607c038dc64441e8c59d1e05d4951da","803",803,,2
"5607c038dc64441e8c59d1e05d4951da","804",804,,2
"5607c038dc64441e8c59d1e05d4951da","805",805,,2
"5607c038dc64441e8c59d1e05d4951da","807",807,,2
"5607c038dc64441e8c59d1e05d4951da","808",808,,2
"5607c038dc64441e8c59d1e05d4951da","809",809,,2
"5607c038dc64441e8c59d1e05d4951da","8031",8031,,2
"5607ce82f30940c7a3c076a7130a9b99","801",801,,2
"5607ce82f30940c7a3c076a7130a9b99","802",802,,2
"5607ce82f30940c7a3c076a7130a9b99","803",803,,2
"5607ce82f30940c7a3c076a7130a9b99","804",804,,2
"5607ce82f30940c7a3c076a7130a9b99","805",805,,2
"5607ce82f30940c7a3c076a7130a9b99","806",806,,2
"5607ce82f30940c7a3c076a7130a9b99","808",808,,2
"5607ce82f30940c7a3c076a7130a9b99","809",809,,2
"5607ce82f30940c7a3c076a7130a9b99","8031",8031,,2
"563c48be0fdd41358c2877837f00db38","801",801,,2
"563c48be0fdd41358c2877837f00db38","802",802,,2
"563c48be0fdd41358c2877837f00db38","803",803,,2
"563c48be0fdd41358c2877837f00db38","804",804,,2
"563c48be0fdd41358c2877837f00db38","805",805,,2
"563c48be0fdd41358c2877837f00db38","808",808,,2
"563c48be0fdd41358c2877837f00db38","809",809,,2
"563c48be0fdd41358c2877837f00db38","8031",8031,,2
"564c8da7f97e4147a118c5a0c35c9231","801",801,,2
"564c8da7f97e4147a118c5a0c35c9231","802",802,,2
"564c8da7f97e4147a118c5a0c35c9231","803",803,,2
"564c8da7f97e4147a118c5a0c35c9231","804",804,,2
"564c8da7f97e4147a118c5a0c35c9231","805",805,,2
"564c8da7f97e4147a118c5a0c35c9231","808",808,,2
"564c8da7f97e4147a118c5a0c35c9231","809",809,,2
"564c8da7f97e4147a118c5a0c35c9231","8031",8031,,2
"56728bec369949a8a4b1b4edf32bc6af","801",801,,2
"56728bec369949a8a4b1b4edf32bc6af","802",802,,2
"56728bec369949a8a4b1b4edf32bc6af","803",803,,2
"56728bec369949a8a4b1b4edf32bc6af","804",804,,2
"56728bec369949a8a4b1b4edf32bc6af","805",805,,2
"56728bec369949a8a4b1b4edf32bc6af","808",808,,2
"56728bec369949a8a4b1b4edf32bc6af","809",809,,2
"56728bec369949a8a4b1b4edf32bc6af","8031",8031,,2
"56931164f188434fbfceacf2c4435a96","801",801,,2
"56931164f188434fbfceacf2c4435a96","802",802,,2
"56931164f188434fbfceacf2c4435a96","803",803,,2
"56931164f188434fbfceacf2c4435a96","804",804,,2
"56931164f188434fbfceacf2c4435a96","805",805,,2
"56931164f188434fbfceacf2c4435a96","806",806,,2
"56931164f188434fbfceacf2c4435a96","809",809,,2
"56931164f188434fbfceacf2c4435a96","8031",8031,,2
"56ab3a7b94d5404ea4e8644962793957","801",801,,2
"56ab3a7b94d5404ea4e8644962793957","802",802,,2
"56ab3a7b94d5404ea4e8644962793957","803",803,,2
"56ab3a7b94d5404ea4e8644962793957","804",804,,2
"56ab3a7b94d5404ea4e8644962793957","805",805,,2
"56ab3a7b94d5404ea4e8644962793957","806",806,,2
"56ab3a7b94d5404ea4e8644962793957","808",808,,2
"56ab3a7b94d5404ea4e8644962793957","809",809,,2
"56ab3a7b94d5404ea4e8644962793957","8031",8031,,2
"56be6111a78c408884ea61a486fa2ddd","801",801,,2
"56be6111a78c408884ea61a486fa2ddd","802",802,,2
"56be6111a78c408884ea61a486fa2ddd","803",803,,2
"56be6111a78c408884ea61a486fa2ddd","804",804,,2
"56be6111a78c408884ea61a486fa2ddd","805",805,,2
"56be6111a78c408884ea61a486fa2ddd","806",806,,2
"56be6111a78c408884ea61a486fa2ddd","808",808,,2
"56be6111a78c408884ea61a486fa2ddd","809",809,,2
"56be6111a78c408884ea61a486fa2ddd","8031",8031,,2
"56e3e1c314164a0fa1a2774e2b0b5d67","801",801,,2
"56e3e1c314164a0fa1a2774e2b0b5d67","802",802,,2
"56e3e1c314164a0fa1a2774e2b0b5d67","803",803,,2
"56e3e1c314164a0fa1a2774e2b0b5d67","804",804,,2
"56e3e1c314164a0fa1a2774e2b0b5d67","805",805,,2
"56e3e1c314164a0fa1a2774e2b0b5d67","806",806,,2
"56e3e1c314164a0fa1a2774e2b0b5d67","807",807,,2
"56e3e1c314164a0fa1a2774e2b0b5d67","809",809,,2
"56e3e1c314164a0fa1a2774e2b0b5d67","8031",8031,,2
"56f49c328bd343bea38fe38788c0cf75","801",801,,2
"56f49c328bd343bea38fe38788c0cf75","802",802,,2
"56f49c328bd343bea38fe38788c0cf75","803",803,,2
"56f49c328bd343bea38fe38788c0cf75","804",804,,2
"56f49c328bd343bea38fe38788c0cf75","805",805,,2
"56f49c328bd343bea38fe38788c0cf75","806",806,,2
"56f49c328bd343bea38fe38788c0cf75","808",808,,2
"56f49c328bd343bea38fe38788c0cf75","809",809,,2
"56f49c328bd343bea38fe38788c0cf75","8031",8031,,2
"5707908afe89497389391064d30414f4","801",801,,2
"5707908afe89497389391064d30414f4","802",802,,2
"5707908afe89497389391064d30414f4","803",803,,2
"5707908afe89497389391064d30414f4","804",804,,2
"5707908afe89497389391064d30414f4","805",805,,2
"5707908afe89497389391064d30414f4","806",806,,2
"5707908afe89497389391064d30414f4","8031",8031,,2
"572b0a7cc7da4e91ba93ae3315842b54","801",801,,2
"572b0a7cc7da4e91ba93ae3315842b54","802",802,,2
"572b0a7cc7da4e91ba93ae3315842b54","803",803,,2
"572b0a7cc7da4e91ba93ae3315842b54","804",804,,2
"572b0a7cc7da4e91ba93ae3315842b54","805",805,,2
"572b0a7cc7da4e91ba93ae3315842b54","806",806,,2
"572b0a7cc7da4e91ba93ae3315842b54","808",808,,2
"572b0a7cc7da4e91ba93ae3315842b54","809",809,,2
"572b0a7cc7da4e91ba93ae3315842b54","8031",8031,,2
"577b169fc8c24395bba1ca7433ac5dd5","802",802,,2
"577b169fc8c24395bba1ca7433ac5dd5","803",803,,2
"577b169fc8c24395bba1ca7433ac5dd5","804",804,,2
"577b169fc8c24395bba1ca7433ac5dd5","805",805,,2
"577b169fc8c24395bba1ca7433ac5dd5","808",808,,2
"577b169fc8c24395bba1ca7433ac5dd5","809",809,,2
"577b169fc8c24395bba1ca7433ac5dd5","8031",8031,,2
"57818230d8004746ae282ae1581f68f0","801",801,,2
"57818230d8004746ae282ae1581f68f0","802",802,,2
"57818230d8004746ae282ae1581f68f0","803",803,,2
"57818230d8004746ae282ae1581f68f0","804",804,,2
"57818230d8004746ae282ae1581f68f0","805",805,,2
"57818230d8004746ae282ae1581f68f0","806",806,,2
"57818230d8004746ae282ae1581f68f0","808",808,,2
"57818230d8004746ae282ae1581f68f0","809",809,,2
"57818230d8004746ae282ae1581f68f0","8031",8031,,2
"57a5c7dab7b64663b3be291b1ad6b790","801",801,,2
"57a5c7dab7b64663b3be291b1ad6b790","802",802,,2
"57a5c7dab7b64663b3be291b1ad6b790","803",803,,2
"57a5c7dab7b64663b3be291b1ad6b790","804",804,,2
"57a5c7dab7b64663b3be291b1ad6b790","805",805,,2
"57a5c7dab7b64663b3be291b1ad6b790","807",807,,2
"57a5c7dab7b64663b3be291b1ad6b790","808",808,,2
"57a5c7dab7b64663b3be291b1ad6b790","809",809,,2
"57a5c7dab7b64663b3be291b1ad6b790","8031",8031,,2
"57ae070c1d7b4e8e944702dfb0583a05","801",801,,2
"57ae070c1d7b4e8e944702dfb0583a05","803",803,,2
"57ae070c1d7b4e8e944702dfb0583a05","804",804,,2
"57ae070c1d7b4e8e944702dfb0583a05","805",805,,2
"57ae070c1d7b4e8e944702dfb0583a05","807",807,,2
"57ae070c1d7b4e8e944702dfb0583a05","808",808,,2
"57ae070c1d7b4e8e944702dfb0583a05","809",809,,2
"57ae070c1d7b4e8e944702dfb0583a05","8031",8031,,2
"57bbdd9ff60448b2b467829bc8440414","801",801,,2
"57bbdd9ff60448b2b467829bc8440414","802",802,,2
"57bbdd9ff60448b2b467829bc8440414","803",803,,2
"57bbdd9ff60448b2b467829bc8440414","804",804,,2
"57bbdd9ff60448b2b467829bc8440414","805",805,,2
"57bbdd9ff60448b2b467829bc8440414","806",806,,2
"57bbdd9ff60448b2b467829bc8440414","808",808,,2
"57bbdd9ff60448b2b467829bc8440414","809",809,,2
"57bbdd9ff60448b2b467829bc8440414","8031",8031,,2
"57ccf37c106343ef8d0b5290a8f43341","801",801,,2
"57ccf37c106343ef8d0b5290a8f43341","802",802,,2
"57ccf37c106343ef8d0b5290a8f43341","803",803,,2
"57ccf37c106343ef8d0b5290a8f43341","804",804,,2
"57ccf37c106343ef8d0b5290a8f43341","805",805,,2
"57ccf37c106343ef8d0b5290a8f43341","806",806,,2
"57ccf37c106343ef8d0b5290a8f43341","808",808,,2
"57ccf37c106343ef8d0b5290a8f43341","809",809,,2
"57ccf37c106343ef8d0b5290a8f43341","8031",8031,,2
"57cd47f350184759914c44d7045f55f5","801",801,,2
"57cd47f350184759914c44d7045f55f5","802",802,,2
"57cd47f350184759914c44d7045f55f5","803",803,,2
"57cd47f350184759914c44d7045f55f5","804",804,,2
"57cd47f350184759914c44d7045f55f5","805",805,,2
"57cd47f350184759914c44d7045f55f5","808",808,,2
"57cd47f350184759914c44d7045f55f5","809",809,,2
"57cd47f350184759914c44d7045f55f5","8031",8031,,2
"57da26b97b97492ebe603668a5cc9bdb","801",801,,2
"57da26b97b97492ebe603668a5cc9bdb","802",802,,2
"57da26b97b97492ebe603668a5cc9bdb","803",803,,2
"57da26b97b97492ebe603668a5cc9bdb","804",804,,2
"57da26b97b97492ebe603668a5cc9bdb","805",805,,2
"57da26b97b97492ebe603668a5cc9bdb","806",806,,2
"57da26b97b97492ebe603668a5cc9bdb","808",808,,2
"57da26b97b97492ebe603668a5cc9bdb","809",809,,2
"57da26b97b97492ebe603668a5cc9bdb","8031",8031,,2
"57e32c02860643b6a6dfded348d9c057","801",801,,2
"57e32c02860643b6a6dfded348d9c057","802",802,,2
"57e32c02860643b6a6dfded348d9c057","803",803,,2
"57e32c02860643b6a6dfded348d9c057","804",804,,2
"57e32c02860643b6a6dfded348d9c057","805",805,,2
"57e32c02860643b6a6dfded348d9c057","806",806,,2
"57e32c02860643b6a6dfded348d9c057","808",808,,2
"57e32c02860643b6a6dfded348d9c057","809",809,,2
"57e32c02860643b6a6dfded348d9c057","8031",8031,,2
"58082b68a19d4c94bc68b782dc32c08c","801",801,,2
"58082b68a19d4c94bc68b782dc32c08c","802",802,,2
"58082b68a19d4c94bc68b782dc32c08c","803",803,,2
"58082b68a19d4c94bc68b782dc32c08c","804",804,,2
"58082b68a19d4c94bc68b782dc32c08c","805",805,,2
"58082b68a19d4c94bc68b782dc32c08c","808",808,,2
"58082b68a19d4c94bc68b782dc32c08c","809",809,,2
"58082b68a19d4c94bc68b782dc32c08c","8031",8031,,2
"5815477562ab46a09266b5ad53c2c214","801",801,,2
"5815477562ab46a09266b5ad53c2c214","802",802,,2
"5815477562ab46a09266b5ad53c2c214","803",803,,2
"5815477562ab46a09266b5ad53c2c214","804",804,,2
"5815477562ab46a09266b5ad53c2c214","805",805,,2
"5815477562ab46a09266b5ad53c2c214","806",806,,2
"5815477562ab46a09266b5ad53c2c214","807",807,,2
"5815477562ab46a09266b5ad53c2c214","809",809,,2
"5815477562ab46a09266b5ad53c2c214","8031",8031,,2
"5859b42a60394289800816f7a2efb0f5","801",801,,2
"5859b42a60394289800816f7a2efb0f5","802",802,,2
"5859b42a60394289800816f7a2efb0f5","803",803,,2
"5859b42a60394289800816f7a2efb0f5","804",804,,2
"5859b42a60394289800816f7a2efb0f5","805",805,,2
"5859b42a60394289800816f7a2efb0f5","806",806,,2
"5859b42a60394289800816f7a2efb0f5","808",808,,2
"5859b42a60394289800816f7a2efb0f5","809",809,,2
"5859b42a60394289800816f7a2efb0f5","8031",8031,,2
"58a70201e82842bf8aa7e876027b062d","801",801,,2
"58a70201e82842bf8aa7e876027b062d","802",802,,2
"58a70201e82842bf8aa7e876027b062d","803",803,,2
"58a70201e82842bf8aa7e876027b062d","804",804,,2
"58a70201e82842bf8aa7e876027b062d","805",805,,2
"58a70201e82842bf8aa7e876027b062d","806",806,,2
"58a70201e82842bf8aa7e876027b062d","808",808,,2
"58a70201e82842bf8aa7e876027b062d","809",809,,2
"58a70201e82842bf8aa7e876027b062d","8031",8031,,2
"58abc64e52ea4b00bd67d72c77a55bfe","801",801,,2
"58abc64e52ea4b00bd67d72c77a55bfe","802",802,,2
"58abc64e52ea4b00bd67d72c77a55bfe","803",803,,2
"58abc64e52ea4b00bd67d72c77a55bfe","804",804,,2
"58abc64e52ea4b00bd67d72c77a55bfe","805",805,,2
"58abc64e52ea4b00bd67d72c77a55bfe","806",806,,2
"58abc64e52ea4b00bd67d72c77a55bfe","808",808,,2
"58abc64e52ea4b00bd67d72c77a55bfe","809",809,,2
"58abc64e52ea4b00bd67d72c77a55bfe","8031",8031,,2
"58cafe41ef884a26843d8327c49ad964","801",801,,2
"58cafe41ef884a26843d8327c49ad964","802",802,,2
"58cafe41ef884a26843d8327c49ad964","803",803,,2
"58cafe41ef884a26843d8327c49ad964","804",804,,2
"58cafe41ef884a26843d8327c49ad964","805",805,,2
"58cafe41ef884a26843d8327c49ad964","806",806,,2
"58cafe41ef884a26843d8327c49ad964","808",808,,2
"58cafe41ef884a26843d8327c49ad964","809",809,,2
"58cafe41ef884a26843d8327c49ad964","8031",8031,,2
"58da1746104a4fedb12ad12aef4bbb7b","801",801,,2
"58da1746104a4fedb12ad12aef4bbb7b","802",802,,2
"58da1746104a4fedb12ad12aef4bbb7b","803",803,,2
"58da1746104a4fedb12ad12aef4bbb7b","804",804,,2
"58da1746104a4fedb12ad12aef4bbb7b","805",805,,2
"58da1746104a4fedb12ad12aef4bbb7b","809",809,,2
"58da1746104a4fedb12ad12aef4bbb7b","8031",8031,,2
"590852baf65a4ef4af288625ea971556","801",801,,2
"590852baf65a4ef4af288625ea971556","802",802,,2
"590852baf65a4ef4af288625ea971556","803",803,,2
"590852baf65a4ef4af288625ea971556","804",804,,2
"590852baf65a4ef4af288625ea971556","805",805,,2
"590852baf65a4ef4af288625ea971556","806",806,,2
"590852baf65a4ef4af288625ea971556","808",808,,2
"590852baf65a4ef4af288625ea971556","809",809,,2
"590852baf65a4ef4af288625ea971556","8031",8031,,2
"591581397e574fc59f68cc5e0ae652fc","801",801,,2
"591581397e574fc59f68cc5e0ae652fc","802",802,,2
"591581397e574fc59f68cc5e0ae652fc","803",803,,2
"591581397e574fc59f68cc5e0ae652fc","804",804,,2
"591581397e574fc59f68cc5e0ae652fc","805",805,,2
"591581397e574fc59f68cc5e0ae652fc","807",807,,2
"591581397e574fc59f68cc5e0ae652fc","808",808,,2
"591581397e574fc59f68cc5e0ae652fc","809",809,,2
"591581397e574fc59f68cc5e0ae652fc","8031",8031,,2
"59316d9321ae4af993df50884e750a71","801",801,,2
"59316d9321ae4af993df50884e750a71","802",802,,2
"59316d9321ae4af993df50884e750a71","803",803,,2
"59316d9321ae4af993df50884e750a71","804",804,,2
"59316d9321ae4af993df50884e750a71","805",805,,2
"59316d9321ae4af993df50884e750a71","806",806,,2
"59316d9321ae4af993df50884e750a71","808",808,,2
"59316d9321ae4af993df50884e750a71","809",809,,2
"59316d9321ae4af993df50884e750a71","8031",8031,,2
"59579edc5cd44c86a67a6336f550063e","801",801,,2
"59579edc5cd44c86a67a6336f550063e","802",802,,2
"59579edc5cd44c86a67a6336f550063e","803",803,,2
"59579edc5cd44c86a67a6336f550063e","804",804,,2
"59579edc5cd44c86a67a6336f550063e","805",805,,2
"59579edc5cd44c86a67a6336f550063e","806",806,,2
"59579edc5cd44c86a67a6336f550063e","807",807,,2
"59579edc5cd44c86a67a6336f550063e","809",809,,2
"59579edc5cd44c86a67a6336f550063e","8031",8031,,2
"59677586640d45cba4c12a75193b7891","801",801,,2
"59677586640d45cba4c12a75193b7891","802",802,,2
"59677586640d45cba4c12a75193b7891","803",803,,2
"59677586640d45cba4c12a75193b7891","804",804,,2
"59677586640d45cba4c12a75193b7891","805",805,,2
"59677586640d45cba4c12a75193b7891","806",806,,2
"59677586640d45cba4c12a75193b7891","808",808,,2
"59677586640d45cba4c12a75193b7891","809",809,,2
"59677586640d45cba4c12a75193b7891","8031",8031,,2
"5998bd8f833a41a381de9f7227f0e406","801",801,,2
"5998bd8f833a41a381de9f7227f0e406","802",802,,2
"5998bd8f833a41a381de9f7227f0e406","803",803,,2
"5998bd8f833a41a381de9f7227f0e406","804",804,,2
"5998bd8f833a41a381de9f7227f0e406","805",805,,2
"5998bd8f833a41a381de9f7227f0e406","808",808,,2
"5998bd8f833a41a381de9f7227f0e406","809",809,,2
"5998bd8f833a41a381de9f7227f0e406","8031",8031,,2
"599fa408edf945fe84b6b610f7afce88","802",802,,2
"599fa408edf945fe84b6b610f7afce88","803",803,,2
"599fa408edf945fe84b6b610f7afce88","804",804,,2
"599fa408edf945fe84b6b610f7afce88","805",805,,2
"599fa408edf945fe84b6b610f7afce88","808",808,,2
"599fa408edf945fe84b6b610f7afce88","8031",8031,,2
"59e9cfa7d69d431385ca9aa6c9d789b9","801",801,,2
"59e9cfa7d69d431385ca9aa6c9d789b9","802",802,,2
"59e9cfa7d69d431385ca9aa6c9d789b9","803",803,,2
"59e9cfa7d69d431385ca9aa6c9d789b9","804",804,,2
"59e9cfa7d69d431385ca9aa6c9d789b9","805",805,,2
"59e9cfa7d69d431385ca9aa6c9d789b9","807",807,,2
"59e9cfa7d69d431385ca9aa6c9d789b9","808",808,,2
"59e9cfa7d69d431385ca9aa6c9d789b9","809",809,,2
"59e9cfa7d69d431385ca9aa6c9d789b9","8031",8031,,2
