"hhid","PID","pid_unps_wave7","h2q3","h2q4","h2q7","h2q5","h2q6","h2q8","h2q9a","h2q9b","h2q9c","h2q10"
"6afeccda55f44876877e0095581e8bcf",2,"2",2,8,1,12,,16,3,5,2003,5
"6afeccda55f44876877e0095581e8bcf",3,"5",1,1,1,12,,38,98,98,1981,1
"6afeccda55f44876877e0095581e8bcf",4,"6",2,3,1,12,,8,15,6,2011,
"6afeccda55f44876877e0095581e8bcf",5,"7",2,3,1,12,,8,15,6,2011,
"6afeccda55f44876877e0095581e8bcf",6,"8",2,3,1,12,,10,15,1,2009,5
"6afeccda55f44876877e0095581e8bcf",7,"9",1,3,1,12,,5,6,2,2014,
"6afeccda55f44876877e0095581e8bcf",8,"10",2,3,1,12,,5,6,2,2014,
"6b0606f6a77441d3b6e5a496ca675173",1,"1",1,1,1,12,,52,20,7,1967,2
"6b0606f6a77441d3b6e5a496ca675173",2,"2",2,2,1,12,,42,98,11,1977,2
"6b0606f6a77441d3b6e5a496ca675173",3,"3",1,3,1,12,,21,12,7,1998,5
"6b0606f6a77441d3b6e5a496ca675173",4,"4",1,3,1,10,13,15,25,10,2004,5
"6b0606f6a77441d3b6e5a496ca675173",5,"5",2,3,1,12,,12,25,2,2007,5
"6b0606f6a77441d3b6e5a496ca675173",6,"6",1,3,1,12,,10,16,5,2009,5
"6b0606f6a77441d3b6e5a496ca675173",7,"7",1,3,1,12,,8,7,4,2011,
"6b0606f6a77441d3b6e5a496ca675173",8,"8",2,3,1,12,,8,7,4,2011,
"6b0606f6a77441d3b6e5a496ca675173",9,"9",2,3,1,12,,6,29,8,2013,
"6b1e70638ebc4a37abdf470dd295b300",1,"1",2,2,1,12,,48,98,98,1972,1
"6b1e70638ebc4a37abdf470dd295b300",2,"3",1,3,4,3,15,19,19,4,2000,5
"6b1e70638ebc4a37abdf470dd295b300",3,"4",2,3,2,12,,16,21,3,2003,5
"6b1e70638ebc4a37abdf470dd295b300",4,"5",1,3,1,12,,11,16,10,2008,5
"6b1e70638ebc4a37abdf470dd295b300",5,"6",1,3,1,12,,8,18,7,2011,
"6b1e70638ebc4a37abdf470dd295b300",6,"7",1,3,1,12,,5,22,4,2014,
"6b1e70638ebc4a37abdf470dd295b300",7,"8",1,3,1,12,,4,20,12,2015,
"6b1e70638ebc4a37abdf470dd295b300",8,"9",1,1,1,12,,50,98,98,1969,1
"6b1ee73fb3f446f4844adf2a83da2457",1,"1",2,1,1,12,,51,98,98,1969,4
"6b1ee73fb3f446f4844adf2a83da2457",2,"2",2,3,1,12,,20,98,98,2000,5
"6b1ee73fb3f446f4844adf2a83da2457",3,"3",2,3,1,12,,19,21,12,2001,5
"6b1ee73fb3f446f4844adf2a83da2457",4,"4",1,3,1,12,,14,21,12,2005,5
"6b1ee73fb3f446f4844adf2a83da2457",5,"5",2,4,1,12,,7,20,7,2012,
"6b3c5026df3a466aa6d2cb3dea855a1c",1,"1",2,1,1,12,,30,98,98,1989,3
"6b77c8585b324fc193c8c153b09da898",1,"1",2,1,1,12,,49,98,98,1971,2
"6b77c8585b324fc193c8c153b09da898",3,"3",1,3,4,4,15,22,98,98,1998,5
"6b77c8585b324fc193c8c153b09da898",4,"4",2,3,1,12,,25,98,98,1995,5
"6b77c8585b324fc193c8c153b09da898",5,"6",2,3,4,4,15,18,98,98,2002,5
"6b77c8585b324fc193c8c153b09da898",10,"12",2,4,1,12,,3,98,4,2016,
"6b77c8585b324fc193c8c153b09da898",11,"14",1,2,1,12,,65,98,98,1957,2
"6b7f5ca841b8428bb7ec3264369def2e",1,"1",2,2,1,12,,36,98,98,1984,1
"6b7f5ca841b8428bb7ec3264369def2e",2,"2",1,3,1,12,,11,98,98,2009,5
"6b7f5ca841b8428bb7ec3264369def2e",3,"3",1,3,1,12,,8,13,5,2011,
"6b7f5ca841b8428bb7ec3264369def2e",4,"6",1,3,1,12,,2,98,4,2017,
"6b7f5ca841b8428bb7ec3264369def2e",5,"7",1,1,1,12,,44,98,98,1976,1
"6b7f5ca841b8428bb7ec3264369def2e",6,,2,3,3,4,7,14,98,98,2006,5
"6b7f5ca841b8428bb7ec3264369def2e",7,,2,3,3,4,7,12,98,98,2008,5
"6b933522aebf44aba40be62e8c363617",1,"1",2,1,1,12,,71,98,98,1948,3
"6ba7e38dcbc5483ebda2ad122ad8d586",1,"1",2,1,1,12,,55,98,98,1965,3
"6baa9c6af64a468db600889b96edef1a",1,"1",2,1,1,12,,60,28,9,1958,4
"6baa9c6af64a468db600889b96edef1a",2,"2",2,3,4,4,7,19,17,12,1999,5
"6baa9c6af64a468db600889b96edef1a",3,"3",1,4,1,12,,17,98,98,2002,5
"6baa9c6af64a468db600889b96edef1a",4,"4",1,4,1,12,,9,22,6,2009,
"6bab49e93ddc4d00a791304f09637dba",1,"3",1,1,1,12,,41,98,98,1978,1
"6bab49e93ddc4d00a791304f09637dba",2,"6",2,2,1,12,,37,1,1,1982,1
"6bab49e93ddc4d00a791304f09637dba",3,"7",2,3,1,5,1,0,8,11,2018,
"6baf30d87d66499797c2706af4f6099b",1,"1",1,1,1,12,,32,10,10,1987,1
"6baf30d87d66499797c2706af4f6099b",2,"3",2,2,1,12,,28,98,98,1992,1
"6bb277b726a24e6eaf76059e67a62e8c",1,"1",1,1,1,12,,44,98,9,1974,1
"6bb277b726a24e6eaf76059e67a62e8c",2,"2",2,2,1,12,,42,15,1,1977,1
"6bb277b726a24e6eaf76059e67a62e8c",3,"3",1,3,4,4,15,12,27,9,2006,5
"6bb277b726a24e6eaf76059e67a62e8c",4,"4",1,3,4,4,15,11,25,4,2008,5
"6bb277b726a24e6eaf76059e67a62e8c",5,"5",1,3,4,4,15,9,25,4,2010,
"6bb277b726a24e6eaf76059e67a62e8c",6,"6",1,3,1,12,,6,3,5,2013,
"6bb277b726a24e6eaf76059e67a62e8c",7,"9",2,7,1,12,,17,1,4,2002,5
"6bb277b726a24e6eaf76059e67a62e8c",8,,2,8,1,5,5,24,98,2,1995,5
"6bb277b726a24e6eaf76059e67a62e8c",9,,2,10,1,5,6,1,21,4,2018,
"6bd0f5f6bee1481294bb5983820e79aa",1,"1",1,2,4,3,12,35,98,4,1984,1
"6bd0f5f6bee1481294bb5983820e79aa",2,"2",2,1,1,12,,25,9,11,1993,1
"6bd0f5f6bee1481294bb5983820e79aa",3,"3",1,3,1,12,,4,2,12,2014,
"6bd0f5f6bee1481294bb5983820e79aa",4,"4",2,3,1,12,,1,15,8,2017,
"6be664eea6a04b6aa1c25aef7de60931",1,"1",2,1,1,12,,43,98,98,1976,4
"6be664eea6a04b6aa1c25aef7de60931",2,"2",2,3,1,12,,19,24,4,2000,5
"6be664eea6a04b6aa1c25aef7de60931",3,"3",1,3,3,8,7,17,15,6,2002,5
"6be664eea6a04b6aa1c25aef7de60931",4,"4",2,3,1,12,,9,26,7,2010,
"6be664eea6a04b6aa1c25aef7de60931",5,"5",2,3,1,12,,23,11,4,1996,5
"6bed6054bbf444c19f6d8847b96a86ae",1,"2",1,1,1,12,,30,98,98,1989,1
"6bed6054bbf444c19f6d8847b96a86ae",2,"5",2,2,1,12,,36,11,7,1983,1
"6bed6054bbf444c19f6d8847b96a86ae",4,,2,3,1,12,,6,98,98,2013,
"6bf1431ececa4fc296433c223c5e9d73",1,"1",1,1,1,12,,29,98,98,1990,3
"6c052ef230324507b256cf90b9c8df6d",1,"1",2,1,1,12,,53,98,10,1966,3
"6c052ef230324507b256cf90b9c8df6d",2,"3",2,4,1,12,,5,19,10,2014,
"6c052ef230324507b256cf90b9c8df6d",3,,1,4,1,12,,10,98,98,2010,5
"6c16acd055e3483cbe4c02dd1b0540b9",2,"2",2,1,1,12,,59,98,98,1961,4
"6c16acd055e3483cbe4c02dd1b0540b9",3,"3",2,3,1,12,,21,98,98,1991,5
"6c16acd055e3483cbe4c02dd1b0540b9",5,"8",1,4,4,4,7,17,98,12,2002,5
"6c16acd055e3483cbe4c02dd1b0540b9",6,"9",1,4,4,4,7,11,98,98,2009,5
"6c16acd055e3483cbe4c02dd1b0540b9",7,"10",2,4,4,,,11,26,1,2009,5
"6c16acd055e3483cbe4c02dd1b0540b9",8,"11",2,4,3,4,15,9,6,11,2010,
"6c16acd055e3483cbe4c02dd1b0540b9",9,"12",1,4,1,12,,8,28,12,2011,
"6c16acd055e3483cbe4c02dd1b0540b9",10,"13",1,4,1,12,,11,24,6,2008,5
"6c16acd055e3483cbe4c02dd1b0540b9",11,"14",1,4,1,12,,5,98,1,2014,
"6c16acd055e3483cbe4c02dd1b0540b9",12,"15",2,3,1,12,,32,2,2,1987,3
"6c16acd055e3483cbe4c02dd1b0540b9",13,,2,6,1,12,,57,2,1,1962,3
"6c1f2caefb0d47e4988d128f4471b541",1,"1",2,1,1,12,,49,98,98,1970,3
"6c1f2caefb0d47e4988d128f4471b541",2,"2",1,3,1,4,15,18,3,12,2000,5
"6c1f2caefb0d47e4988d128f4471b541",3,"3",1,3,1,12,,12,21,1,2007,5
"6c1f2caefb0d47e4988d128f4471b541",5,"5",1,3,1,12,,10,7,2,2009,5
"6c2ff990240445c7883ea9e8ce80b3e1",1,"1",2,1,1,12,,43,25,5,1976,2
"6c2ff990240445c7883ea9e8ce80b3e1",2,"2",2,3,4,4,15,18,30,12,2000,5
"6c2ff990240445c7883ea9e8ce80b3e1",3,"3",2,3,4,4,15,17,14,5,2002,5
"6c2ff990240445c7883ea9e8ce80b3e1",4,"4",1,3,4,4,15,13,14,2,2006,5
"6c2ff990240445c7883ea9e8ce80b3e1",5,"5",2,3,4,4,15,12,27,7,2007,5
"6c2ff990240445c7883ea9e8ce80b3e1",6,"6",2,3,3,4,15,10,19,7,2009,5
"6c2ff990240445c7883ea9e8ce80b3e1",7,"9",2,3,1,12,,4,24,3,2015,
"6c2ff990240445c7883ea9e8ce80b3e1",8,"12",1,3,1,12,,1,19,10,2017,
"6c2ff990240445c7883ea9e8ce80b3e1",9,,2,10,5,,,,,,,
"6c2ff990240445c7883ea9e8ce80b3e1",10,,2,10,5,,,,,,,
"6c2ff990240445c7883ea9e8ce80b3e1",11,,2,7,5,,,,,,,
"6c2ff990240445c7883ea9e8ce80b3e1",12,,2,10,5,,,,,,,
"6c3fd0a50e1443b4a36ccbe8ebedc1cd",1,"1",2,1,1,12,,40,98,98,1979,2
"6c3fd0a50e1443b4a36ccbe8ebedc1cd",2,"2",1,2,1,12,,45,10,12,1974,2
"6c3fd0a50e1443b4a36ccbe8ebedc1cd",4,"4",1,3,1,12,,24,15,10,1995,5
"6c3fd0a50e1443b4a36ccbe8ebedc1cd",5,"6",2,8,2,11,13,20,2,6,1999,1
"6c3fd0a50e1443b4a36ccbe8ebedc1cd",6,"7",1,4,2,11,13,2,8,2,2017,
"6c3fd0a50e1443b4a36ccbe8ebedc1cd",7,"8",2,4,2,12,,5,98,12,2014,
"6c4ceae4b5514f1993852e7cb2e0789c",1,"1",1,1,1,12,,44,98,98,1975,2
"6c4ceae4b5514f1993852e7cb2e0789c",3,"13",2,2,1,12,,32,98,98,1987,2
"6c4ceae4b5514f1993852e7cb2e0789c",4,"14",2,3,1,12,,3,16,10,2015,
"6c4ceae4b5514f1993852e7cb2e0789c",5,"15",1,3,1,12,,2,19,1,2017,
"6c4ceae4b5514f1993852e7cb2e0789c",6,"16",2,3,1,12,,7,16,8,2011,
"6c4ceae4b5514f1993852e7cb2e0789c",7,"17",2,3,1,12,,8,1,1,2011,
"6c9e2f8823bc4abe9777913d970fd0d6",1,"1",1,1,1,12,,34,3,11,1984,1
"6c9e2f8823bc4abe9777913d970fd0d6",2,"2",2,2,1,12,,31,98,1,1988,1
"6c9e2f8823bc4abe9777913d970fd0d6",3,"3",1,3,1,12,,10,13,6,2008,5
"6c9e2f8823bc4abe9777913d970fd0d6",4,"4",1,3,1,12,,9,16,3,2010,
"6c9e2f8823bc4abe9777913d970fd0d6",5,"5",2,3,1,12,,6,16,10,2012,
"6c9e2f8823bc4abe9777913d970fd0d6",6,"6",1,3,1,12,,4,13,3,2015,
"6cb224e2cbec449b95c991a84da3e93d",1,"1",1,1,1,12,,48,9,11,1971,1
"6cb224e2cbec449b95c991a84da3e93d",2,"3",2,2,2,12,,41,20,8,1978,1
"6cb224e2cbec449b95c991a84da3e93d",3,"4",2,3,1,12,,10,17,1,2009,5
"6cb224e2cbec449b95c991a84da3e93d",4,"5",2,3,1,12,,1,14,1,2018,
"6cbdf5a1dabb4bf99cc7b36ab383e9be",1,"1",1,1,1,12,,44,98,98,1975,1
"6cbdf5a1dabb4bf99cc7b36ab383e9be",2,"2",2,2,1,12,,33,98,98,1986,1
"6cbdf5a1dabb4bf99cc7b36ab383e9be",3,"3",2,3,1,12,,9,98,7,2010,
"6cbdf5a1dabb4bf99cc7b36ab383e9be",4,"5",1,3,1,12,,3,98,7,2016,
"6cbdf5a1dabb4bf99cc7b36ab383e9be",5,"6",1,3,1,12,,3,98,7,2016,
"6cc6cae1e8f840878871e706eaf75e9f",1,"1",1,1,1,12,,42,98,98,1977,1
"6cc6cae1e8f840878871e706eaf75e9f",2,"2",2,2,1,12,,32,98,7,1987,1
"6cc6cae1e8f840878871e706eaf75e9f",3,"3",2,3,1,12,,13,1,11,2005,5
"6cc6cae1e8f840878871e706eaf75e9f",4,"4",2,3,1,12,,12,8,8,2007,5
"6cc6cae1e8f840878871e706eaf75e9f",5,"5",2,3,1,12,,7,21,2,2012,
"6cc6cae1e8f840878871e706eaf75e9f",6,"6",1,3,1,12,,5,27,2,2014,
"6cc6cae1e8f840878871e706eaf75e9f",7,"7",2,3,1,12,,3,8,2,2016,
"6cc6cae1e8f840878871e706eaf75e9f",8,"8",1,3,1,12,,1,5,3,2018,
"6cd062c73cb24060816e30b841f10ef6",1,"1",1,1,1,12,,32,14,3,1987,2
"6cd062c73cb24060816e30b841f10ef6",5,,2,2,1,12,,34,98,11,1985,2
"6cd062c73cb24060816e30b841f10ef6",6,,2,3,2,12,,7,4,2,2012,
"6ce9ee577648413ea819a60d0cf9be1c",1,"1",2,3,1,12,,57,10,4,1962,5
"6ce9ee577648413ea819a60d0cf9be1c",2,"2",2,1,1,12,,89,98,98,1930,4
"6ce9ee577648413ea819a60d0cf9be1c",3,"3",1,4,1,8,15,28,9,11,1990,5
"6ce9ee577648413ea819a60d0cf9be1c",4,"4",1,4,1,12,,38,98,98,1981,5
"6cfb7f59ca214bcaa1a0c7cfccf81212",1,"1",1,1,1,12,,23,98,8,1995,1
"6cfb7f59ca214bcaa1a0c7cfccf81212",2,"2",2,2,2,12,,20,98,98,1999,1
"6cfb7f59ca214bcaa1a0c7cfccf81212",3,"4",1,3,2,12,,1,2,2,2018,
"6d104175444b46e292f8ed01a5af672c",1,"1",1,1,2,12,,25,7,9,1993,1
"6d104175444b46e292f8ed01a5af672c",2,"2",2,2,1,12,,23,27,7,1995,1
"6d104175444b46e292f8ed01a5af672c",3,"3",2,3,2,12,,2,15,4,2016,
"6d3991817c2c4227b53365b1eddbc824",1,"1",2,2,1,12,,31,24,9,1987,2
"6d3991817c2c4227b53365b1eddbc824",2,"2",1,1,1,12,,45,29,7,1973,2
"6d3991817c2c4227b53365b1eddbc824",3,"4",1,3,1,12,,7,8,2,2012,
"6d3991817c2c4227b53365b1eddbc824",4,"5",2,3,1,12,,4,20,11,2014,
"6d3991817c2c4227b53365b1eddbc824",5,,2,8,1,8,6,10,98,98,2009,5
"6d47738e82664d03ae4d14c89e1ee385",1,"1",1,1,1,12,,60,5,10,1958,1
"6d47738e82664d03ae4d14c89e1ee385",2,"2",2,2,1,12,,61,12,5,1958,1
"6d47738e82664d03ae4d14c89e1ee385",3,"6",1,3,4,3,15,25,17,5,1994,5
"6d47738e82664d03ae4d14c89e1ee385",5,"9",2,3,4,4,15,19,9,8,2000,5
"6d47738e82664d03ae4d14c89e1ee385",6,"10",2,6,1,12,,50,98,8,1969,3
"6d4dadc543fe4c0ea07c61f57e16e760",1,"1",2,1,1,12,,43,5,7,1976,3
"6d58ddebd3ac4a85b8046454b0fc29e7",1,"1",1,6,4,9,15,15,98,98,2004,5
"6d58ddebd3ac4a85b8046454b0fc29e7",2,"2",2,1,1,12,,33,26,8,1986,1
"6d58ddebd3ac4a85b8046454b0fc29e7",3,"3",1,3,1,12,,10,13,4,2009,5
"6d58ddebd3ac4a85b8046454b0fc29e7",4,"4",1,3,1,9,15,6,18,4,2013,
"6d58ddebd3ac4a85b8046454b0fc29e7",5,"5",1,2,1,12,,36,15,11,1982,1
"6d58ddebd3ac4a85b8046454b0fc29e7",7,,2,3,1,12,,0,7,12,2018,
"6d853370fff74dbc91175b847bcb414d",2,"2",2,1,1,12,,40,29,9,1979,2
"6d853370fff74dbc91175b847bcb414d",6,"6",2,3,1,12,,17,2,8,2002,5
"6d853370fff74dbc91175b847bcb414d",7,"7",2,3,2,12,,15,24,9,2004,5
"6d853370fff74dbc91175b847bcb414d",8,"8",1,3,2,12,,13,21,8,2006,5
"6d853370fff74dbc91175b847bcb414d",9,,2,7,1,5,6,4,15,11,2015,
"6d853370fff74dbc91175b847bcb414d",10,,1,7,1,5,6,4,15,11,2015,
"6d853370fff74dbc91175b847bcb414d",11,,2,7,1,5,6,4,15,11,2015,
"6d8be79bfedb4cc68d13c15449c6e8f9",1,"2",1,1,1,12,,25,15,5,1993,1
"6d8be79bfedb4cc68d13c15449c6e8f9",2,"3",2,3,1,12,,3,20,5,2015,
"6d8be79bfedb4cc68d13c15449c6e8f9",3,"4",2,2,1,12,,22,23,11,1996,1
"6d8be79bfedb4cc68d13c15449c6e8f9",4,"5",2,3,1,12,,1,1,11,2017,
"6d8be79bfedb4cc68d13c15449c6e8f9",5,,1,6,1,4,4,11,26,3,2008,5
"6d8fa429358241b8a03502183b444d71",1,"1",1,1,1,12,,37,98,98,1983,2
"6d8fa429358241b8a03502183b444d71",2,"2",2,2,1,12,,28,98,98,1992,2
"6d8fa429358241b8a03502183b444d71",4,"7",2,3,1,12,,3,12,4,2016,
"6d8fa429358241b8a03502183b444d71",5,"8",1,3,1,12,,2,3,11,2017,
"6d8fa429358241b8a03502183b444d71",6,,1,3,1,8,1,0,17,5,2019,
"6dbeae4094684b9cabd431225d411c25",1,"1",2,1,1,12,,54,98,98,1965,4
"6dbeae4094684b9cabd431225d411c25",2,"4",2,4,1,12,,14,98,7,2005,5
"6dbeae4094684b9cabd431225d411c25",3,"5",1,4,1,12,,9,1,7,2010,
"6de89f55552546ff83d6c15fc5d03e3e",1,"1",1,1,1,12,,49,5,4,1970,1
"6de89f55552546ff83d6c15fc5d03e3e",2,"2",2,2,1,12,,44,14,7,1975,1
"6de89f55552546ff83d6c15fc5d03e3e",3,"3",2,3,2,8,13,16,25,2,2003,5
"6de89f55552546ff83d6c15fc5d03e3e",4,"5",2,3,1,12,,9,16,3,2010,
"6de89f55552546ff83d6c15fc5d03e3e",5,"6",1,3,1,12,,4,14,1,2015,
"6de89f55552546ff83d6c15fc5d03e3e",6,,1,3,1,12,,1,5,6,2018,
"6df7df34aecd474aa1dcad1f4347b1e5",1,"1",1,1,1,12,,41,30,5,1978,1
"6df7df34aecd474aa1dcad1f4347b1e5",2,"3",1,3,1,12,,10,12,7,2009,5
"6df7df34aecd474aa1dcad1f4347b1e5",3,"5",2,2,1,12,,32,22,8,1987,1
"6df7df34aecd474aa1dcad1f4347b1e5",4,,1,3,1,12,,1,4,12,2018,
"6e033f455d8749c2866b56031a1539ae",2,"2",2,1,1,12,,59,98,12,1960,4
"6e033f455d8749c2866b56031a1539ae",3,"3",2,4,2,12,,12,98,7,2007,5
"6e04e53535bf48cfb16764bac0e548ba",2,"2",1,10,1,12,,56,98,98,1963,5
"6e04e53535bf48cfb16764bac0e548ba",3,"6",1,4,1,12,,3,28,4,2016,
"6e04e53535bf48cfb16764bac0e548ba",4,"7",2,1,1,12,,63,6,1,1956,4
"6e04e53535bf48cfb16764bac0e548ba",5,,2,7,1,12,,16,98,98,2003,5
"6e09cafe878a4686b5af59056e145fd5",1,"1",1,1,2,12,,56,15,10,1962,2
"6e09cafe878a4686b5af59056e145fd5",2,"2",2,2,2,12,,50,98,98,1969,2
"6e09cafe878a4686b5af59056e145fd5",3,"3",1,3,2,12,,19,98,5,2000,5
"6e09cafe878a4686b5af59056e145fd5",4,"4",1,3,1,12,,16,14,6,2003,5
"6e09cafe878a4686b5af59056e145fd5",5,"5",1,3,2,12,,12,31,12,2006,5
"6e2bc5b6f89d41dc8b963c8c9380ed55",1,"1",1,1,2,12,,36,19,12,1982,1
"6e2bc5b6f89d41dc8b963c8c9380ed55",2,"2",2,2,1,12,,32,3,12,1986,1
"6e2bc5b6f89d41dc8b963c8c9380ed55",3,"3",1,3,1,12,,10,30,9,2009,5
"6e2bc5b6f89d41dc8b963c8c9380ed55",4,"4",2,3,1,12,,8,29,9,2011,
"6e2bc5b6f89d41dc8b963c8c9380ed55",5,"5",1,3,1,12,,4,10,12,2014,
"6e2bc5b6f89d41dc8b963c8c9380ed55",6,,2,3,1,12,,1,27,9,2018,
"6e38b3f162334c1f96ef0452e78a8477",1,"1",1,1,1,12,,34,98,98,1986,2
"6e38b3f162334c1f96ef0452e78a8477",2,"2",2,2,1,12,,31,98,98,1989,2
"6e38b3f162334c1f96ef0452e78a8477",3,"3",2,2,1,12,,29,98,98,1990,2
"6e38b3f162334c1f96ef0452e78a8477",4,"4",2,3,1,12,,8,98,3,2011,
"6e38b3f162334c1f96ef0452e78a8477",5,"5",2,3,1,12,,8,3,1,2012,
"6e38b3f162334c1f96ef0452e78a8477",6,"6",2,3,1,12,,6,26,7,2013,
"6e38b3f162334c1f96ef0452e78a8477",7,"7",1,3,1,12,,5,25,8,2014,
"6e38b3f162334c1f96ef0452e78a8477",8,"8",1,3,1,12,,4,30,1,2016,
"6e38b3f162334c1f96ef0452e78a8477",9,"9",2,3,1,12,,2,21,5,2017,
"6e38b3f162334c1f96ef0452e78a8477",10,,2,6,1,2,1,0,19,5,2019,
"6e639d5397534cc7a4a4f172f1bc80fe",1,"1",1,1,1,12,,26,29,9,1992,1
"6e639d5397534cc7a4a4f172f1bc80fe",2,"2",2,2,1,12,,20,27,1,1999,1
"6e65ad621a5f48aca0cd6a3341312d72",1,"1",1,1,1,12,,37,23,8,1982,2
"6e65ad621a5f48aca0cd6a3341312d72",2,"2",2,2,1,12,,32,98,98,1988,2
"6e65ad621a5f48aca0cd6a3341312d72",3,"3",1,3,1,12,,13,6,4,2006,5
"6e65ad621a5f48aca0cd6a3341312d72",4,"4",1,3,1,12,,11,28,10,2008,5
"6e65ad621a5f48aca0cd6a3341312d72",5,"5",1,3,1,12,,7,26,12,2012,
"6e65ad621a5f48aca0cd6a3341312d72",6,"7",1,3,1,12,,4,25,10,2015,
"6e70903b953f4f48bca3ffa96ebc184d",1,"1",2,2,1,12,,27,98,98,1992,1
"6e70903b953f4f48bca3ffa96ebc184d",2,"2",1,3,1,12,,14,98,98,2005,5
"6e70903b953f4f48bca3ffa96ebc184d",3,"3",1,3,1,12,,9,98,98,2010,
"6e70903b953f4f48bca3ffa96ebc184d",4,"4",2,3,1,12,,5,25,8,2013,
"6e70903b953f4f48bca3ffa96ebc184d",5,"5",1,3,1,12,,16,98,98,2003,5
"6e70903b953f4f48bca3ffa96ebc184d",6,"6",1,3,1,12,,10,12,11,2008,5
"6e70903b953f4f48bca3ffa96ebc184d",7,"7",1,1,1,12,,43,8,5,1976,1
"6e72335e358047ceaf871deb8b22e1db",1,"1",2,1,1,12,,49,98,98,1970,4
"6e72335e358047ceaf871deb8b22e1db",2,"2",2,3,4,3,15,26,98,98,1993,5
"6e72335e358047ceaf871deb8b22e1db",3,"3",1,3,1,12,,22,98,98,1997,5
"6e72335e358047ceaf871deb8b22e1db",4,,2,6,1,12,,40,98,98,1979,3
"6e81a691c3c847339e1aa776dce7f820",1,"2",1,3,1,12,,16,6,6,2002,5
"6e81a691c3c847339e1aa776dce7f820",2,"3",2,1,1,12,,43,98,12,1975,3
"6e81a691c3c847339e1aa776dce7f820",3,"4",1,3,1,12,,14,30,10,2004,5
"6e81a691c3c847339e1aa776dce7f820",4,"5",1,3,1,12,,7,30,6,2011,
"6e81a691c3c847339e1aa776dce7f820",5,"6",2,3,1,12,,4,3,7,2014,
"6e81a691c3c847339e1aa776dce7f820",6,"7",1,3,1,12,,2,4,10,2016,
"6eb57c6c1531470ba5838165e31fce37",1,"1",2,1,1,12,,67,98,11,1951,3
"6eb57c6c1531470ba5838165e31fce37",3,"4",2,4,3,4,15,13,29,9,2006,5
"6eb57c6c1531470ba5838165e31fce37",5,"6",2,4,1,12,,6,30,3,2013,
"6eb57c6c1531470ba5838165e31fce37",6,"7",2,4,3,4,15,13,2,11,2005,5
"6eb57c6c1531470ba5838165e31fce37",7,"8",1,4,1,12,,17,25,7,2002,5
"6eb57c6c1531470ba5838165e31fce37",8,,2,4,3,4,7,15,14,4,2004,5
"6eb57c6c1531470ba5838165e31fce37",9,,2,4,1,12,,1,28,3,2018,
"6eba1b7aa12b4e41b6f67d0065fe3843",1,"1",1,1,1,12,,25,6,10,1994,1
"6eba1b7aa12b4e41b6f67d0065fe3843",2,"2",2,2,1,11,13,24,98,5,1995,1
"6eba1b7aa12b4e41b6f67d0065fe3843",3,"3",2,3,2,11,6,7,22,5,2012,
"6eba1b7aa12b4e41b6f67d0065fe3843",4,"4",2,3,2,11,13,2,12,3,2017,
"6efbceec143044cd8542a0eedafa82fb",1,"1",2,1,1,12,,56,98,98,1964,4
"6efbceec143044cd8542a0eedafa82fb",2,"3",2,3,1,12,,23,8,2,1997,5
"6efbceec143044cd8542a0eedafa82fb",3,"4",1,3,1,12,,30,17,5,1989,5
"6efbceec143044cd8542a0eedafa82fb",4,"5",1,3,1,12,,17,13,2,2003,5
"6efbceec143044cd8542a0eedafa82fb",5,"7",1,4,1,12,,14,23,12,2005,5
"6efbceec143044cd8542a0eedafa82fb",6,"8",1,4,1,12,,11,16,8,2008,5
"6efbceec143044cd8542a0eedafa82fb",7,"10",2,4,1,12,,4,26,12,2015,
"6efbceec143044cd8542a0eedafa82fb",8,"11",1,4,1,12,,7,8,7,2012,
"6f05a77676a145c9a5aa2a9e0d4def30",1,"1",1,1,1,12,,41,98,7,1977,3
"6f05a77676a145c9a5aa2a9e0d4def30",2,"4",2,3,1,12,,13,15,12,2005,5
"6f05a77676a145c9a5aa2a9e0d4def30",3,"5",1,3,1,12,,10,98,98,2009,5
"6f342c7248fe47fba7c8481e84c782ba",1,"1",2,1,1,12,,40,11,10,1979,3
"6f342c7248fe47fba7c8481e84c782ba",2,"4",1,3,1,12,,13,15,7,2006,5
"6f342c7248fe47fba7c8481e84c782ba",3,"5",2,3,1,12,,11,15,8,2008,5
"6f3eb330bca44c80b0a4d4374b5ddfd7",1,"1",1,1,1,12,,70,98,98,1949,2
"6f3eb330bca44c80b0a4d4374b5ddfd7",2,"2",2,2,1,12,,53,98,98,1966,2
"6f3eb330bca44c80b0a4d4374b5ddfd7",3,"4",2,3,1,12,,14,1,4,2005,5
"6f3eb330bca44c80b0a4d4374b5ddfd7",4,"5",2,3,1,12,,10,11,10,2009,5
"6f3eb330bca44c80b0a4d4374b5ddfd7",5,"6",2,4,1,12,,5,98,98,2014,
"6f42eeb630574c0b9ae5727b2edee3f6",1,"1",1,1,1,12,,40,15,4,1979,1
"6f42eeb630574c0b9ae5727b2edee3f6",2,"2",1,3,1,12,,9,98,98,2010,
"6f42eeb630574c0b9ae5727b2edee3f6",3,"4",1,3,1,12,,11,98,8,2008,5
"6f42eeb630574c0b9ae5727b2edee3f6",4,"5",2,3,1,12,,6,98,1,2013,
"6f42eeb630574c0b9ae5727b2edee3f6",5,"7",2,2,1,12,,27,21,7,1992,1
