"hhid","s10q13","s10q14","s10q15a","s10q15b","s10q15c","s10q16","s10q17a","s10q17b","s10q17c"
"6a612ce1d9a8472bb5e94c7768b8e986",2,2,,,,,,,
"6a612ce1d9a8472bb5e94c7768b8e986",6,1,1,2,2,6,,,
"6a612ce1d9a8472bb5e94c7768b8e986",3,2,,,,,,,
"6a612ce1d9a8472bb5e94c7768b8e986",8,2,,,,,,,
"6a612ce1d9a8472bb5e94c7768b8e986",9,2,,,,,,,
"6a612ce1d9a8472bb5e94c7768b8e986",4,2,,,,,,,
"6a612ce1d9a8472bb5e94c7768b8e986",5,2,,,,,,,
"6a6d97445bbe4a4380268d4104258eb4",1,1,1,2,2,6,,,
"6a6d97445bbe4a4380268d4104258eb4",4,2,,,,,,,
"6a6d97445bbe4a4380268d4104258eb4",5,2,,,,,,,
"6a6d97445bbe4a4380268d4104258eb4",7,2,,,,,,,
"6a6d97445bbe4a4380268d4104258eb4",8,2,,,,,,,
"6a6d97445bbe4a4380268d4104258eb4",2,2,,,,,,,
"6a6d97445bbe4a4380268d4104258eb4",3,2,,,,,,,
"6a6d97445bbe4a4380268d4104258eb4",6,2,,,,,,,
"6a6d97445bbe4a4380268d4104258eb4",9,2,,,,,,,
"6a85d9e2d2fe4ffabdcd4bf78d6ae5b5",3,2,,,,,,,
"6a85d9e2d2fe4ffabdcd4bf78d6ae5b5",9,1,,1,,2,0,,
"6a85d9e2d2fe4ffabdcd4bf78d6ae5b5",6,2,,,,,,,
"6a85d9e2d2fe4ffabdcd4bf78d6ae5b5",2,2,,,,,,,
"6a85d9e2d2fe4ffabdcd4bf78d6ae5b5",4,2,,,,,,,
"6a85d9e2d2fe4ffabdcd4bf78d6ae5b5",5,2,,,,,,,
"6a85d9e2d2fe4ffabdcd4bf78d6ae5b5",7,2,,,,,,,
"6a85d9e2d2fe4ffabdcd4bf78d6ae5b5",8,2,,,,,,,
"6a85d9e2d2fe4ffabdcd4bf78d6ae5b5",1,1,1,2,2,6,,,
"6a9afb18981c48a5be73377c0d912420",7,2,,,,,,,
"6a9afb18981c48a5be73377c0d912420",6,2,,,,,,,
"6a9afb18981c48a5be73377c0d912420",3,1,1,2,2,5,,,
"6a9afb18981c48a5be73377c0d912420",1,1,1,2,2,5,,,
"6a9afb18981c48a5be73377c0d912420",5,2,,,,,,,
"6a9afb18981c48a5be73377c0d912420",9,2,,,,,,,
"6a9afb18981c48a5be73377c0d912420",2,2,,,,,,,
"6a9afb18981c48a5be73377c0d912420",8,2,,,,,,,
"6a9afb18981c48a5be73377c0d912420",4,1,2,1,2,1,3600,2,21
"6ab7c8435fc34e39af565fe19f4c5752",4,2,,,,,,,
"6ab7c8435fc34e39af565fe19f4c5752",7,1,2,1,2,,,,
"6ab7c8435fc34e39af565fe19f4c5752",3,2,,,,,,,
"6ab7c8435fc34e39af565fe19f4c5752",8,2,,,,,,,
"6ab7c8435fc34e39af565fe19f4c5752",1,1,1,2,2,2,24000,8,19
"6ab7c8435fc34e39af565fe19f4c5752",2,2,,,,,,,
"6ab7c8435fc34e39af565fe19f4c5752",5,2,,,,,,,
"6ab7c8435fc34e39af565fe19f4c5752",6,1,1,2,2,2,38000,1,6
"6ab7c8435fc34e39af565fe19f4c5752",9,2,,,,,,,
"6ae207f3fee341209153c784bc507ce4",3,2,,,,,,,
"6ae207f3fee341209153c784bc507ce4",5,2,,,,,,,
"6ae207f3fee341209153c784bc507ce4",4,2,,,,,,,
"6ae207f3fee341209153c784bc507ce4",6,2,,,,,,,
"6ae207f3fee341209153c784bc507ce4",1,1,1,2,2,6,,,
"6ae207f3fee341209153c784bc507ce4",7,1,2,1,2,,,,
"6ae207f3fee341209153c784bc507ce4",8,2,,,,,,,
"6ae207f3fee341209153c784bc507ce4",9,2,,,,,,,
"6ae207f3fee341209153c784bc507ce4",2,2,,,,,,,
"6af42b34d72e4d4d828bc75bb0588c9c",9,2,,,,,,,
"6af42b34d72e4d4d828bc75bb0588c9c",6,2,,,,,,,
"6af42b34d72e4d4d828bc75bb0588c9c",8,2,,,,,,,
"6af42b34d72e4d4d828bc75bb0588c9c",7,2,,,,,,,
"6af42b34d72e4d4d828bc75bb0588c9c",2,2,,,,,,,
"6af42b34d72e4d4d828bc75bb0588c9c",3,1,1,2,2,5,,,
"6af42b34d72e4d4d828bc75bb0588c9c",5,2,,,,,,,
"6af42b34d72e4d4d828bc75bb0588c9c",1,1,1,2,2,6,,,
"6af42b34d72e4d4d828bc75bb0588c9c",4,1,2,1,2,1,4500,15,17
"6afeccda55f44876877e0095581e8bcf",6,1,1,2,2,2,35000,1,6
"6afeccda55f44876877e0095581e8bcf",4,2,,,,,,,
"6afeccda55f44876877e0095581e8bcf",9,2,,,,,,,
"6afeccda55f44876877e0095581e8bcf",3,2,,,,,,,
"6afeccda55f44876877e0095581e8bcf",5,2,,,,,,,
"6afeccda55f44876877e0095581e8bcf",1,2,,,,,,,
"6afeccda55f44876877e0095581e8bcf",2,2,,,,,,,
"6afeccda55f44876877e0095581e8bcf",8,2,,,,,,,
"6afeccda55f44876877e0095581e8bcf",7,1,2,1,2,,,,
"6b0606f6a77441d3b6e5a496ca675173",6,2,,,,,,,
"6b0606f6a77441d3b6e5a496ca675173",9,2,,,,,,,
"6b0606f6a77441d3b6e5a496ca675173",4,2,,,,,,,
"6b0606f6a77441d3b6e5a496ca675173",5,2,,,,,,,
"6b0606f6a77441d3b6e5a496ca675173",7,1,2,1,2,,,,
"6b0606f6a77441d3b6e5a496ca675173",1,1,1,2,2,6,,,
"6b0606f6a77441d3b6e5a496ca675173",2,2,,,,,,,
"6b0606f6a77441d3b6e5a496ca675173",3,2,,,,,,,
"6b0606f6a77441d3b6e5a496ca675173",8,2,,,,,,,
"6b1e70638ebc4a37abdf470dd295b300",5,2,,,,,,,
"6b1e70638ebc4a37abdf470dd295b300",7,1,2,1,2,,,,
"6b1e70638ebc4a37abdf470dd295b300",8,2,,,,,,,
"6b1e70638ebc4a37abdf470dd295b300",4,2,,,,,,,
"6b1e70638ebc4a37abdf470dd295b300",1,1,1,2,2,6,,,
"6b1e70638ebc4a37abdf470dd295b300",6,2,,,,,,,
"6b1e70638ebc4a37abdf470dd295b300",3,2,,,,,,,
"6b1e70638ebc4a37abdf470dd295b300",9,2,,,,,,,
"6b1e70638ebc4a37abdf470dd295b300",2,2,,,,,,,
"6b1ee73fb3f446f4844adf2a83da2457",5,2,,,,,,,
"6b1ee73fb3f446f4844adf2a83da2457",4,2,,,,,,,
"6b1ee73fb3f446f4844adf2a83da2457",9,2,,,,,,,
"6b1ee73fb3f446f4844adf2a83da2457",8,2,,,,,,,
"6b1ee73fb3f446f4844adf2a83da2457",3,2,,,,,,,
"6b1ee73fb3f446f4844adf2a83da2457",2,2,,,,,,,
"6b1ee73fb3f446f4844adf2a83da2457",7,1,2,1,2,,,,
"6b1ee73fb3f446f4844adf2a83da2457",1,1,1,2,2,5,,,
"6b1ee73fb3f446f4844adf2a83da2457",6,2,,,,,,,
"6b3c5026df3a466aa6d2cb3dea855a1c",5,2,,,,,,,
"6b3c5026df3a466aa6d2cb3dea855a1c",6,2,,,,,,,
"6b3c5026df3a466aa6d2cb3dea855a1c",8,2,,,,,,,
"6b3c5026df3a466aa6d2cb3dea855a1c",3,2,,,,,,,
"6b3c5026df3a466aa6d2cb3dea855a1c",4,2,,,,,,,
"6b3c5026df3a466aa6d2cb3dea855a1c",2,2,,,,,,,
"6b3c5026df3a466aa6d2cb3dea855a1c",7,2,,,,,,,
"6b3c5026df3a466aa6d2cb3dea855a1c",9,1,,1,,1,1500,,
"6b3c5026df3a466aa6d2cb3dea855a1c",1,2,,,,,,,
"6b77c8585b324fc193c8c153b09da898",9,1,,1,,1,1000,,
"6b77c8585b324fc193c8c153b09da898",7,2,,,,,,,
"6b77c8585b324fc193c8c153b09da898",2,2,,,,,,,
"6b77c8585b324fc193c8c153b09da898",8,2,,,,,,,
"6b77c8585b324fc193c8c153b09da898",1,1,1,2,2,6,,,
"6b77c8585b324fc193c8c153b09da898",3,2,,,,,,,
"6b77c8585b324fc193c8c153b09da898",6,1,1,2,2,2,5000,2,14
"6b77c8585b324fc193c8c153b09da898",4,2,,,,,,,
"6b77c8585b324fc193c8c153b09da898",5,2,,,,,,,
"6b7f5ca841b8428bb7ec3264369def2e",5,2,,,,,,,
"6b7f5ca841b8428bb7ec3264369def2e",7,2,,,,,,,
"6b7f5ca841b8428bb7ec3264369def2e",4,1,2,1,2,1,3600,12,15
"6b7f5ca841b8428bb7ec3264369def2e",9,2,,,,,,,
"6b7f5ca841b8428bb7ec3264369def2e",3,1,1,2,2,6,,,
"6b7f5ca841b8428bb7ec3264369def2e",8,2,,,,,,,
"6b7f5ca841b8428bb7ec3264369def2e",1,1,1,2,2,6,,,
"6b7f5ca841b8428bb7ec3264369def2e",6,2,,,,,,,
"6b7f5ca841b8428bb7ec3264369def2e",2,2,,,,,,,
"6b933522aebf44aba40be62e8c363617",1,1,1,2,2,6,,,
"6b933522aebf44aba40be62e8c363617",4,1,2,1,2,3,3100,1,2
"6b933522aebf44aba40be62e8c363617",8,2,,,,,,,
"6b933522aebf44aba40be62e8c363617",2,2,,,,,,,
"6b933522aebf44aba40be62e8c363617",9,2,,,,,,,
"6b933522aebf44aba40be62e8c363617",5,2,,,,,,,
"6b933522aebf44aba40be62e8c363617",3,2,,,,,,,
"6b933522aebf44aba40be62e8c363617",7,2,,,,,,,
"6b933522aebf44aba40be62e8c363617",6,2,,,,,,,
"6ba7e38dcbc5483ebda2ad122ad8d586",5,2,,,,,,,
"6ba7e38dcbc5483ebda2ad122ad8d586",6,2,,,,,,,
"6ba7e38dcbc5483ebda2ad122ad8d586",8,2,,,,,,,
"6ba7e38dcbc5483ebda2ad122ad8d586",4,1,2,1,2,2,900,0.25,2
"6ba7e38dcbc5483ebda2ad122ad8d586",1,1,1,2,1,6,,,
"6ba7e38dcbc5483ebda2ad122ad8d586",2,2,,,,,,,
"6ba7e38dcbc5483ebda2ad122ad8d586",3,2,,,,,,,
"6ba7e38dcbc5483ebda2ad122ad8d586",7,2,,,,,,,
"6ba7e38dcbc5483ebda2ad122ad8d586",9,2,,,,,,,
"6baa9c6af64a468db600889b96edef1a",2,2,,,,,,,
"6baa9c6af64a468db600889b96edef1a",9,2,,,,,,,
"6baa9c6af64a468db600889b96edef1a",5,2,,,,,,,
"6baa9c6af64a468db600889b96edef1a",4,1,2,1,2,3,1000,1,21
"6baa9c6af64a468db600889b96edef1a",3,2,,,,,,,
"6baa9c6af64a468db600889b96edef1a",8,2,,,,,,,
"6baa9c6af64a468db600889b96edef1a",1,1,1,2,2,6,,,
"6baa9c6af64a468db600889b96edef1a",7,2,,,,,,,
"6baa9c6af64a468db600889b96edef1a",6,2,,,,,,,
"6bab49e93ddc4d00a791304f09637dba",1,2,,,,,,,
"6bab49e93ddc4d00a791304f09637dba",2,2,,,,,,,
"6bab49e93ddc4d00a791304f09637dba",6,1,1,2,1,2,20000,4,14
"6bab49e93ddc4d00a791304f09637dba",4,1,2,1,2,3,3500,1,2
"6bab49e93ddc4d00a791304f09637dba",8,2,,,,,,,
"6bab49e93ddc4d00a791304f09637dba",9,2,,,,,,,
"6bab49e93ddc4d00a791304f09637dba",5,2,,,,,,,
"6bab49e93ddc4d00a791304f09637dba",3,2,,,,,,,
"6bab49e93ddc4d00a791304f09637dba",7,2,,,,,,,
"6baf30d87d66499797c2706af4f6099b",9,2,,,,,,,
"6baf30d87d66499797c2706af4f6099b",2,2,,,,,,,
"6baf30d87d66499797c2706af4f6099b",4,2,,,,,,,
"6baf30d87d66499797c2706af4f6099b",5,2,,,,,,,
"6baf30d87d66499797c2706af4f6099b",1,2,,,,,,,
"6baf30d87d66499797c2706af4f6099b",8,1,2,1,2,,,,
"6baf30d87d66499797c2706af4f6099b",6,1,1,2,2,2,40000,0.5,6
"6baf30d87d66499797c2706af4f6099b",7,2,,,,,,,
"6baf30d87d66499797c2706af4f6099b",3,2,,,,,,,
"6bb277b726a24e6eaf76059e67a62e8c",8,1,2,1,2,,,,
"6bb277b726a24e6eaf76059e67a62e8c",2,2,,,,,,,
"6bb277b726a24e6eaf76059e67a62e8c",4,2,,,,,,,
"6bb277b726a24e6eaf76059e67a62e8c",9,2,,,,,,,
"6bb277b726a24e6eaf76059e67a62e8c",6,1,1,2,2,2,45000,0.5,6
"6bb277b726a24e6eaf76059e67a62e8c",1,2,,,,,,,
"6bb277b726a24e6eaf76059e67a62e8c",5,2,,,,,,,
"6bb277b726a24e6eaf76059e67a62e8c",3,2,,,,,,,
"6bb277b726a24e6eaf76059e67a62e8c",7,2,,,,,,,
"6bd0f5f6bee1481294bb5983820e79aa",3,2,,,,,,,
"6bd0f5f6bee1481294bb5983820e79aa",1,1,1,2,2,2,3000,1,19
"6bd0f5f6bee1481294bb5983820e79aa",2,2,,,,,,,
"6bd0f5f6bee1481294bb5983820e79aa",7,2,,,,,,,
"6bd0f5f6bee1481294bb5983820e79aa",9,2,,,,,,,
"6bd0f5f6bee1481294bb5983820e79aa",8,1,2,1,2,,,,
"6bd0f5f6bee1481294bb5983820e79aa",5,2,,,,,,,
"6bd0f5f6bee1481294bb5983820e79aa",4,2,,,,,,,
"6bd0f5f6bee1481294bb5983820e79aa",6,2,,,,,,,
"6be664eea6a04b6aa1c25aef7de60931",9,1,,1,,1,2000,,
"6be664eea6a04b6aa1c25aef7de60931",7,1,2,1,2,,,,
"6be664eea6a04b6aa1c25aef7de60931",2,2,,,,,,,
"6be664eea6a04b6aa1c25aef7de60931",5,2,,,,,,,
"6be664eea6a04b6aa1c25aef7de60931",6,1,1,2,2,2,10000,2,14
"6be664eea6a04b6aa1c25aef7de60931",3,1,1,2,1,5,,,
"6be664eea6a04b6aa1c25aef7de60931",8,2,,,,,,,
"6be664eea6a04b6aa1c25aef7de60931",1,1,1,2,1,2,25000,5,10
"6be664eea6a04b6aa1c25aef7de60931",4,2,,,,,,,
"6bed6054bbf444c19f6d8847b96a86ae",5,2,,,,,,,
"6bed6054bbf444c19f6d8847b96a86ae",1,1,1,2,1,2,24000,12,9
"6bed6054bbf444c19f6d8847b96a86ae",9,2,,,,,,,
"6bed6054bbf444c19f6d8847b96a86ae",4,2,,,,,,,
"6bed6054bbf444c19f6d8847b96a86ae",3,2,,,,,,,
"6bed6054bbf444c19f6d8847b96a86ae",2,2,,,,,,,
"6bed6054bbf444c19f6d8847b96a86ae",8,2,,,,,,,
"6bed6054bbf444c19f6d8847b96a86ae",7,1,2,1,2,,,,
"6bed6054bbf444c19f6d8847b96a86ae",6,2,,,,,,,
"6bf1431ececa4fc296433c223c5e9d73",6,2,,,,,,,
"6bf1431ececa4fc296433c223c5e9d73",3,2,,,,,,,
"6bf1431ececa4fc296433c223c5e9d73",9,1,,1,,1,1500,,
"6bf1431ececa4fc296433c223c5e9d73",5,2,,,,,,,
"6bf1431ececa4fc296433c223c5e9d73",8,2,,,,,,,
"6bf1431ececa4fc296433c223c5e9d73",4,2,,,,,,,
"6bf1431ececa4fc296433c223c5e9d73",1,2,,,,,,,
"6bf1431ececa4fc296433c223c5e9d73",2,2,,,,,,,
"6bf1431ececa4fc296433c223c5e9d73",7,2,,,,,,,
"6c052ef230324507b256cf90b9c8df6d",8,2,,,,,,,
"6c052ef230324507b256cf90b9c8df6d",1,1,1,2,2,5,,,
"6c052ef230324507b256cf90b9c8df6d",4,1,2,1,2,1,4000,2,21
"6c052ef230324507b256cf90b9c8df6d",6,2,,,,,,,
"6c052ef230324507b256cf90b9c8df6d",9,2,,,,,,,
"6c052ef230324507b256cf90b9c8df6d",3,1,1,2,2,5,,,
"6c052ef230324507b256cf90b9c8df6d",5,2,,,,,,,
"6c052ef230324507b256cf90b9c8df6d",2,2,,,,,,,
"6c052ef230324507b256cf90b9c8df6d",7,2,,,,,,,
"6c16acd055e3483cbe4c02dd1b0540b9",5,2,,,,,,,
"6c16acd055e3483cbe4c02dd1b0540b9",4,2,,,,,,,
"6c16acd055e3483cbe4c02dd1b0540b9",7,2,,,,,,,
"6c16acd055e3483cbe4c02dd1b0540b9",1,1,1,2,2,5,,,
"6c16acd055e3483cbe4c02dd1b0540b9",6,2,,,,,,,
"6c16acd055e3483cbe4c02dd1b0540b9",9,2,,,,,,,
"6c16acd055e3483cbe4c02dd1b0540b9",2,2,,,,,,,
"6c16acd055e3483cbe4c02dd1b0540b9",3,2,,,,,,,
"6c16acd055e3483cbe4c02dd1b0540b9",8,1,2,1,2,,,,
"6c1f2caefb0d47e4988d128f4471b541",5,2,,,,,,,
"6c1f2caefb0d47e4988d128f4471b541",1,1,1,2,2,6,,,
"6c1f2caefb0d47e4988d128f4471b541",4,2,,,,,,,
"6c1f2caefb0d47e4988d128f4471b541",2,2,,,,,,,
"6c1f2caefb0d47e4988d128f4471b541",9,1,,1,,1,1000,,
"6c1f2caefb0d47e4988d128f4471b541",6,2,,,,,,,
"6c1f2caefb0d47e4988d128f4471b541",3,2,,,,,,,
"6c1f2caefb0d47e4988d128f4471b541",8,2,,,,,,,
"6c1f2caefb0d47e4988d128f4471b541",7,2,,,,,,,
"6c2ff990240445c7883ea9e8ce80b3e1",2,,,,,,,,
"6c2ff990240445c7883ea9e8ce80b3e1",9,,,,,,,,
"6c2ff990240445c7883ea9e8ce80b3e1",5,,,,,,,,
"6c2ff990240445c7883ea9e8ce80b3e1",6,1,1,2,2,2,40000,2,5
"6c2ff990240445c7883ea9e8ce80b3e1",7,1,2,1,2,,,,
"6c2ff990240445c7883ea9e8ce80b3e1",8,,,,,,,,
"6c2ff990240445c7883ea9e8ce80b3e1",4,,,,,,,,
"6c2ff990240445c7883ea9e8ce80b3e1",1,,,,,,,,
"6c2ff990240445c7883ea9e8ce80b3e1",3,,,,,,,,
"6c3fd0a50e1443b4a36ccbe8ebedc1cd",8,2,,,,,,,
"6c3fd0a50e1443b4a36ccbe8ebedc1cd",9,2,,,,,,,
"6c3fd0a50e1443b4a36ccbe8ebedc1cd",6,2,,,,,,,
"6c3fd0a50e1443b4a36ccbe8ebedc1cd",4,2,,,,,,,
"6c3fd0a50e1443b4a36ccbe8ebedc1cd",7,2,,,,,,,
"6c3fd0a50e1443b4a36ccbe8ebedc1cd",5,2,,,,,,,
"6c3fd0a50e1443b4a36ccbe8ebedc1cd",1,1,1,2,2,6,,,
"6c3fd0a50e1443b4a36ccbe8ebedc1cd",2,2,,,,,,,
"6c3fd0a50e1443b4a36ccbe8ebedc1cd",3,2,,,,,,,
"6c4ceae4b5514f1993852e7cb2e0789c",7,2,,,,,,,
"6c4ceae4b5514f1993852e7cb2e0789c",5,2,,,,,,,
"6c4ceae4b5514f1993852e7cb2e0789c",4,1,2,1,2,1,3500,1,2
"6c4ceae4b5514f1993852e7cb2e0789c",9,2,,,,,,,
"6c4ceae4b5514f1993852e7cb2e0789c",6,2,,,,,,,
"6c4ceae4b5514f1993852e7cb2e0789c",2,2,,,,,,,
"6c4ceae4b5514f1993852e7cb2e0789c",3,2,,,,,,,
"6c4ceae4b5514f1993852e7cb2e0789c",8,2,,,,,,,
"6c4ceae4b5514f1993852e7cb2e0789c",1,1,1,2,2,5,,,
"6c9e2f8823bc4abe9777913d970fd0d6",7,1,2,1,2,,,,
"6c9e2f8823bc4abe9777913d970fd0d6",3,2,,,,,,,
"6c9e2f8823bc4abe9777913d970fd0d6",2,2,,,,,,,
"6c9e2f8823bc4abe9777913d970fd0d6",5,2,,,,,,,
"6c9e2f8823bc4abe9777913d970fd0d6",4,2,,,,,,,
"6c9e2f8823bc4abe9777913d970fd0d6",9,2,,,,,,,
"6c9e2f8823bc4abe9777913d970fd0d6",1,1,1,2,2,6,,,
"6c9e2f8823bc4abe9777913d970fd0d6",8,2,,,,,,,
"6c9e2f8823bc4abe9777913d970fd0d6",6,2,,,,,,,
"6cb224e2cbec449b95c991a84da3e93d",9,2,,,,,,,
"6cb224e2cbec449b95c991a84da3e93d",4,2,,,,,,,
"6cb224e2cbec449b95c991a84da3e93d",1,1,1,2,2,6,,,
"6cb224e2cbec449b95c991a84da3e93d",8,2,,,,,,,
"6cb224e2cbec449b95c991a84da3e93d",3,2,,,,,,,
"6cb224e2cbec449b95c991a84da3e93d",7,1,2,1,2,,,,
"6cb224e2cbec449b95c991a84da3e93d",2,2,,,,,,,
"6cb224e2cbec449b95c991a84da3e93d",5,2,,,,,,,
"6cb224e2cbec449b95c991a84da3e93d",6,2,,,,,,,
"6cbdf5a1dabb4bf99cc7b36ab383e9be",1,1,1,2,2,6,,,
"6cbdf5a1dabb4bf99cc7b36ab383e9be",5,2,,,,,,,
"6cbdf5a1dabb4bf99cc7b36ab383e9be",7,2,,,,,,,
"6cbdf5a1dabb4bf99cc7b36ab383e9be",2,2,,,,,,,
"6cbdf5a1dabb4bf99cc7b36ab383e9be",3,2,,,,,,,
"6cbdf5a1dabb4bf99cc7b36ab383e9be",9,1,,1,,1,2000,,
"6cbdf5a1dabb4bf99cc7b36ab383e9be",6,2,,,,,,,
"6cbdf5a1dabb4bf99cc7b36ab383e9be",4,2,,,,,,,
"6cbdf5a1dabb4bf99cc7b36ab383e9be",8,2,,,,,,,
"6cc6cae1e8f840878871e706eaf75e9f",8,2,,,,,,,
"6cc6cae1e8f840878871e706eaf75e9f",5,2,,,,,,,
"6cc6cae1e8f840878871e706eaf75e9f",3,2,,,,,,,
"6cc6cae1e8f840878871e706eaf75e9f",1,1,1,2,2,6,,,
"6cc6cae1e8f840878871e706eaf75e9f",2,2,,,,,,,
"6cc6cae1e8f840878871e706eaf75e9f",4,2,,,,,,,
"6cc6cae1e8f840878871e706eaf75e9f",7,2,,,,,,,
"6cc6cae1e8f840878871e706eaf75e9f",9,1,,1,,1,1000,,
"6cc6cae1e8f840878871e706eaf75e9f",6,2,,,,,,,
"6cd062c73cb24060816e30b841f10ef6",1,2,,,,,,,
"6cd062c73cb24060816e30b841f10ef6",7,2,,,,,,,
"6cd062c73cb24060816e30b841f10ef6",3,2,,,,,,,
"6cd062c73cb24060816e30b841f10ef6",2,2,,,,,,,
"6cd062c73cb24060816e30b841f10ef6",4,2,,,,,,,
"6cd062c73cb24060816e30b841f10ef6",9,2,,,,,,,
"6cd062c73cb24060816e30b841f10ef6",6,1,1,2,2,2,60000,60,13
"6cd062c73cb24060816e30b841f10ef6",5,2,,,,,,,
"6cd062c73cb24060816e30b841f10ef6",8,1,2,1,2,,,,
"6ce9ee577648413ea819a60d0cf9be1c",5,2,,,,,,,
"6ce9ee577648413ea819a60d0cf9be1c",8,1,2,1,2,,,,
"6ce9ee577648413ea819a60d0cf9be1c",4,2,,,,,,,
"6ce9ee577648413ea819a60d0cf9be1c",7,2,,,,,,,
"6ce9ee577648413ea819a60d0cf9be1c",2,2,,,,,,,
"6ce9ee577648413ea819a60d0cf9be1c",9,2,,,,,,,
"6ce9ee577648413ea819a60d0cf9be1c",6,2,,,,,,,
"6ce9ee577648413ea819a60d0cf9be1c",1,1,1,2,2,5,,,
"6ce9ee577648413ea819a60d0cf9be1c",3,2,,,,,,,
"6cfb7f59ca214bcaa1a0c7cfccf81212",5,2,,,,,,,
"6cfb7f59ca214bcaa1a0c7cfccf81212",7,2,,,,,,,
"6cfb7f59ca214bcaa1a0c7cfccf81212",9,1,,1,,1,2000,,
"6cfb7f59ca214bcaa1a0c7cfccf81212",6,2,,,,,,,
"6cfb7f59ca214bcaa1a0c7cfccf81212",3,2,,,,,,,
"6cfb7f59ca214bcaa1a0c7cfccf81212",1,1,1,2,2,6,,,
"6cfb7f59ca214bcaa1a0c7cfccf81212",2,2,,,,,,,
"6cfb7f59ca214bcaa1a0c7cfccf81212",4,2,,,,,,,
"6cfb7f59ca214bcaa1a0c7cfccf81212",8,2,,,,,,,
"6d104175444b46e292f8ed01a5af672c",6,1,1,2,2,1,45000,0.5,6
"6d104175444b46e292f8ed01a5af672c",1,2,,,,,,,
"6d104175444b46e292f8ed01a5af672c",2,2,,,,,,,
"6d104175444b46e292f8ed01a5af672c",3,2,,,,,,,
"6d104175444b46e292f8ed01a5af672c",9,2,,,,,,,
"6d104175444b46e292f8ed01a5af672c",4,1,1,2,2,1,4000,4,21
"6d104175444b46e292f8ed01a5af672c",7,2,,,,,,,
"6d104175444b46e292f8ed01a5af672c",5,2,,,,,,,
"6d104175444b46e292f8ed01a5af672c",8,1,2,1,2,,,,
"6d3991817c2c4227b53365b1eddbc824",4,2,,,,,,,
"6d3991817c2c4227b53365b1eddbc824",9,1,,1,,1,1500,,
"6d3991817c2c4227b53365b1eddbc824",5,2,,,,,,,
"6d3991817c2c4227b53365b1eddbc824",7,1,2,1,2,,,,
"6d3991817c2c4227b53365b1eddbc824",8,2,,,,,,,
"6d3991817c2c4227b53365b1eddbc824",1,1,1,2,1,4,30000,12,19
"6d3991817c2c4227b53365b1eddbc824",3,2,,,,,,,
"6d3991817c2c4227b53365b1eddbc824",2,2,,,,,,,
"6d3991817c2c4227b53365b1eddbc824",6,1,1,2,1,2,4000,1,14
"6d47738e82664d03ae4d14c89e1ee385",2,2,,,,,,,
"6d47738e82664d03ae4d14c89e1ee385",6,2,,,,,,,
"6d47738e82664d03ae4d14c89e1ee385",8,2,,,,,,,
"6d47738e82664d03ae4d14c89e1ee385",9,2,,,,,,,
"6d47738e82664d03ae4d14c89e1ee385",7,1,2,1,2,,,,
"6d47738e82664d03ae4d14c89e1ee385",5,2,,,,,,,
"6d47738e82664d03ae4d14c89e1ee385",3,1,1,2,2,5,,,
"6d47738e82664d03ae4d14c89e1ee385",1,1,1,2,2,5,,,
"6d47738e82664d03ae4d14c89e1ee385",4,1,2,1,2,1,1500,1,21
"6d4dadc543fe4c0ea07c61f57e16e760",2,2,,,,,,,
"6d4dadc543fe4c0ea07c61f57e16e760",8,1,2,1,2,,,,
"6d4dadc543fe4c0ea07c61f57e16e760",1,2,,,,,,,
"6d4dadc543fe4c0ea07c61f57e16e760",9,2,,,,,,,
"6d4dadc543fe4c0ea07c61f57e16e760",3,2,,,,,,,
"6d4dadc543fe4c0ea07c61f57e16e760",4,1,1,2,2,1,15000,4,2
"6d4dadc543fe4c0ea07c61f57e16e760",7,2,,,,,,,
"6d4dadc543fe4c0ea07c61f57e16e760",5,2,,,,,,,
"6d4dadc543fe4c0ea07c61f57e16e760",6,2,,,,,,,
"6d58ddebd3ac4a85b8046454b0fc29e7",9,1,,1,,1,1000,,
"6d58ddebd3ac4a85b8046454b0fc29e7",7,1,2,1,2,,,,
"6d58ddebd3ac4a85b8046454b0fc29e7",8,2,,,,,,,
"6d58ddebd3ac4a85b8046454b0fc29e7",3,2,,,,,,,
"6d58ddebd3ac4a85b8046454b0fc29e7",5,,,,,,,,
"6d58ddebd3ac4a85b8046454b0fc29e7",6,1,1,2,2,3,1000,1,8
"6d58ddebd3ac4a85b8046454b0fc29e7",2,2,,,,,,,
"6d58ddebd3ac4a85b8046454b0fc29e7",1,1,1,2,2,3,12500,1,10
"6d58ddebd3ac4a85b8046454b0fc29e7",4,2,,,,,,,
"6d853370fff74dbc91175b847bcb414d",6,2,,,,,,,
"6d853370fff74dbc91175b847bcb414d",1,1,1,2,2,6,,,
"6d853370fff74dbc91175b847bcb414d",7,2,,,,,,,
"6d853370fff74dbc91175b847bcb414d",8,2,,,,,,,
"6d853370fff74dbc91175b847bcb414d",9,2,,,,,,,
"6d853370fff74dbc91175b847bcb414d",4,2,,,,,,,
"6d853370fff74dbc91175b847bcb414d",2,2,,,,,,,
"6d853370fff74dbc91175b847bcb414d",3,1,1,2,2,5,,,
"6d853370fff74dbc91175b847bcb414d",5,2,,,,,,,
"6d8be79bfedb4cc68d13c15449c6e8f9",1,1,1,2,2,6,,,
"6d8be79bfedb4cc68d13c15449c6e8f9",6,2,,,,,,,
