"interview__key","EA_code","c4h_elementyear_id","s4hq83","s4hq84","s4hq85","s4hq86","s4hq82v2","s4hq83v2","s4hq84v2","s4hq85v2","s4hq86v2"
"80-49-13-36","a9b4f7035d6e4a3b9f8176902c619b5b",0,,,,,"1133","1133","1133",2,"NO MISMATCH"
"80-49-13-36","a9b4f7035d6e4a3b9f8176902c619b5b",2,,,,,"30","30","30",2,"NO MISMATCH"
"80-49-13-36","a9b4f7035d6e4a3b9f8176902c619b5b",4,,,,,"107","107","107",2,"NO MISMATCH"
"80-49-13-36","a9b4f7035d6e4a3b9f8176902c619b5b",5,,,,,"84","84","84",2,"NO MISMATCH"
"80-49-13-36","a9b4f7035d6e4a3b9f8176902c619b5b",3,,,,,"42","42","42",2,"NO MISMATCH"
"80-49-13-36","a9b4f7035d6e4a3b9f8176902c619b5b",1,,,,,"1195","1195","1195",2,"NO MISMATCH"
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",1,"2669","1171",1,"register missing","2531","2531","362",1,"Some registers missing"
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",2,"76","76",2,"none","72","72","72",2,"none"
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",4,"79","34",1,"register missing","38","38","53",1,"poor tallying"
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",5,"46","30",1,"Register missing","44","44","53",1,"poor tallying"
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",0,"2070","2155",1,"re attendance","2326","2326","1768",1,"Some registers missing"
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",3,"50","50",2,"none","86","86","51",1,"Poor tallying"
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",0,"1511","1513",1,"Poor tallying","1048","1048","1048",2,"none"
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",2,"97","96",1,"poor tallying","108","108","108",2,"none"
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",5,"84","0",1,"register missing","26","25","0",1,"registers missing"
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",4,"76","0",1,"register missing","52","52","0",1,"registers missing"
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",3,"68","69",1,"poor tallying","50","50","50",2,"none"
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",1,"1182","1182",2,"none","967","967","950",1,"Outreach register missing"
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",0,"776","689",1,"poor tallying","370","370","371",1,"poor tallying"
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",5,"25","25",2,"none","12","12","2",1,"some registers missing"
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",1,"493","493",2,"none","228","228","226",1,"poor tallying"
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",4,"24","25",1,"poor tallying","4","4","4",2,"none"
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",2,"19","21",1,"poor tallying","30","30","27",1,"poor tallying"
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",3,"19","21",1,"poor tallying","17","17","25",1,"poor tallying"
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",0,"1669","1618",1,"Some patients seen in maternity and Hepatitis B not registered","1381","1381","235",1,"Some registers missing"
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",3,"62","62",2,"none","53","53","53",2,"none"
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",1,"1621","1458",1,"Register for Hepatitis B  and other cases not seen","930","930","650",1,"some registers missing"
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",4,"41","41",2,"none","31","31","30",1,"poor tallying"
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",2,"55","55",2,"none","57","57","57",2,"none"
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",5,"54","51",1,"poor tallying","10","10","0",1,"registers missing"
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",1,"1766","1766",2,"NO VARIATION",,,,,
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",5,"29","29",2,"NO MISMATCH",,,,,
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",4,"41","41",2,"NO  MISMATCH",,,,,
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",3,"23","23",2,"NO VARIATION",,,,,
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",2,"26","26",2,"NO MISMATCH",,,,,
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",0,"1192","1192",2,"NO MISMATCH",,,,,
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",0,"1902","1902",2,"no mismatch",,,,,
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",2,"47","47",2,"no mismatch",,,,,
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",4,"27","27",2,"no mismatch",,,,,
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",1,"1792","1792",2,"no mismatch",,,,,
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",5,"25","25",2,"no mismatch",,,,,
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",3,"27","27",2,"no mismatch",,,,,
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"47-97-04-43","b1884aea03a844029e86334683703b09",2,"0","0",2,"no deliveries in this unit","kumi","0","0",1,"no mismatch"
"47-97-04-43","b1884aea03a844029e86334683703b09",5,"17","17",2,"No mismatch","Kumi","10","10",2,"no mismatch"
"47-97-04-43","b1884aea03a844029e86334683703b09",3,"0","0",2,"there are no deliveries in this unit","Kumi","0","0",2,"no mismatch"
"47-97-04-43","b1884aea03a844029e86334683703b09",1,"118","118",2,"no mismatch","Kumi","538","538",2,"no mismatch"
"47-97-04-43","b1884aea03a844029e86334683703b09",0,"294","294",2,"no mismatch","Kumi","293","293",2,"no mismatch"
"47-97-04-43","b1884aea03a844029e86334683703b09",4,"23","23",2,"no mismatch","Kumi","6","6",2,"no mismatch"
"53-55-20-69","b1abb00b1ee043ffa3c18766a7d63142",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"53-55-20-69","b1abb00b1ee043ffa3c18766a7d63142",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"53-55-20-69","b1abb00b1ee043ffa3c18766a7d63142",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"53-55-20-69","b1abb00b1ee043ffa3c18766a7d63142",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"53-55-20-69","b1abb00b1ee043ffa3c18766a7d63142",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"53-55-20-69","b1abb00b1ee043ffa3c18766a7d63142",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"80-00-26-34","b20b2988cc4140df81890d31bb284697",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"80-00-26-34","b20b2988cc4140df81890d31bb284697",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"80-00-26-34","b20b2988cc4140df81890d31bb284697",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"80-00-26-34","b20b2988cc4140df81890d31bb284697",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"80-00-26-34","b20b2988cc4140df81890d31bb284697",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"80-00-26-34","b20b2988cc4140df81890d31bb284697",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"72-13-08-02","b21b3ee4c5394287abdaa88134b11078",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"72-13-08-02","b21b3ee4c5394287abdaa88134b11078",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"72-13-08-02","b21b3ee4c5394287abdaa88134b11078",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"72-13-08-02","b21b3ee4c5394287abdaa88134b11078",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"72-13-08-02","b21b3ee4c5394287abdaa88134b11078",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"72-13-08-02","b21b3ee4c5394287abdaa88134b11078",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"36-87-56-87","b289994ae63440efbf4bd086457f67c8",0,"740","740",2,"No mismatch","511","511","511",2,"No mismatch"
"36-87-56-87","b289994ae63440efbf4bd086457f67c8",5,"126","126",2,"No mismatch","80","80","80",2,"No mismatch"
"36-87-56-87","b289994ae63440efbf4bd086457f67c8",4,"101","101",2,"No mismatch","107","107","107",2,"No mismatch"
"36-87-56-87","b289994ae63440efbf4bd086457f67c8",3,"58","58",2,"No mismatch","64","64","64",2,"No mismatch"
"36-87-56-87","b289994ae63440efbf4bd086457f67c8",1,"945","945",2,"No mismatch","511","511","511",2,"No mismatch"
"36-87-56-87","b289994ae63440efbf4bd086457f67c8",2,"64","64",2,"No mismatch","73","73","73",2,"No mismatch"
"89-20-72-11","b32dc85cbfb145db9b0787c8bdf3b7d0",4,"0","24",1,"INCONSISTENT FILLING","21","21","19",1,"wrong  tallying"
"89-20-72-11","b32dc85cbfb145db9b0787c8bdf3b7d0",2,"0","0",2,"0","2","2","2",2,"ok"
"89-20-72-11","b32dc85cbfb145db9b0787c8bdf3b7d0",3,"0","0",2,"NONE","2","2","2",2,"ok"
"89-20-72-11","b32dc85cbfb145db9b0787c8bdf3b7d0",0,"0","802",2,"ERROR IN SERIALIZING","466","466","663",1,"Wrong  numbering"
"89-20-72-11","b32dc85cbfb145db9b0787c8bdf3b7d0",5,"0","9",2,"NONE","36","36","42",1,"missing  tally  sheets  during  report  making"
"89-20-72-11","b32dc85cbfb145db9b0787c8bdf3b7d0",1,"0","830",1,"ERROR IN SERIALIZING","518","518","525",1,"Wrong  numbering"
"81-20-77-29","b389c239719a4796854b290e12631dbb",0,"389","389",2,"no mismatch","303","303","291",1,"there's a mismatch"
"81-20-77-29","b389c239719a4796854b290e12631dbb",5,"0","0",2,"Immunization is not done in this unit","0","0","0",2,"Immunization is not done in this unit"
"81-20-77-29","b389c239719a4796854b290e12631dbb",4,"0","0",2,"Immunization is not done in this unit","0","0","0",2,"Immunization is not done in this unit"
"81-20-77-29","b389c239719a4796854b290e12631dbb",1,"278","283",1,"The numbering in the register does not tally with what is reported in the HMIS Register 105","231","231","231",2,"there was no mismatch"
"81-20-77-29","b389c239719a4796854b290e12631dbb",2,"0","0",2,"There are no deliveries in this unit","0","0","0",2,"there are no deliveries in this unit"
"81-20-77-29","b389c239719a4796854b290e12631dbb",3,"0","0",2,"there are no deliveries in this unit","0","0","0",2,"there are no deliveries in this unit"
"81-61-50-13","b6c40689d08f41cfbcd481e1deb14577",0,"758","758",2,"NO MISMATCH","747","747","747",2,"NO VARIATION IN ALL"
"81-61-50-13","b6c40689d08f41cfbcd481e1deb14577",2,"21","21",2,"NO MISMATCH","16","16","16",2,"NO MISMATCH"
"81-61-50-13","b6c40689d08f41cfbcd481e1deb14577",3,"22","22",2,"NO MISMATCH","9","9","9",2,"NO MISMATCH"
"81-61-50-13","b6c40689d08f41cfbcd481e1deb14577",5,"10","10",2,"NO MISMATCH","34","34","34",2,"NO MISMATCH"
"81-61-50-13","b6c40689d08f41cfbcd481e1deb14577",4,"22","22",2,"NO MISMATCH","18","18","18",2,"NO MISMATCH"
"81-61-50-13","b6c40689d08f41cfbcd481e1deb14577",1,"1461","1461",2,"NO MISMATCH","818","818","818",2,"NO MISMATCH"
"71-01-18-75","b8dcc618f4c342b3aee3d0ff6ce21e8f",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"71-01-18-75","b8dcc618f4c342b3aee3d0ff6ce21e8f",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"71-01-18-75","b8dcc618f4c342b3aee3d0ff6ce21e8f",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"71-01-18-75","b8dcc618f4c342b3aee3d0ff6ce21e8f",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"71-01-18-75","b8dcc618f4c342b3aee3d0ff6ce21e8f",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"71-01-18-75","b8dcc618f4c342b3aee3d0ff6ce21e8f",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"54-78-39-35","b92650e55fb14845840d3f164fba1491",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"54-78-39-35","b92650e55fb14845840d3f164fba1491",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"54-78-39-35","b92650e55fb14845840d3f164fba1491",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"54-78-39-35","b92650e55fb14845840d3f164fba1491",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"54-78-39-35","b92650e55fb14845840d3f164fba1491",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"54-78-39-35","b92650e55fb14845840d3f164fba1491",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"37-30-82-94","b959c6a261f04e80967f5261a5095c64",0,"626","626",2,"NO MISMATCH","486","486","486",2,"NO MISMATCH"
"37-30-82-94","b959c6a261f04e80967f5261a5095c64",1,"950","950",2,"NO MISMATCH","538","538","538",2,"NO MISMATCH"
"37-30-82-94","b959c6a261f04e80967f5261a5095c64",3,"20","20",2,"NO MISMATCH","17","17","17",2,"NO MISMATCH"
"37-30-82-94","b959c6a261f04e80967f5261a5095c64",4,"24","24",2,"NO MISMATCH","31","31","31",2,"NO MISMATCH"
"37-30-82-94","b959c6a261f04e80967f5261a5095c64",2,"34","34",2,"NO MISMATCH","30","30","30",2,"NO MISMATCH"
"37-30-82-94","b959c6a261f04e80967f5261a5095c64",5,"19","19",2,"NO MISMATCH","0","0","0",2,"NO CLIENTS REGISTERED IN THIS MONTH"
"42-83-16-09","baa361cd94c74ceb900b4fe3cabbdbba",5,"54","54",2,"no mismatch","78","78","78",2,"no mismatch"
"42-83-16-09","baa361cd94c74ceb900b4fe3cabbdbba",1,"3793","3793",2,"no mismatch","1229","1229","1229",2,"no mismatch"
"42-83-16-09","baa361cd94c74ceb900b4fe3cabbdbba",4,"96","96",2,"no mismatch","70","70","70",2,"no mismatch"
"42-83-16-09","baa361cd94c74ceb900b4fe3cabbdbba",2,"75","75",2,"no mismatch","56","56","56",2,"no mismatch"
"42-83-16-09","baa361cd94c74ceb900b4fe3cabbdbba",3,"53","53",2,"no mismatch","49","49","49",2,"no mismatch"
"42-83-16-09","baa361cd94c74ceb900b4fe3cabbdbba",0,"3202","3202",2,"no mismatch","1009","1009","1035",1,"Mismatch is because of the re attendance"
"59-24-40-04","bc01a17fd5d245e2a35d78b99bb04187",1,"737","737",2,"matching","581","581","581",2,"Malaria too low"
"59-24-40-04","bc01a17fd5d245e2a35d78b99bb04187",5,"11","11",2,"matching","08","08","08",2,"matching"
"59-24-40-04","bc01a17fd5d245e2a35d78b99bb04187",3,"41","41",2,"matching","40","40","40",2,"matching"
"59-24-40-04","bc01a17fd5d245e2a35d78b99bb04187",0,"788","788",2,"matching","397","397","397",2,"Turn up too low due to malaria being too low"
"59-24-40-04","bc01a17fd5d245e2a35d78b99bb04187",4,"26","26",2,"matching","15","15","15",2,"matching"
"59-24-40-04","bc01a17fd5d245e2a35d78b99bb04187",2,"026","026",2,"matching","31","31","31",2,"matching"
"37-77-55-14","bc2bf51e178c42e1bc7de3ade20338d5",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"37-77-55-14","bc2bf51e178c42e1bc7de3ade20338d5",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"37-77-55-14","bc2bf51e178c42e1bc7de3ade20338d5",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"37-77-55-14","bc2bf51e178c42e1bc7de3ade20338d5",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"37-77-55-14","bc2bf51e178c42e1bc7de3ade20338d5",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"37-77-55-14","bc2bf51e178c42e1bc7de3ade20338d5",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"28-28-90-63","be03e0b731204737a2e4f7e0d2030d21",5,"38","38",2,"NONE","25","25","25",2,"NONE"
"28-28-90-63","be03e0b731204737a2e4f7e0d2030d21",0,"715","715",2,"NONE","530","530","530",2,"NONE"
"28-28-90-63","be03e0b731204737a2e4f7e0d2030d21",3,"52","52",2,"NONE","47","47","47",2,"NONE"
"28-28-90-63","be03e0b731204737a2e4f7e0d2030d21",4,"56","56",2,"NONE","36","36","36",2,"NONE"
"28-28-90-63","be03e0b731204737a2e4f7e0d2030d21",2,"41","41",2,"NONE","29","29","29",2,"NONE"
"28-28-90-63","be03e0b731204737a2e4f7e0d2030d21",1,"965","965",2,"NONE","455","455","455",2,"NONE"
"14-85-95-70","bea4b4b78acc42a6a591220eff1ca34e",0,"0","285",2,"GOOD","247","247","249",1,"WRONG  NUMBERING"
"14-85-95-70","bea4b4b78acc42a6a591220eff1ca34e",5,"0","23",2,"GOOD","44","44","47",1,"WRONG  COUNTING"
"14-85-95-70","bea4b4b78acc42a6a591220eff1ca34e",4,"0","22",2,"GOOD","40","40","15",1,"MISSING  TALLY  SHEETS"
"14-85-95-70","bea4b4b78acc42a6a591220eff1ca34e",1,"0","313",2,"GOOD","240","240","240",2,"GOOD"
"14-85-95-70","bea4b4b78acc42a6a591220eff1ca34e",2,"0","47",2,"GOOD","55","55","55",2,"GOOD"
"14-85-95-70","bea4b4b78acc42a6a591220eff1ca34e",3,"0","37",2,"GOOD","58","58","58",2,"GOOD"
"91-10-01-18","bedf52b414be4498a687aa04f00db6bf",1,"4127","6615",1,"Facility  used  many  registers  so  maintaining  them  was  a  problem","3652","3652","728",1,"Missing  register"
"91-10-01-18","bedf52b414be4498a687aa04f00db6bf",3,"266","266",2,"ok","259","259","259",2,"ok"
"91-10-01-18","bedf52b414be4498a687aa04f00db6bf",0,"3736","8474",1,"Facility  had  many  registers  so  maintaining  them  was  a problem","2856","2856","3834",1,"wrong  numberings"
"91-10-01-18","bedf52b414be4498a687aa04f00db6bf",2,"282","282",2,"ok","290","290","290",2,"ok"
"91-10-01-18","bedf52b414be4498a687aa04f00db6bf",4,"184","167",1,"missing  tally sheets","184","184","110",1,"Missing  tally  sheets"
"91-10-01-18","bedf52b414be4498a687aa04f00db6bf",5,"186","98",1,"Missing  tally  sheets","164","164","73",1,"Missing  tally  sheets"
"90-46-30-94","bfaec23e25e948f2b4be3e00fb79e2ba",2,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"90-46-30-94","bfaec23e25e948f2b4be3e00fb79e2ba",0,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"90-46-30-94","bfaec23e25e948f2b4be3e00fb79e2ba",4,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"90-46-30-94","bfaec23e25e948f2b4be3e00fb79e2ba",1,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"90-46-30-94","bfaec23e25e948f2b4be3e00fb79e2ba",5,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"90-46-30-94","bfaec23e25e948f2b4be3e00fb79e2ba",3,"##N/A##","##N/A##",,"##N/A##","##N/A##","##N/A##","##N/A##",,"##N/A##"
"88-67-72-87","c05e5755364f4c9eb48addd0418e8f5d",4,"64","64",2,"matching","80","80","80",2,"matching"
"88-67-72-87","c05e5755364f4c9eb48addd0418e8f5d",3,"50","50",2,"matching","32","32","32",2,"matching"
