"interview__key","EA_code","service_availabilty__id","s2aq03_1","s2aq05","s2aq06","s2aq07","s2aq08"
"82-74-17-32","a633fb014edd4a55953902a674518e63",9,2,10,6,20,1
"82-74-17-32","a633fb014edd4a55953902a674518e63",14,2,7,6,10,2
"82-74-17-32","a633fb014edd4a55953902a674518e63",22,1,0,1,0,3
"82-74-17-32","a633fb014edd4a55953902a674518e63",32,2,0.25,1,10,1
"82-74-17-32","a633fb014edd4a55953902a674518e63",3,2,3,1,30,1
"82-74-17-32","a633fb014edd4a55953902a674518e63",13,2,0.25,1,10,1
"82-74-17-32","a633fb014edd4a55953902a674518e63",10,1,3.5,1,25,1
"82-74-17-32","a633fb014edd4a55953902a674518e63",17,2,0.25,1,10,1
"82-74-17-32","a633fb014edd4a55953902a674518e63",2,2,0.5,1,5,1
"82-74-17-32","a633fb014edd4a55953902a674518e63",26,1,0.2,1,2,2
"82-74-17-32","a633fb014edd4a55953902a674518e63",21,1,0.1,1,3,3
"82-74-17-32","a633fb014edd4a55953902a674518e63",12,1,0.2,1,5,1
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",8,1,0.6,1,8,1
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",26,2,5,6,20,1
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",20,1,0.3,1,5,3
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",10,2,5,1,90,2
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",32,2,0.6,1,8,2
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",24,2,0.6,1,8,2
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",18,2,2,1,25,2
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",1,1,0.5,1,8,2
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",16,2,2,1,25,2
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",21,2,2,1,20,1
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",5,2,4.5,1,90,2
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",25,2,0.6,1,8,2
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",2,2,1,1,15,1
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",17,2,2,1,25,2
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",22,2,1,1,10,2
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",3,2,0.8,1,20,1
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",15,2,2,1,25,3
"83-94-15-57","a63fa436b8c141679c0885b968ae1d73",4,2,1,1,20,2
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",14,2,2,6,5,1
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",15,2,1,1,10,1
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",30,2,1,6,3,2
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",20,2,0.5,1,10,2
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",8,2,4,6,20,2
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",24,2,1,1,10,1
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",11,2,4,2,15,2
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",9,2,2,6,5,2
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",3,2,1.5,1,20,2
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",26,2,1,1,5,2
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",33,2,5,6,30,2
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",19,1,0.2,1,2,2
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",18,2,2,1,30,1
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",27,2,1,1,10,2
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",4,2,4,1,40,2
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",7,2,5,6,20,1
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",12,1,0.1,1,3,1
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",10,2,0.5,1,5,2
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",5,2,6,8,30,1
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",13,1,0.1,1,3,1
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",16,2,2,1,15,1
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",17,1,0.1,1,2,1
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",25,2,2,6,5,1
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",1,2,0.1,1,4,1
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",21,1,0,1,1,1
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",23,2,2,1,15,1
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",32,2,0.1,1,3,1
"85-90-80-90","a835522691ae4b52a5e2902750d571d5",2,2,4,4,10,1
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",2,2,0.6,1,10,2
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",24,2,3.5,1,45,2
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",21,2,3.5,1,45,2
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",4,2,0.7,1,15,2
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",8,2,3.5,1,45,2
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",15,2,1.6,1,20,2
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",26,2,1.6,1,20,1
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",1,1,0.4,1,5,2
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",22,1,0.4,1,5,3
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",19,1,0.3,1,2,1
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",3,2,3,1,40,1
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",20,2,1.6,1,20,2
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",23,1,0.2,1,3,2
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",10,2,1.5,1,20,1
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",18,2,1.6,1,20,1
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",16,2,1.6,1,20,2
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",25,2,3.5,1,45,2
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",17,2,1.6,1,20,1
"82-09-93-64","a8fe82d0ebbd444d98af07dc137b4e07",32,2,1.6,1,20,2
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",3,2,0.5,1,10,2
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",25,2,2,1,20,2
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",12,2,20.8,6,35,1
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",32,2,2,1,20,2
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",11,2,20.8,6,30,1
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",1,2,2,1,25,3
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",20,2,2,1,15,1
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",2,2,1,1,20,1
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",21,2,2,1,15,1
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",5,2,7.2,6,20,2
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",13,2,2,1,20,2
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",19,2,10,6,30,1
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",9,2,20.8,6,35,2
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",18,2,3,1,35,2
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",17,2,3,1,35,2
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",22,1,0,1,1,2
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",16,2,3,1,35,2
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",15,2,3,1,35,2
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",8,2,2,1,40,2
"23-06-00-01","ab0749b99f874a8a9ad0e218c7070e41",24,2,1.5,1,15,2
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",11,2,12,3,45,1
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",4,2,0.5,1,5,1
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",17,2,4.8,1,65,2
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",32,2,1.5,1,25,1
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",8,2,2,1,30,2
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",23,2,1,1,20,2
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",24,2,1.5,1,25,2
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",18,2,4.8,1,65,2
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",16,2,4.8,1,65,2
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",3,2,6.4,1,90,1
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",9,2,44.8,3,120,2
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",22,2,0.5,1,5,2
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",20,2,2,1,30,2
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",1,2,0.4,1,5,2
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",25,2,1.5,1,25,2
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",15,2,4.8,1,60,2
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",21,2,0.1,1,1,2
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",2,1,0.1,1,1,1
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",13,2,44.8,3,120,1
"77-78-65-13","ab0e78b5778048bf9a70403cd622a4ff",5,2,0.2,1,2,1
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",8,2,3,1,45,2
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",24,2,1,1,10,2
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",15,2,1,1,10,2
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",23,2,1,1,10,2
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",9,2,25,2,30,1
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",21,2,2,1,20,2
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",11,2,6.8,2,10,1
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",25,2,1,1,10,3
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",2,2,0.8,1,10,1
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",7,,,,,
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",19,2,0.6,1,4,1
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",1,2,2,1,25,1
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",3,2,5,8,30,2
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",32,2,1,1,10,3
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",22,2,1,1,1,2
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",16,2,1,1,10,2
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",26,2,2.5,1,30,1
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",18,2,2,1,25,2
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",17,2,1,1,10,2
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",10,2,1,1,10,1
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",5,2,5,8,30,2
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",20,2,2,1,20,3
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",13,2,19,2,15,1
"22-22-00-56","ab459ff868574eccbf2972ff990e7bf9",4,2,1.5,1,15,2
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",20,1,0.1,1,1,2
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",1,1,1,1,10,2
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",3,2,11.2,8,60,1
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",13,2,41.2,3,60,1
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",33,2,11.2,1,75,1
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",17,2,6.4,1,75,2
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",16,2,6.4,1,75,2
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",23,1,0.5,1,10,2
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",8,2,6.4,1,75,2
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",22,1,0.1,1,1,3
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",18,2,25.6,1,240,2
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",32,2,28.8,7,45,1
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",24,2,28.8,8,45,1
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",15,2,14.2,3,60,1
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",11,2,31,3,50,1
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",21,2,6,1,60,2
"72-50-87-06","ab713365c71c4bb89d206b8093278f1c",9,2,41.6,3,60,2
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",2,1,0.3,1,10,2
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",32,2,1,1,25,2
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",23,1,0,1,0,3
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",3,2,0.9,1,20,2
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",25,2,0.6,1,15,2
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",13,2,0.4,1,15,1
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",15,2,0.3,1,10,2
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",8,2,0.9,1,15,2
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",9,2,1.6,6,10,1
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",17,2,0.3,1,10,2
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",5,1,0,1,0,2
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",19,2,0.2,1,10,2
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",1,2,0.6,1,15,1
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",16,2,0.3,1,10,2
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",10,1,0.4,1,15,2
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",12,1,0,1,0,2
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",14,2,0.5,1,15,1
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",4,2,1.1,1,25,2
"13-11-99-45","ac28a7c8f3e745efb2801d1e3304e9a3",26,2,1.4,6,10,2
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",23,1,0.2,1,5,2
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",7,1,0.4,1,10,1
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",18,2,13,1,300,1
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",22,1,1,1,30,1
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",29,2,0.5,1,20,3
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",1,2,4,1,90,1
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",15,2,6,1,240,1
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",28,2,4,1,120,1
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",20,1,0.1,1,2,1
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",32,2,6,1,180,1
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",8,2,3,1,90,1
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",16,2,6,1,240,1
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",33,2,3,1,120,1
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",26,2,6,1,180,1
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",3,2,6,1,150,1
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",25,2,6,1,180,1
"74-93-61-60","aca7e45fe9774f0781f5651e408038e6",17,2,6,1,240,1
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",15,2,16,2,20,2
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",5,2,16,8,60,1
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",9,2,16,2,20,2
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",18,2,20,3,45,2
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",2,2,1,1,15,1
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",21,2,2,1,25,3
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",23,2,6,7,10,2
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",4,2,1,1,15,1
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",32,2,2,1,45,1
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",22,1,0,1,0,3
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",17,2,16,2,20,2
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",8,2,1.6,1,20,1
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",3,2,9,1,40,1
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",11,2,16,2,45,1
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",16,2,2,1,30,2
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",12,2,16,2,30,1
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",13,2,16,2,20,1
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",1,2,1,1,15,2
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",19,2,2,1,30,1
"24-59-00-53","ae56e2c944ce4a368290a335d0d2a43b",24,2,2,1,45,2
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",3,2,5,1,40,2
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",32,2,6,6,20,2
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",20,1,0,1,0,2
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",4,2,5,1,40,2
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",8,2,6,6,20,1
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",2,2,0.5,1,20,2
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",25,2,6,6,20,3
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",21,1,0.1,1,5,3
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",22,1,0,1,0,3
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",12,1,0,1,0,3
"76-04-95-30","ae7bb6fd7ff54143ae6ee473fdcc7afc",1,1,0.2,1,10,2
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",32,2,1,1,28,2
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",1,2,0.8,1,10,3
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",25,2,2,1,30,1
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",23,2,1,1,20,2
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",3,2,1.5,1,30,1
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",14,2,1.5,1,40,2
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",13,2,1,1,30,1
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",2,2,2.5,1,40,1
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",33,2,2,1,20,1
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",16,2,1.6,1,25,1
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",26,2,1,1,30,2
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",9,2,2,1,30,2
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",22,1,0.5,1,20,2
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",12,2,1.5,1,25,1
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",19,1,0.4,1,5,1
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",5,2,1,1,20,1
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",17,2,1.6,1,25,1
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",4,2,1.5,1,25,2
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",24,2,1,1,35,1
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",21,2,1,1,20,2
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",15,2,2,1,30,1
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",8,2,0.5,1,10,1
"35-51-00-88","aed4071826f04462a59bfabca5d2ca06",10,2,1.5,1,20,1
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",8,1,0.4,1,5,2
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",31,2,8,6,15,3
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",17,1,0.5,1,5,2
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",3,2,4,1,50,2
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",15,1,0.5,1,5,2
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",19,2,10,6,15,1
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",32,1,0.3,1,5,2
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",20,2,15,6,30,2
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",1,1,1,1,15,2
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",26,2,6,6,10,2
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",4,1,0.5,1,5,2
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",10,1,0.3,1,4,2
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",21,1,0.2,1,3,2
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",16,1,0.5,1,5,2
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",22,1,0.2,1,2,2
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",25,2,8,6,10,2
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",2,1,0.5,1,10,1
"24-46-40-79","af8d7a4a02504bb7821e271ac62d45fd",24,2,7,6,10,2
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",33,2,3,1,30,1
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",1,2,2,1,30,1
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",5,2,2.5,1,45,1
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",9,2,79,4,120,1
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",13,1,0.4,1,5,1
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",10,1,0.3,1,5,1
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",20,1,0.4,1,5,2
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",3,2,5,1,120,1
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",17,1,0.4,1,5,1
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",15,1,0.4,1,5,1
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",21,1,0.4,1,5,2
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",32,1,0.5,1,15,1
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",8,2,2,1,40,1
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",22,1,0,1,1,2
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",18,2,4,1,90,1
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",26,2,4,1,90,1
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",16,1,0.5,1,5,1
"25-20-92-54","afa09473cbcc44dfbe78de562eaa298f",2,2,0.5,1,20,1
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",12,1,0.5,1,10,1
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",3,2,1.6,1,30,2
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",10,1,0.4,1,8,2
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",4,1,0.5,1,10,1
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",8,2,2,6,10,2
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",16,2,1.5,1,30,2
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",5,2,1,1,20,2
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",1,2,1.6,1,30,2
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",23,1,0.5,1,15,1
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",9,2,5,6,20,1
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",32,2,1.8,1,30,2
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",11,2,10,2,70,1
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",19,2,1.6,1,30,1
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",22,1,0.1,1,4,2
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",15,2,3.2,6,10,1
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",21,2,3,6,10,1
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",17,2,1,1,20,1
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",25,1,0.4,1,10,1
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",13,2,2.5,6,10,1
"13-55-77-20","b01c536bdb1a45b898dab000df0f3267",2,2,0.5,1,10,1
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",17,1,0.1,1,1,1
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",3,2,2,6,5,1
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",5,2,2,6,5,1
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",13,2,2,6,5,1
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",12,2,2,6,5,1
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",21,1,0,1,1,2
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",23,2,0.5,1,10,2
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",4,1,0.2,1,2,2
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",1,2,3,6,5,2
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",16,2,2,6,5,1
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",25,2,2,6,5,1
"80-63-59-73","b0f9243778a344a8a72fc524a6863f9a",15,2,0.1,1,1,1
