"interview__key","EA_code","payment_id","s3q26","s3q27","s3q28","s3q29"
"09-41-83-25","c1befc6653a84ef68640bc9923760c39",5,,,,
"09-41-83-25","c1befc6653a84ef68640bc9923760c39",9,,,,
"09-41-83-25","c1befc6653a84ef68640bc9923760c39",2,,,,
"09-41-83-25","c1befc6653a84ef68640bc9923760c39",8,,,,
"09-41-83-25","c1befc6653a84ef68640bc9923760c39",3,,,,
"09-41-83-25","c1befc6653a84ef68640bc9923760c39",4,,,,
"09-41-83-25","c1befc6653a84ef68640bc9923760c39",0,,,,
"09-41-83-25","c1befc6653a84ef68640bc9923760c39",1,,,,
"09-41-83-25","c1befc6653a84ef68640bc9923760c39",6,,,,
"08-27-94-74","c1dbf4334e904dc1b6b93391efe6de15",2,2,,,
"08-27-94-74","c1dbf4334e904dc1b6b93391efe6de15",9,2,,,
"08-27-94-74","c1dbf4334e904dc1b6b93391efe6de15",6,2,,,
"08-27-94-74","c1dbf4334e904dc1b6b93391efe6de15",1,1,1,16000,2
"08-27-94-74","c1dbf4334e904dc1b6b93391efe6de15",7,2,,,
"08-27-94-74","c1dbf4334e904dc1b6b93391efe6de15",0,,2,,
"08-27-94-74","c1dbf4334e904dc1b6b93391efe6de15",5,2,,,
"08-27-94-74","c1dbf4334e904dc1b6b93391efe6de15",3,2,,,
"08-27-94-74","c1dbf4334e904dc1b6b93391efe6de15",4,2,,,
"08-27-94-74","c1dbf4334e904dc1b6b93391efe6de15",8,2,,,
"96-05-76-94","c417d5092fa04356addbe1ab9f6c471d",1,1,1,20,2
"96-05-76-94","c417d5092fa04356addbe1ab9f6c471d",2,2,,,
"96-05-76-94","c417d5092fa04356addbe1ab9f6c471d",0,,1,5000,2
"96-05-76-94","c417d5092fa04356addbe1ab9f6c471d",4,2,,,
"96-05-76-94","c417d5092fa04356addbe1ab9f6c471d",3,2,,,
"96-05-76-94","c417d5092fa04356addbe1ab9f6c471d",6,2,,,
"96-05-76-94","c417d5092fa04356addbe1ab9f6c471d",8,2,,,
"96-05-76-94","c417d5092fa04356addbe1ab9f6c471d",7,2,,,
"96-05-76-94","c417d5092fa04356addbe1ab9f6c471d",9,1,1,2500,2
"96-05-76-94","c417d5092fa04356addbe1ab9f6c471d",5,2,,,
"33-46-89-47","c441996b11764b4a9b89ffa9e072e594",7,2,,,
"33-46-89-47","c441996b11764b4a9b89ffa9e072e594",8,2,,,
"33-46-89-47","c441996b11764b4a9b89ffa9e072e594",1,2,,,
"33-46-89-47","c441996b11764b4a9b89ffa9e072e594",3,2,,,
"33-46-89-47","c441996b11764b4a9b89ffa9e072e594",4,2,,,
"33-46-89-47","c441996b11764b4a9b89ffa9e072e594",0,,1,5000,2
"33-46-89-47","c441996b11764b4a9b89ffa9e072e594",9,1,1,2000,2
"33-46-89-47","c441996b11764b4a9b89ffa9e072e594",2,2,,,
"33-46-89-47","c441996b11764b4a9b89ffa9e072e594",6,2,,,
"33-46-89-47","c441996b11764b4a9b89ffa9e072e594",5,2,,,
"86-65-40-94","c5a736b38a4843b68ddf780785c9403e",4,2,,,
"86-65-40-94","c5a736b38a4843b68ddf780785c9403e",0,,1,6000,2
"86-65-40-94","c5a736b38a4843b68ddf780785c9403e",6,2,,,
"86-65-40-94","c5a736b38a4843b68ddf780785c9403e",2,1,1,15000,2
"86-65-40-94","c5a736b38a4843b68ddf780785c9403e",8,2,,,
"86-65-40-94","c5a736b38a4843b68ddf780785c9403e",7,2,,,
"86-65-40-94","c5a736b38a4843b68ddf780785c9403e",9,2,,,
"86-65-40-94","c5a736b38a4843b68ddf780785c9403e",5,2,,,
"86-65-40-94","c5a736b38a4843b68ddf780785c9403e",3,2,,,
"86-65-40-94","c5a736b38a4843b68ddf780785c9403e",1,2,,,
"40-59-35-84","c63d7a3af8c74ccca231ecfa5dffb50b",5,2,,,
"40-59-35-84","c63d7a3af8c74ccca231ecfa5dffb50b",4,2,,,
"40-59-35-84","c63d7a3af8c74ccca231ecfa5dffb50b",2,2,,,
"40-59-35-84","c63d7a3af8c74ccca231ecfa5dffb50b",0,,1,7000,2
"40-59-35-84","c63d7a3af8c74ccca231ecfa5dffb50b",8,2,,,
"40-59-35-84","c63d7a3af8c74ccca231ecfa5dffb50b",3,2,,,
"40-59-35-84","c63d7a3af8c74ccca231ecfa5dffb50b",7,2,,,
"40-59-35-84","c63d7a3af8c74ccca231ecfa5dffb50b",6,2,,,
"40-59-35-84","c63d7a3af8c74ccca231ecfa5dffb50b",1,2,,,
"40-59-35-84","c63d7a3af8c74ccca231ecfa5dffb50b",9,1,1,2000,2
"41-29-42-22","cb6f1ca5c1d84fe4be8e6d65f1ecb6ee",8,2,,,
"41-29-42-22","cb6f1ca5c1d84fe4be8e6d65f1ecb6ee",9,2,,,
"41-29-42-22","cb6f1ca5c1d84fe4be8e6d65f1ecb6ee",7,2,,,
"41-29-42-22","cb6f1ca5c1d84fe4be8e6d65f1ecb6ee",5,2,,,
"41-29-42-22","cb6f1ca5c1d84fe4be8e6d65f1ecb6ee",4,1,2,,
"41-29-42-22","cb6f1ca5c1d84fe4be8e6d65f1ecb6ee",3,2,,,
"41-29-42-22","cb6f1ca5c1d84fe4be8e6d65f1ecb6ee",6,2,,,
"41-29-42-22","cb6f1ca5c1d84fe4be8e6d65f1ecb6ee",2,2,,,
"41-29-42-22","cb6f1ca5c1d84fe4be8e6d65f1ecb6ee",1,1,1,4500,2
"41-29-42-22","cb6f1ca5c1d84fe4be8e6d65f1ecb6ee",0,,2,,
"20-19-89-31","cc21c380258748b09434448dd3cd19d6",3,2,,,
"20-19-89-31","cc21c380258748b09434448dd3cd19d6",1,2,,,
"20-19-89-31","cc21c380258748b09434448dd3cd19d6",0,,1,2000,2
"20-19-89-31","cc21c380258748b09434448dd3cd19d6",5,2,,,
"20-19-89-31","cc21c380258748b09434448dd3cd19d6",9,1,1,10400,2
"20-19-89-31","cc21c380258748b09434448dd3cd19d6",2,2,,,
"20-19-89-31","cc21c380258748b09434448dd3cd19d6",8,2,,,
"20-19-89-31","cc21c380258748b09434448dd3cd19d6",6,2,,,
"20-19-89-31","cc21c380258748b09434448dd3cd19d6",7,2,,,
"20-19-89-31","cc21c380258748b09434448dd3cd19d6",4,2,,,
"16-74-30-99","cc5224ac26434558b1870292cd790c14",8,1,1,5000,2
"16-74-30-99","cc5224ac26434558b1870292cd790c14",2,2,,,
"16-74-30-99","cc5224ac26434558b1870292cd790c14",3,2,,,
"16-74-30-99","cc5224ac26434558b1870292cd790c14",0,,1,20000,2
"16-74-30-99","cc5224ac26434558b1870292cd790c14",4,2,,,
"16-74-30-99","cc5224ac26434558b1870292cd790c14",6,2,,,
"16-74-30-99","cc5224ac26434558b1870292cd790c14",7,2,,,
"16-74-30-99","cc5224ac26434558b1870292cd790c14",1,2,,,
"16-74-30-99","cc5224ac26434558b1870292cd790c14",9,1,1,4500,2
"16-74-30-99","cc5224ac26434558b1870292cd790c14",5,2,,,
"53-89-11-68","cc67d6bf9be34858953f0195bb61efdc",6,2,,,
"53-89-11-68","cc67d6bf9be34858953f0195bb61efdc",4,1,2,,
"53-89-11-68","cc67d6bf9be34858953f0195bb61efdc",7,2,,,
"53-89-11-68","cc67d6bf9be34858953f0195bb61efdc",1,2,,,
"53-89-11-68","cc67d6bf9be34858953f0195bb61efdc",8,2,,,
"53-89-11-68","cc67d6bf9be34858953f0195bb61efdc",2,2,,,
"53-89-11-68","cc67d6bf9be34858953f0195bb61efdc",0,,1,3000,2
"53-89-11-68","cc67d6bf9be34858953f0195bb61efdc",3,2,,,
"53-89-11-68","cc67d6bf9be34858953f0195bb61efdc",5,2,,,
"53-89-11-68","cc67d6bf9be34858953f0195bb61efdc",9,1,1,2500,2
"66-28-67-92","cd53be65dbb54ae58e54c8e2e8876a98",2,2,,,
"66-28-67-92","cd53be65dbb54ae58e54c8e2e8876a98",3,2,,,
"66-28-67-92","cd53be65dbb54ae58e54c8e2e8876a98",1,1,2,,
"66-28-67-92","cd53be65dbb54ae58e54c8e2e8876a98",5,2,,,
"66-28-67-92","cd53be65dbb54ae58e54c8e2e8876a98",4,1,2,,
"66-28-67-92","cd53be65dbb54ae58e54c8e2e8876a98",9,1,1,2500,2
"66-28-67-92","cd53be65dbb54ae58e54c8e2e8876a98",7,2,,,
"66-28-67-92","cd53be65dbb54ae58e54c8e2e8876a98",0,,1,3000,1
"66-28-67-92","cd53be65dbb54ae58e54c8e2e8876a98",8,1,1,6000,2
"66-28-67-92","cd53be65dbb54ae58e54c8e2e8876a98",6,2,,,
"93-24-80-62","cda502a2bc2f4dcb81105822378261d2",1,,,,
"93-24-80-62","cda502a2bc2f4dcb81105822378261d2",8,,,,
"93-24-80-62","cda502a2bc2f4dcb81105822378261d2",0,,,,
"93-24-80-62","cda502a2bc2f4dcb81105822378261d2",4,,,,
"93-24-80-62","cda502a2bc2f4dcb81105822378261d2",3,,,,
"93-24-80-62","cda502a2bc2f4dcb81105822378261d2",5,,,,
"93-24-80-62","cda502a2bc2f4dcb81105822378261d2",7,,,,
"93-24-80-62","cda502a2bc2f4dcb81105822378261d2",9,,,,
"93-24-80-62","cda502a2bc2f4dcb81105822378261d2",6,,,,
"93-24-80-62","cda502a2bc2f4dcb81105822378261d2",2,,,,
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",2,2,,,
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",0,,1,3000,2
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",4,2,,,
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",6,2,,,
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",7,2,,,
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",9,1,1,6000,2
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",8,2,,,
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",5,2,,,
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",3,2,,,
"18-69-48-95","cdda605e7bf84e2998e7dc1b3f9fc012",1,2,,,
"41-30-97-75","ce09e57177af41adadea55b1118f29be",2,2,,,
"41-30-97-75","ce09e57177af41adadea55b1118f29be",6,2,,,
"41-30-97-75","ce09e57177af41adadea55b1118f29be",4,1,2,,
"41-30-97-75","ce09e57177af41adadea55b1118f29be",3,2,,,
"41-30-97-75","ce09e57177af41adadea55b1118f29be",5,2,,,
"41-30-97-75","ce09e57177af41adadea55b1118f29be",7,2,,,
"41-30-97-75","ce09e57177af41adadea55b1118f29be",0,,2,,
"41-30-97-75","ce09e57177af41adadea55b1118f29be",1,1,1,14000,2
"41-30-97-75","ce09e57177af41adadea55b1118f29be",8,2,,,
"41-30-97-75","ce09e57177af41adadea55b1118f29be",9,2,,,
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",1,2,,,
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",9,1,1,2000,2
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",0,,1,1000,2
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",2,2,,,
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",7,2,,,
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",6,2,,,
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",4,1,2,,
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",8,2,,,
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",3,2,,,
"59-65-12-85","cecbc69db6044c88b541853782f11ff2",5,2,,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",3,2,,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",8,2,,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",0,,1,30000,2
"80-81-10-28","cff36b0b20f648be8341cd074068c657",5,2,,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",9,2,,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",4,1,2,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",2,2,,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",1,1,1,35000,2
"80-81-10-28","cff36b0b20f648be8341cd074068c657",7,2,,,
"80-81-10-28","cff36b0b20f648be8341cd074068c657",6,2,,,
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",1,1,1,16000,2
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",6,2,,,
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",2,2,,,
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",7,2,,,
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",9,2,,,
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",8,2,,,
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",3,2,,,
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",5,2,,,
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",0,,2,,
"65-23-15-88","d0cdf3d489a641c0a3e23bb1fb1adcfc",4,1,2,,
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",0,,1,10000,2
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",1,1,1,30000,2
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",8,2,,,
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",7,2,,,
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",6,2,,,
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",2,2,,,
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",4,1,2,,
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",5,2,,,
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",3,2,,,
"31-65-28-65","d132b4d495064853b88b9de098d24ae1",9,2,,,
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",8,2,,,
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",9,1,2,,
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",4,1,2,,
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",7,2,,,
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",6,2,,,
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",5,2,,,
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",2,1,1,30000,4
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",1,1,1,60000,2
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",0,,1,20000,2
"59-18-11-47","d27f68aecc4d4350baef7ba84d39d9f0",3,2,,,
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",8,2,,,
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",1,2,,,
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",6,2,,,
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",0,,1,8000,2
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",3,2,,,
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",9,1,1,2000,2
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",7,2,,,
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",5,2,,,
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",4,1,2,,
"59-37-58-86","d2ad4ad31dbd4666bec8eaec059c3d08",2,2,,,
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",7,2,,,
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",1,2,,,
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",2,2,,,
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",3,2,,,
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",0,,1,1000,2
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",5,2,,,
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",8,2,,,
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",6,2,,,
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",4,1,2,,
"52-68-30-65","d2d172cc1ef541e48cba1c6ed47f1841",9,1,1,2000,2
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",2,1,1,18000,4
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",9,2,,,
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",1,2,,,
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",4,2,,,
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",8,2,,,
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",3,2,,,
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",5,2,,,
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",6,2,,,
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",7,2,,,
"68-46-02-26","d3f59ad872434ad1b2bec94ed6e6e947",0,,1,10400,2
"66-91-74-76","d451154d23f041d0915801f7838e703d",3,2,,,
"66-91-74-76","d451154d23f041d0915801f7838e703d",4,1,2,,
"66-91-74-76","d451154d23f041d0915801f7838e703d",1,1,1,30000,2
"66-91-74-76","d451154d23f041d0915801f7838e703d",0,,1,20000,2
"66-91-74-76","d451154d23f041d0915801f7838e703d",8,2,,,
"66-91-74-76","d451154d23f041d0915801f7838e703d",5,2,,,
"66-91-74-76","d451154d23f041d0915801f7838e703d",6,2,,,
"66-91-74-76","d451154d23f041d0915801f7838e703d",2,1,1,140000,4
"66-91-74-76","d451154d23f041d0915801f7838e703d",9,1,1,228000,2
"66-91-74-76","d451154d23f041d0915801f7838e703d",7,2,,,
"13-38-51-04","d4eb3a77cedc42abb1e1bb99a214a7e8",7,2,,,
"13-38-51-04","d4eb3a77cedc42abb1e1bb99a214a7e8",1,2,,,
"13-38-51-04","d4eb3a77cedc42abb1e1bb99a214a7e8",9,2,,,
"13-38-51-04","d4eb3a77cedc42abb1e1bb99a214a7e8",0,,1,7000,2
"13-38-51-04","d4eb3a77cedc42abb1e1bb99a214a7e8",4,2,,,
"13-38-51-04","d4eb3a77cedc42abb1e1bb99a214a7e8",3,2,,,
"13-38-51-04","d4eb3a77cedc42abb1e1bb99a214a7e8",8,2,,,
"13-38-51-04","d4eb3a77cedc42abb1e1bb99a214a7e8",6,2,,,
"13-38-51-04","d4eb3a77cedc42abb1e1bb99a214a7e8",5,2,,,
"13-38-51-04","d4eb3a77cedc42abb1e1bb99a214a7e8",2,2,,,
"49-85-88-60","d50819d660b042d7b279465864368a55",9,2,,,
"49-85-88-60","d50819d660b042d7b279465864368a55",0,,1,3000,2
"49-85-88-60","d50819d660b042d7b279465864368a55",2,2,,,
"49-85-88-60","d50819d660b042d7b279465864368a55",6,2,,,
"49-85-88-60","d50819d660b042d7b279465864368a55",5,2,,,
"49-85-88-60","d50819d660b042d7b279465864368a55",4,2,,,
"49-85-88-60","d50819d660b042d7b279465864368a55",1,2,,,
"49-85-88-60","d50819d660b042d7b279465864368a55",3,2,,,
"49-85-88-60","d50819d660b042d7b279465864368a55",8,2,,,
"49-85-88-60","d50819d660b042d7b279465864368a55",7,2,,,
"77-50-49-21","d59bcc343d9e47379e45203869d1f64f",7,2,,,
"77-50-49-21","d59bcc343d9e47379e45203869d1f64f",6,2,,,
"77-50-49-21","d59bcc343d9e47379e45203869d1f64f",8,2,,,
"77-50-49-21","d59bcc343d9e47379e45203869d1f64f",9,2,,,
"77-50-49-21","d59bcc343d9e47379e45203869d1f64f",3,2,,,
"77-50-49-21","d59bcc343d9e47379e45203869d1f64f",5,2,,,
"77-50-49-21","d59bcc343d9e47379e45203869d1f64f",1,1,1,30000,2
"77-50-49-21","d59bcc343d9e47379e45203869d1f64f",4,1,2,,
"77-50-49-21","d59bcc343d9e47379e45203869d1f64f",0,,1,5000,1
"77-50-49-21","d59bcc343d9e47379e45203869d1f64f",2,2,,,
"35-31-24-31","d5dab880982d42b9899469131ffc2054",4,2,,,
"35-31-24-31","d5dab880982d42b9899469131ffc2054",1,1,1,55000,2
"35-31-24-31","d5dab880982d42b9899469131ffc2054",5,2,,,
"35-31-24-31","d5dab880982d42b9899469131ffc2054",6,2,,,
"35-31-24-31","d5dab880982d42b9899469131ffc2054",2,2,,,
"35-31-24-31","d5dab880982d42b9899469131ffc2054",0,,2,,
"35-31-24-31","d5dab880982d42b9899469131ffc2054",3,2,,,
"35-31-24-31","d5dab880982d42b9899469131ffc2054",9,2,,,
"35-31-24-31","d5dab880982d42b9899469131ffc2054",7,2,,,
"35-31-24-31","d5dab880982d42b9899469131ffc2054",8,2,,,
"16-89-92-55","d72ffb6509f04269a54566ef5106a498",1,2,,,
"16-89-92-55","d72ffb6509f04269a54566ef5106a498",5,2,,,
"16-89-92-55","d72ffb6509f04269a54566ef5106a498",7,2,,,
"16-89-92-55","d72ffb6509f04269a54566ef5106a498",6,2,,,
"16-89-92-55","d72ffb6509f04269a54566ef5106a498",0,,1,14500,2
"16-89-92-55","d72ffb6509f04269a54566ef5106a498",3,2,,,
"16-89-92-55","d72ffb6509f04269a54566ef5106a498",9,1,1,5000,2
"16-89-92-55","d72ffb6509f04269a54566ef5106a498",8,2,,,
"16-89-92-55","d72ffb6509f04269a54566ef5106a498",2,2,,,
"16-89-92-55","d72ffb6509f04269a54566ef5106a498",4,2,,,
"24-03-14-28","d852fc9843fe45ffb9544b916d5f2cfc",0,,1,17000,2
"24-03-14-28","d852fc9843fe45ffb9544b916d5f2cfc",2,2,,,
"24-03-14-28","d852fc9843fe45ffb9544b916d5f2cfc",6,2,,,
"24-03-14-28","d852fc9843fe45ffb9544b916d5f2cfc",7,2,,,
"24-03-14-28","d852fc9843fe45ffb9544b916d5f2cfc",4,2,,,
"24-03-14-28","d852fc9843fe45ffb9544b916d5f2cfc",5,2,,,
"24-03-14-28","d852fc9843fe45ffb9544b916d5f2cfc",1,1,1,40000,2
"24-03-14-28","d852fc9843fe45ffb9544b916d5f2cfc",3,2,,,
"24-03-14-28","d852fc9843fe45ffb9544b916d5f2cfc",9,2,,,
"24-03-14-28","d852fc9843fe45ffb9544b916d5f2cfc",8,2,,,
"09-82-39-37","d8c64e61dafa401b94c8afc0cfb15fef",1,1,1,10000,2
"09-82-39-37","d8c64e61dafa401b94c8afc0cfb15fef",0,,2,,
"09-82-39-37","d8c64e61dafa401b94c8afc0cfb15fef",7,2,,,
"09-82-39-37","d8c64e61dafa401b94c8afc0cfb15fef",5,2,,,
"09-82-39-37","d8c64e61dafa401b94c8afc0cfb15fef",4,2,,,
"09-82-39-37","d8c64e61dafa401b94c8afc0cfb15fef",8,2,,,
"09-82-39-37","d8c64e61dafa401b94c8afc0cfb15fef",3,2,,,
"09-82-39-37","d8c64e61dafa401b94c8afc0cfb15fef",2,2,,,
"09-82-39-37","d8c64e61dafa401b94c8afc0cfb15fef",6,2,,,
"09-82-39-37","d8c64e61dafa401b94c8afc0cfb15fef",9,2,,,
"54-82-15-45","d91d6fec7fec4232a968ff6c765ab1eb",5,2,,,
"54-82-15-45","d91d6fec7fec4232a968ff6c765ab1eb",3,2,,,
"54-82-15-45","d91d6fec7fec4232a968ff6c765ab1eb",4,1,2,,
"54-82-15-45","d91d6fec7fec4232a968ff6c765ab1eb",7,2,,,
"54-82-15-45","d91d6fec7fec4232a968ff6c765ab1eb",2,2,,,
"54-82-15-45","d91d6fec7fec4232a968ff6c765ab1eb",1,1,2,,
"54-82-15-45","d91d6fec7fec4232a968ff6c765ab1eb",0,,1,1500,2
"54-82-15-45","d91d6fec7fec4232a968ff6c765ab1eb",6,2,,,
"54-82-15-45","d91d6fec7fec4232a968ff6c765ab1eb",8,2,,,
"54-82-15-45","d91d6fec7fec4232a968ff6c765ab1eb",9,1,2,,
"46-49-96-63","d935539999f64771a119eb32574c160e",7,2,,,
"46-49-96-63","d935539999f64771a119eb32574c160e",3,2,,,
"46-49-96-63","d935539999f64771a119eb32574c160e",0,,2,,
"46-49-96-63","d935539999f64771a119eb32574c160e",8,2,,,
"46-49-96-63","d935539999f64771a119eb32574c160e",1,1,1,35000,2
"46-49-96-63","d935539999f64771a119eb32574c160e",5,2,,,
"46-49-96-63","d935539999f64771a119eb32574c160e",9,2,,,
"46-49-96-63","d935539999f64771a119eb32574c160e",6,2,,,
"46-49-96-63","d935539999f64771a119eb32574c160e",2,1,1,20000,1
"46-49-96-63","d935539999f64771a119eb32574c160e",4,1,2,,
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",9,1,1,3000,2
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",1,2,,,
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",6,2,,,
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",0,,1,15000,2
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",3,2,,,
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",5,2,,,
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",7,2,,,
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",8,2,,,
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",2,2,,,
"92-40-07-74","d93b73d98836425fafd96b0bc9407548",4,2,,,
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",1,2,,,
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",2,2,,,
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",6,2,,,
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",8,2,,,
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",3,2,,,
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",7,2,,,
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",9,2,,,
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",4,2,,,
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",5,2,,,
"46-97-38-14","da0d63139da84fa088cb8a3f8893374e",0,,1,32000,2
"81-72-86-31","daafca5294924c609725305aa9da92d2",0,,1,15000,2
"81-72-86-31","daafca5294924c609725305aa9da92d2",6,2,,,
"81-72-86-31","daafca5294924c609725305aa9da92d2",4,2,,,
"81-72-86-31","daafca5294924c609725305aa9da92d2",7,2,,,
"81-72-86-31","daafca5294924c609725305aa9da92d2",2,2,,,
"81-72-86-31","daafca5294924c609725305aa9da92d2",3,2,,,
"81-72-86-31","daafca5294924c609725305aa9da92d2",1,1,1,60000,2
"81-72-86-31","daafca5294924c609725305aa9da92d2",8,2,,,
"81-72-86-31","daafca5294924c609725305aa9da92d2",9,1,1,5000,3
"81-72-86-31","daafca5294924c609725305aa9da92d2",5,2,,,
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",5,2,,,
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",0,,1,5000,2
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",6,2,,,
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",1,1,1,6000,2
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",4,2,,,
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",2,2,,,
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",7,2,,,
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",9,2,,,
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",3,2,,,
"39-31-02-27","dacd91af18154d51894a52d02a3cb2b1",8,2,,,
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",8,,,,
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",7,,,,
"14-56-46-86","dc3741ca4a3c451291a3c0370adfd965",6,,,,
