"hhid","parcelID","pltid","t0_hhid","interview__key","s3aq03","s3aq03_2","s3aq03_3","s3aq03a","s3aq04","s3aq05","s3aq06","s3aq07","s3aq08","s3aq09","s3aq12","s3aq13","s3aq14","s3aq15","s3aq16","s3aq17","s3aq18","s3aq19","s3aq22","s3aq23","s3aq24a","s3aq24b","s3aq25","s3aq26","s3aq27","s3aq28","s3aq34","s3aq35a","s3aq35b","s3aq35c","s3aq36","s4aq07"
"8203ef8ec16e46b79815cc90884a8435",3,1,"H3370201","15-82-89-24","BANANAS  (FOOD)",1,"1",2,2,,,,,,,2,,,,,,,1,1,2,2,1,2,24000,2,1,5,0,0,100000,0.25
"82134df5fecb43efabf29617edab6a54",2,1,"H1950801","62-41-25-39","PLOT A     CASSAVA AND GROUNDNUTS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.13
"82134df5fecb43efabf29617edab6a54",1,1,"H1950801","62-41-25-39","PLOT 1   SIMSIM",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.23
"82134df5fecb43efabf29617edab6a54",3,1,"H1950801","62-41-25-39","SORGHUM AND BEANS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"825defcb843146229acc6ab3e06bcd35",2,1,"H2310904","15-92-45-23","Soya Beans",2,,2,2,,,,,,,2,,,,,,,1,1,2,0.2,1,0.2,10000,3,1,5,8,0,30000,0.75
"825defcb843146229acc6ab3e06bcd35",1,1,"H2310904","15-92-45-23","Cassava",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.53
"8260cf63f01f481dbce7be784d1a634f",1,2,"H1880902","03-13-33-53","Cassava",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.4
"8260cf63f01f481dbce7be784d1a634f",2,1,"H1880902","03-13-33-53","Maize",2,,2,2,,,,,,,2,,,,,,,1,1,2,0.3,1,0.3,10000,2,1,0,9,0,21000,1.25
"8260cf63f01f481dbce7be784d1a634f",1,1,"H1880902","03-13-33-53","Maize",2,,2,2,,,,,,,2,,,,,,,1,1,2,0.15,1,0.3,5000,2,1,0,8,0,30000,0.35
"82721420417c41828f5702a5259f2e15",1,1,"H3510501","67-16-44-20","COFFEE PLOT",2,,1,2,,,,,,,2,,,,,,,1,4,2,5,1,5,65000,2,2,,,,,7
"827e270545d246b4aa6d71242bf95909",1,1,"H3000202","18-26-50-66","Potatoes",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"827e270545d246b4aa6d71242bf95909",2,1,"H3000202","18-26-50-66","Bananas",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.3
"82aab144d0564f0787a6d7edbe04a2ac",1,0,"H1590801","52-01-17-77","MAIZE PLOT",1,"1",2,2,,,,,,,2,,,,,,,1,1,2,1,1,1,4500,4,2,,,,,0.5
"82afcbf7c27d488cac728a47deee95d6",2,2,"H3840702","47-74-90-17","SWEET POTATOES",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.1
"82afcbf7c27d488cac728a47deee95d6",2,1,"H3840702","47-74-90-17","BEANS/MAIZE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,4
"82afcbf7c27d488cac728a47deee95d6",0,1,"H3840702","47-74-90-17","CASSAVA",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"82b731fba8fb4068bcbe580307c2c0c0",1,0,"H2800301","63-73-28-84","BANANA,CASSAVA",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,30,0,0,120000,1.5
"82f3147f85d74b49bbb0e5e54d2bbb9e",1,2,"H1180101","71-86-91-62","potatoes",1,"1",2,2,,,,,,,1,4,4,1,4,12000,3,1,1,2,1,1,1,12000,3,1,12,0,0,120000,
"82f3147f85d74b49bbb0e5e54d2bbb9e",1,1,"H1180101","71-86-91-62","maize",1,"1",2,2,,,,,,,2,,,,,,,1,1,2,1,1,1,10000,3,2,,,,,
"82f3147f85d74b49bbb0e5e54d2bbb9e",1,3,"H1180101","71-86-91-62","potatoes 2",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,
"833433ab0f954fdf807cb7a4ec2b535a",2,1,"H3961001","91-75-38-72","MAIZE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,2,0,6000,1
"833433ab0f954fdf807cb7a4ec2b535a",1,1,"H3961001","91-75-38-72","SORGHUM",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"836d348639404a8d8752976aa2b12c24",1,1,"H3110701","68-29-06-09","Coffee",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"836d348639404a8d8752976aa2b12c24",1,2,"H3110701","68-29-06-09","Beans",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"836d348639404a8d8752976aa2b12c24",1,3,"H3110701","68-29-06-09","Millet",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.3
"836d348639404a8d8752976aa2b12c24",2,1,"H3110701","68-29-06-09","Coffee",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"8387002428b74844bea6411e79e8af97",1,1,"H3521001","70-29-45-96","BIJANJALO",1,"2",2,1,1000,2,,,,1,2,,,,,,,1,4,2,20,1,0.5,5000,2,2,,,,,0.25
"8387002428b74844bea6411e79e8af97",2,1,"H3521001","70-29-45-96","LUMONDE",1,"2",2,1,200,2,,,,1,2,,,,,,,2,,,,,,,,2,,,,,0.25
"83bd7d633737435994b5a61b8647da6f",3,2,"H2420301","20-10-24-51","BANANA",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.35
"83bd7d633737435994b5a61b8647da6f",4,1,"H2420301","20-10-24-51","BANANAS",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,2
"83bd7d633737435994b5a61b8647da6f",1,1,"H2420301","20-10-24-51","BANANA",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.05
"83bd7d633737435994b5a61b8647da6f",2,1,"H2420301","20-10-24-51","MAIZE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.75
"83ce8374498f4ed59337e5c85a1dab1b",1,2,"H1530102","29-72-99-91","Cotton",2,,2,2,,,,,,,1,4,,1,,12000,2,2,,,,,,,,2,,,,,1
"83ce8374498f4ed59337e5c85a1dab1b",3,1,"H1530102","29-72-99-91","Sweetpotatoes",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"83ce8374498f4ed59337e5c85a1dab1b",1,3,"H1530102","29-72-99-91","Cassava",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"83ce8374498f4ed59337e5c85a1dab1b",1,1,"H1530102","29-72-99-91","MATOOKE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"83d0fed73e694bdb9e0d020849793252",2,0,"H3820401","06-92-33-11","SORGHUM AND CASSAVA",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"83d0fed73e694bdb9e0d020849793252",1,0,"H3820401","06-92-33-11","CASSAVA",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"83d1f09fef504b6683d5e99997d63cda",2,1,"H2211007","37-48-25-28","Sunflower",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,4,8,0,48000,1.25
"83dc66de467846eca2ec9dfd1b1f9732",1,0,"H2980701","79-61-36-90","MATOOKE AND BEANS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,1,0,0,70000,2.53
"83dc66de467846eca2ec9dfd1b1f9732",2,1,"H2980701","79-61-36-90","BANANAS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,1,0,0,60000,0.75
"83dc66de467846eca2ec9dfd1b1f9732",2,0,"H2980701","79-61-36-90","BEANS AND CASSAVA.",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,2,0,0,40000,0.25
"83e3d7b64a3c4f6fa4cca05f5b710368",1,2,"H4150402","52-33-20-60","Gnuts",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"83e3d7b64a3c4f6fa4cca05f5b710368",1,1,"H4150402","52-33-20-60","Maize",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,5,0,0,30000,0.75
"83fb651ca41f46f7a6e837f6466facc5",1,2,"H3900401","40-60-25-23","Plot Peas",1,"1",1,2,,,,,,,2,,,,,,,2,,,,,,,,1,2,0,0,6000,0.3
"83fb651ca41f46f7a6e837f6466facc5",3,1,"H3900401","40-60-25-23","Plot Peas",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,2,0,5000,0.25
"83fb651ca41f46f7a6e837f6466facc5",1,3,"H3900401","40-60-25-23","Plot Potatoes",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.12
"83fb651ca41f46f7a6e837f6466facc5",1,1,"H3900401","40-60-25-23","Plot Cassava",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,3,0,0,7500,0.12
"8467c8fd86c64da5b6fa2b6040eea6c7",1,4,"H1970301","86-45-29-67","PLOT 4",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"8467c8fd86c64da5b6fa2b6040eea6c7",3,2,"H1970301","86-45-29-67","PLOT B",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.2
"8467c8fd86c64da5b6fa2b6040eea6c7",1,1,"H1970301","86-45-29-67","PLOT 1",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,1,3,10000,0.5
"8467c8fd86c64da5b6fa2b6040eea6c7",1,3,"H1970301","86-45-29-67","PLOT 3",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,0,3,10000,0.38
"8467c8fd86c64da5b6fa2b6040eea6c7",2,1,"H1970301","86-45-29-67","PLOT BANANAS,CASSAVA, MAIZE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"8467c8fd86c64da5b6fa2b6040eea6c7",3,1,"H1970301","86-45-29-67","PLOT A",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.2
"8467c8fd86c64da5b6fa2b6040eea6c7",1,2,"H1970301","86-45-29-67","PLOT 2",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,1,4,15000,0.38
"8480767ac41c435284c39690ff7098fc",3,1,"H4131001","80-72-71-95","BEANS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.2
"8480767ac41c435284c39690ff7098fc",1,1,"H4131001","80-72-71-95","MATOOKE/BEANS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.19
"8480767ac41c435284c39690ff7098fc",2,1,"H4131001","80-72-71-95","BANANA FOOD/BEANS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.2
"84b6fa38728a41669642629a315df1f1",3,1,"H2000503","80-16-32-30","Plot 3",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,10,2,0,65000,0.35
"84b6fa38728a41669642629a315df1f1",2,1,"H2000503","80-16-32-30","Plot 2",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,3,2,0,55000,0.25
"84b6fa38728a41669642629a315df1f1",4,1,"H2000503","80-16-32-30","Plot 4",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"84b6fa38728a41669642629a315df1f1",1,1,"H2000503","80-16-32-30","Plot 1",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"84c48be6574e45fdacc7b5aa9b5f6a54",1,1,"H0750701","98-31-82-17","Coffee plot",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"84c48be6574e45fdacc7b5aa9b5f6a54",1,2,"H0750701","98-31-82-17","Sweet Potatoes",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"84dc714744d94d7980b643f901b9afb2",1,1,"H2821002","51-06-38-22","CASSAVA,BEANS,MAIZE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"84dc714744d94d7980b643f901b9afb2",1,2,"H2821002","51-06-38-22","SUGARCANE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"84dc714744d94d7980b643f901b9afb2",1,4,"H2821002","51-06-38-22","IRISH POTATOES",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.18
"84dc714744d94d7980b643f901b9afb2",1,3,"H2821002","51-06-38-22","MATOOKE,COFFEE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"84f1015272fd4acd94ed5674f07f2c9d",0,1,"H2540601","29-11-42-58","SWEET POTATOES",1,"6",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,6,0,0,30000,0.5
"84f1015272fd4acd94ed5674f07f2c9d",1,1,"H2540601","29-11-42-58","MATOOKE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.12
"850306f728924dc5a1942c5acdf95cd8",1,1,"H1970401","12-10-72-44","GROUNDNUTS AND MAIZE AND CASSAVA",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.29
"8512ebaf38254b66bfa084e20f812d86",3,1,"H3660701","35-97-88-49","Cassava",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,10,0,0,30000,0.75
"8512ebaf38254b66bfa084e20f812d86",1,0,"H3660701","35-97-88-49","MATOOKE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,6,0,0,20000,0.5
"85204a72cfa14cb0adabcc664f006361",1,1,"H2820605","30-76-85-45","IRISH",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.12
"85204a72cfa14cb0adabcc664f006361",1,3,"H2820605","30-76-85-45","MAIZE",2,,2,2,,,,,,,2,,,,,,,1,96,1,1,1,1,13000,2,2,,,,,0.7
"85204a72cfa14cb0adabcc664f006361",1,2,"H2820605","30-76-85-45","BEAN",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"85491223ab0747a18519c0133e9cf2e1",1,1,"H2990207","77-28-96-35","MAIZE/BEANS",1,"1",1,2,,,,,,,2,,,,,,,2,,,,,,,,1,1,0,0,10000,0.2
"85491223ab0747a18519c0133e9cf2e1",1,2,"H2990207","77-28-96-35","GROUNDNUTS",1,"1",1,2,,,,,,,2,,,,,,,2,,,,,,,,1,3,0,0,15000,0.05
"8562e219f73d4e28b28ef23dfd578b72",1,1,"H3750101","47-52-10-00","Matooke 1",2,,2,1,20,2,,,,2,2,,,,,,,2,,,,,,,,2,,,,,0.25
"8562e219f73d4e28b28ef23dfd578b72",2,1,"H3750101","47-52-10-00","Matooke 2",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.4
"857caad639e048f9aa35e82a98cd0236",1,1,"H2650701","57-87-85-25","BANANAS",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,1,0,0,50000,1
"85c17f7403dc446fad29254e5d379145",2,2,"H4090201","59-00-53-22","coffee",2,,2,1,250,1,250,50000,4,,2,,,,,,,2,,,,,,,,1,5,0,0,80000,1.5
"85c17f7403dc446fad29254e5d379145",1,1,"H4090201","59-00-53-22","coffee,beans,matooke",2,,2,1,500,2,,,,1,2,,,,,,,2,,,,,,,,1,7,0,0,180000,1.75
"85c17f7403dc446fad29254e5d379145",2,1,"H4090201","59-00-53-22","maize",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,7,0,0,165000,7
"85c17f7403dc446fad29254e5d379145",3,1,"H4090201","59-00-53-22","Irish potatoes",2,,2,2,,,,,,,2,,,,,,,1,1,2,5,1,5,8000,3,1,6,0,0,120000,1
"85c17f7403dc446fad29254e5d379145",1,2,"H4090201","59-00-53-22","sweet potatoes",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"85ceb53eb1bd41a4bfb5f897f8800ac7",2,1,"H2390501","89-19-55-36","CASSAVA",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,6,12,0,55000,1
"85ceb53eb1bd41a4bfb5f897f8800ac7",3,1,"H2390501","89-19-55-36","COTTON JUNE",2,,2,2,,,,,,,2,,,,,,,1,1,2,5,1,5,15000,2,1,21,12,0,120000,1
"85ceb53eb1bd41a4bfb5f897f8800ac7",3,2,"H2390501","89-19-55-36","COTTON JULY",2,,2,2,,,,,,,2,,,,,,,1,1,2,5,1,5,15000,2,1,22,8,0,95000,1
"85ceb53eb1bd41a4bfb5f897f8800ac7",4,1,"H2390501","89-19-55-36","CASSAVA",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,23,0,0,70000,0.5
"85ceb53eb1bd41a4bfb5f897f8800ac7",1,1,"H2390501","89-19-55-36","CASSAVA",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,15,0,0,45000,0.8
"85d2f1ad01354522b4bb5486f6f0cca9",1,1,"H0680301","91-82-73-73","COFFEE",2,,2,1,100,2,,,,1,2,,,,,,,2,,,,,,,,2,,,,,0.1
"85d2f1ad01354522b4bb5486f6f0cca9",1,2,"H0680301","91-82-73-73","BEANS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"860a1b47a8c04b36b2c21b1238863cf5",2,0,"H3640301","36-62-35-86","CASSAVA PLOT",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"86668fd2837248ef9ab6590fad3f84a9",3,1,"H1681002","35-00-85-31","CASSSAVA",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"86668fd2837248ef9ab6590fad3f84a9",2,1,"H1681002","35-00-85-31","SORGHUM",2,,1,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"86668fd2837248ef9ab6590fad3f84a9",4,1,"H1681002","35-00-85-31","MAIZE PLOT",2,,1,2,,,,,,,2,,,,,,,2,,,,,,,,1,4,4,0,40000,1
"86668fd2837248ef9ab6590fad3f84a9",1,1,"H1681002","35-00-85-31","CASSAVA PLOT",2,,1,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"866f6a8e646840eba3ed5335760613fc",1,1,"H3710901","72-48-61-64","1.Sorghum",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"86a9fa3980384a5d905b1f8fa8533c97",1,1,"H3760301","31-34-23-99","MATOOKE PLOT",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,0,2,0,6000,0.5
"86d2fcfb7ec14961b67d4806c8b1c873",0,1,"H1500702","12-50-26-24","Beans",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,2
"86d2fcfb7ec14961b67d4806c8b1c873",1,2,"H1500702","12-50-26-24","Matooke",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.75
"86d2fcfb7ec14961b67d4806c8b1c873",1,1,"H1500702","12-50-26-24","Coffee",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"86d2fcfb7ec14961b67d4806c8b1c873",2,1,"H1500702","12-50-26-24","Matooke",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"8712b74250794fddac99ea78d80997db",1,2,"H3540701","21-33-63-30","COCOA PLOT",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"8712b74250794fddac99ea78d80997db",2,2,"H3540701","21-33-63-30","INTERCROPPED PLOT",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1.5
"8712b74250794fddac99ea78d80997db",2,1,"H3540701","21-33-63-30","COFFEE PLOT",1,"2",2,1,250,2,,,,1,2,,,,,,,1,4,2,1,1,1,17000,2,2,,,,,1.5
"8712b74250794fddac99ea78d80997db",1,1,"H3540701","21-33-63-30","BANANA",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,30,0,0,150000,2
"8712b74250794fddac99ea78d80997db",3,1,"H3540701","21-33-63-30","COFFEE PLOT",1,"2",1,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,2
"871ce70794974b6e92089daa702c5fef",1,1,"H3380401","02-02-25-14","MAIZE PLOT",2,,2,1,50,2,,,,1,2,,,,,,,1,1,2,2,1,2,40000,3,1,7,0,0,20000,0.5
"871ce70794974b6e92089daa702c5fef",4,1,"H3380401","02-02-25-14","YAMS PLOT",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"871ce70794974b6e92089daa702c5fef",1,4,"H3380401","02-02-25-14","IRISH PLOT",2,,2,1,20,2,,,,1,2,,,,,,,2,,,,,,,,2,,,,,0.2
"871ce70794974b6e92089daa702c5fef",1,3,"H3380401","02-02-25-14","BANANA AND BEANS PLOT",2,,2,1,100,2,,,,1,2,,,,,,,2,,,,,,,,2,,,,,1
"871ce70794974b6e92089daa702c5fef",2,1,"H3380401","02-02-25-14","EGG PLANT PLOT",2,,2,1,50,2,,,,1,2,,,,,,,1,4,2,10,1,10,100000,3,1,40,0,0,300000,1
"871ce70794974b6e92089daa702c5fef",1,2,"H3380401","02-02-25-14","SWEETPOTATOES AND CASSAVA PLOT",2,,2,1,50,2,,,,1,2,,,,,,,2,,,,,,,,2,,,,,0.3
"871ce70794974b6e92089daa702c5fef",3,1,"H3380401","02-02-25-14","CABBAGE PLOT",2,,2,1,20,2,,,,2,2,,,,,,,1,4,2,15,1,15,150000,2,1,45,0,0,350000,1
"8728fb96ed9e4334909c0477bae7855a",4,1,"H1890601","47-77-62-47","BEANS",2,,2,2,,,,,,,2,,,,,,,1,1,2,0.01,1,0.01,5000,3,2,,,,,0.5
"8728fb96ed9e4334909c0477bae7855a",4,2,"H1890601","47-77-62-47","CASSAVA",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"8728fb96ed9e4334909c0477bae7855a",5,2,"H1890601","47-77-62-47","SWEET POTATOES",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.1
"8728fb96ed9e4334909c0477bae7855a",5,1,"H1890601","47-77-62-47","CASSAVA",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.4
"8728fb96ed9e4334909c0477bae7855a",6,1,"H1890601","47-77-62-47","BEANS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.7
"87b9fa9f6c5d41f692d6671d4e24bb78",1,3,"H2820604","18-97-19-79","MAIZE AND BEANS",2,,2,2,,,,,,,2,,,,,,,1,6,1,2,1,1.5,22000,2,1,0,2,0,6000,0.5
"87b9fa9f6c5d41f692d6671d4e24bb78",1,1,"H2820604","18-97-19-79","IRISH POTATOES",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.75
"87b9fa9f6c5d41f692d6671d4e24bb78",1,2,"H2820604","18-97-19-79","CASSAVA",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,8,7,0,80000,0.5
"87bb19dff0f44187875ec19a10fe8279",2,1,"H1680601","11-26-78-09","Sweetpotatoes",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"87bb19dff0f44187875ec19a10fe8279",3,1,"H1680601","11-26-78-09","Field peas",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"87c4e00c7e5748e28a863e4b24de142a",1,1,"H2140601","77-45-15-28","SORGHUM",1,"1",1,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.2
"87c4e00c7e5748e28a863e4b24de142a",1,2,"H2140601","77-45-15-28","BULL RASH",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.1
"87c8524fdbe84d429d1b49f7ac1a60db",2,0,"H0730401","80-42-69-95","LUMONDE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"87c8524fdbe84d429d1b49f7ac1a60db",1,1,"H0730401","80-42-69-95","BEANS",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.1
"87c8524fdbe84d429d1b49f7ac1a60db",1,0,"H0730401","80-42-69-95","LUSUKU",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.4
"87e2684f3b8f476da41f9f3f2ecf725e",2,1,"H2790902","21-03-84-75","MAIZE",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,5,0,0,106000,1
"87e2684f3b8f476da41f9f3f2ecf725e",1,1,"H2790902","21-03-84-75","COFFEE",1,"2",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"87e27e3874834bd78aa01fd5f3d35e87",1,1,"H1080303","83-05-37-83","MAIZE",2,,2,1,600,2,,,,1,2,,,,,,,1,1,2,1,1,1,16000,2,2,,,,,0.5
"87e27e3874834bd78aa01fd5f3d35e87",2,1,"H1080303","83-05-37-83","MAIZE",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,1
"881538d806af44b394bb1f7e473e81fb",1,4,"H2630901","42-35-93-43","BEANS",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"881538d806af44b394bb1f7e473e81fb",1,3,"H2630901","42-35-93-43","SWEET POTATOES",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.5
"881538d806af44b394bb1f7e473e81fb",1,2,"H2630901","42-35-93-43","MAIZE",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.75
"881cff26a2b141539b62557a525c35ca",1,1,"H2820501","52-56-09-63","BEAN",1,"5",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.25
"881cff26a2b141539b62557a525c35ca",1,0,"H2820501","52-56-09-63","RICE",1,"5",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.2
"881cff26a2b141539b62557a525c35ca",2,1,"H2820501","52-56-09-63","MAIZE",1,"5",2,2,,,,,,,2,,,,,,,1,96,2,3,1,3,17000,2,2,,,,,0.5
"881cff26a2b141539b62557a525c35ca",1,2,"H2820501","52-56-09-63","SWEET POTATOES",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.2
"88528987d073476d9d0283249b51b309",1,0,"H2570901","58-84-64-60","BANANA FOOD AND SWEET BANANAS AND COFFEE",1,"1",2,1,2000,2,,,,1,2,,,,,,,2,,,,,,,,1,15,0,0,45000,1.2
"88528987d073476d9d0283249b51b309",2,0,"H2570901","58-84-64-60","BANANA FOOD AND BEANS",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,1,55,0,0,650000,2
"885f34fec90d45c9b754bdb340c19612",1,2,"H2500601","44-88-85-86","Plot Simsim",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,4,0,0,12000,0.35
"885f34fec90d45c9b754bdb340c19612",1,4,"H2500601","44-88-85-86","Plot Pumpkin",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,0.02
"885f34fec90d45c9b754bdb340c19612",1,1,"H2500601","44-88-85-86","Plot Sorgum",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,8,3,0,27500,0.3
"885f34fec90d45c9b754bdb340c19612",1,3,"H2500601","44-88-85-86","Plot G.nuts",2,,2,2,,,,,,,2,,,,,,,2,,,,,,,,1,6,0,0,16000,0.5
"886036020ce3462394ff6ef50b910fc5",2,1,"H2350301","37-53-00-55","fallow",1,"1",2,2,,,,,,,2,,,,,,,2,,,,,,,,2,,,,,
