"hhid","parcelID","pltid","t0_hhid","interview__key","cropID","s5aq05_1","s5aq05_2","harvest","s5aq06a_1","a5aq6b","a5aq6d","s5aq22_1","s5aq06e_1","s5aq06e_1_1","s5aq06f_1","s5aq06f_1_1","s5aq06a_1_1","s5aq06a_2_1","s5aq06a3","s5aq06a4","s5aq07a_1","s5aq07b_1","s5aq07c_1","s5aq08_1","s5aq09_1","s5aq10_1","s5aq11e_1","s5aq11f_1","s5aq11g","s5aq11h","s5aq12_1","a5aq6c"
"885f34fec90d45c9b754bdb340c19612",1,2,"H2500601","44-88-85-86",340,"1",2,1,1.5,45,13,,10,2017,11,2017,2,,1,2,0,,,,,,,,,,0,45
"885f34fec90d45c9b754bdb340c19612",1,4,"H2500601","44-88-85-86",450,"1",2,1,23,20,4.5,,11,2017,1,2018,2,,1,2,0,,,,,,,,,,2,20
"88929fffa331450386b6ad15f5cf3644",1,0,"H2970903","16-33-27-94",741,"1",2,1,54,20,12,,7,2017,12,2017,2,,1,2,0,,,,,,,,,,6,20
"88929fffa331450386b6ad15f5cf3644",1,0,"H2970903","16-33-27-94",742,"1",2,1,12,20,12,,7,2017,12,2017,2,,1,2,12,20,68,36000,2,,2,,1,2,0,20
"88929fffa331450386b6ad15f5cf3644",2,1,"H2970903","16-33-27-94",141,"1",2,1,4,45,20,,12,2017,12,2017,2,,1,2,0,,,,,,,,,,1,45
"88929fffa331450386b6ad15f5cf3644",3,1,"H2970903","16-33-27-94",741,"1",2,1,96,20,12,,7,2017,12,2017,2,,1,2,96,20,68,768000,2,,2,,1,2,0,20
"88929fffa331450386b6ad15f5cf3644",3,1,"H2970903","16-33-27-94",742,"1",2,1,30,20,12,,7,2017,12,2017,2,,1,2,30,20,68,90000,2,,2,,1,2,0,20
"88929fffa331450386b6ad15f5cf3644",3,2,"H2970903","16-33-27-94",210,"1",2,1,1,14,20,,10,2017,10,2017,2,,1,2,0,,,,,,,,,,0,14
"88929fffa331450386b6ad15f5cf3644",3,2,"H2970903","16-33-27-94",812,"1",2,1,1,45,100,,9,2017,12,2017,2,,1,2,1,45,10,500000,4,,2,,1,2,0,45
"88929fffa331450386b6ad15f5cf3644",4,0,"H2970903","16-33-27-94",812,"1",2,1,0.5,45,100,,9,2017,12,2017,2,,1,2,0.5,45,10,250000,4,,2,,1,2,0,45
"88c462fd6f074e23a79eabc018993315",1,1,"H1290301","76-10-19-26",130,"1",2,1,1,13,100,,12,2017,1,2018,2,,1,2,0,,,,,0,,,,,0.4,13
"88c462fd6f074e23a79eabc018993315",1,2,"H1290301","76-10-19-26",620,"1",2,1,2,20,100,,3,2018,4,2018,2,,1,2,1,20,10,50000,3,,2,,1,2,0,20
"88c462fd6f074e23a79eabc018993315",1,4,"H1290301","76-10-19-26",630,"2",2,2,10,20,10,,3,2018,6,2018,2,,1,2,6,20,10,270000,3,,2,,1,2,2,20
"88c462fd6f074e23a79eabc018993315",1,4,"H1290301","76-10-19-26",310,"2",2,1,5,44,7,,8,2017,8,2017,2,,1,2,2,42,10,320000,2,,2,,1,2,1,44
"88f986f6edb64cb583939d1732e2c621",1,0,"H2620903","51-58-72-49",210,"1",2,1,170,45,1,,10,2017,11,2017,2,,1,2,100,45,1,120000,2,,2,,1,2,30,45
"88f986f6edb64cb583939d1732e2c621",1,1,"H2620903","51-58-72-49",310,"1",2,1,10,42,15,,11,2017,11,2017,2,,1,2,7,42,22,150000,2,,2,,1,2,1,42
"88f986f6edb64cb583939d1732e2c621",2,0,"H2620903","51-58-72-49",741,"1",2,1,2,20,15,,7,2017,12,2017,2,,1,2,0,,,,,,,,,,0,20
"89031bc5406a4cc7a66a827f60487cbd",1,2,"H3600602","63-41-31-30",130,"2",2,1,2,35,100,,12,2017,12,2017,2,,1,2,0,,,,,,,,,,0.3,23
"89031bc5406a4cc7a66a827f60487cbd",1,2,"H3600602","63-41-31-30",320,"2",2,1,15,35,1,,12,2017,12,2017,2,,1,2,0,,,,,,,,,,0,35
"89031bc5406a4cc7a66a827f60487cbd",2,1,"H3600602","63-41-31-30",130,"2",2,1,50,35,1,,12,2017,12,2017,1,"2",,,0,,,,,,,,,,0,35
"89145e187f3b49d7b2182ddf0de09a06",1,1,"H3821001","70-55-74-41",630,"3",2,2,15,20,100,,4,2018,6,2018,2,,2,3,3,20,10,240000,2,,2,,2,3,2,20
"89145e187f3b49d7b2182ddf0de09a06",3,2,"H3821001","70-55-74-41",620,"3",2,1,9,20,100,,11,2017,3,2018,1,"3",,,0,,,,,,,,,,3,20
"892e584c6cfe45de95576b3083f58a5f",1,1,"H1620801","76-15-74-36",130,"5",2,1,5,45,120,,11,2017,11,2017,2,,2,5,3,45,10,260000,3,,2,,2,5,0,45
"892e584c6cfe45de95576b3083f58a5f",1,2,"H1620801","76-15-74-36",141,"5",2,1,2.5,45,280,,11,2017,11,2017,2,,2,5,2.5,45,10,220000,3,,2,,2,5,0,45
"892e584c6cfe45de95576b3083f58a5f",1,2,"H1620801","76-15-74-36",150,"5",2,1,2,45,120,,11,2017,11,2017,2,,2,5,0,,,,,,,,,,0,45
"892e584c6cfe45de95576b3083f58a5f",1,5,"H1620801","76-15-74-36",620,"5",2,1,7,20,820,,11,2017,12,2017,2,,2,5,0,,,,,,,,,,0,20
"892e584c6cfe45de95576b3083f58a5f",1,6,"H1620801","76-15-74-36",310,"5",2,1,6,45,36,,11,2017,11,2017,2,,2,5,4,45,22,15000,3,,2,,2,,0,45
"8936d6c854b147eaba6a4d8d92af2a3e",1,1,"H3060201","83-23-96-28",741,"2",2,1,84,20,15,,7,2017,12,2017,1,"2",,,0,,,,,,,,,,0,20
"8936d6c854b147eaba6a4d8d92af2a3e",1,2,"H3060201","83-23-96-28",210,"2",2,1,25,35,1,,12,2017,1,2018,1,"2",,,0,,,,,,,,,,0,35
"8936d6c854b147eaba6a4d8d92af2a3e",2,1,"H3060201","83-23-96-28",620,"2",2,1,32,20,6,,12,2017,2,2018,1,"2",,,0,,,,,,,,,,0,20
"8936d6c854b147eaba6a4d8d92af2a3e",3,1,"H3060201","83-23-96-28",141,"2",2,1,4,35,20,,1,2018,2,2018,1,"2",,,0,,,,,,,,,,0,35
"893875030df44f56843645c439b7e448",2,2,"H1950401","54-67-86-67",620,"1",2,1,1.5,20,90,,1,2018,3,2018,1,"1",,,0,,,,,,,,,,0,20
"8939b54be5c84966932985b5f49a8a66",1,1,"H2080301","45-53-37-94",340,"3",2,1,63,45,1,,12,2017,12,2017,2,,1,8,18,45,1,60000,2,,1,"3",,,0,45
"893d52e674dd49bd8d5124981cca722c",1,1,"H0510401","87-39-19-63",210,"1",2,1,3,45,23,,12,2017,12,2017,1,"1",,,1,35,20,14300,2,,1,"1",,,0,45
"893d52e674dd49bd8d5124981cca722c",1,1,"H0510401","87-39-19-63",630,"2",2,1,3,20,150,,12,2017,5,2018,1,"1",,,2,20,10,140000,2,,1,"1",,,0.2,20
"893d52e674dd49bd8d5124981cca722c",1,2,"H0510401","87-39-19-63",310,"1",2,1,2,44,80,,12,2017,12,2017,1,"1",,,0.75,42,10,60000,2,,1,"1",,,0.4,44
"893d52e674dd49bd8d5124981cca722c",1,3,"H0510401","87-39-19-63",741,"1",2,1,48,20,5,,6,2017,12,2017,1,"1",,,0,,,,,,,,,,18,20
"893d52e674dd49bd8d5124981cca722c",2,1,"H0510401","87-39-19-63",620,"1",2,1,5,20,150,,12,2017,3,2018,1,"1",,,1.5,20,10,150000,2,,1,"1",,,1,20
"893d52e674dd49bd8d5124981cca722c",2,2,"H0510401","87-39-19-63",210,"1",2,1,2,45,20,,12,2017,12,2017,1,"1",,,1,45,20,13000,2,,1,"1",,,0,45
"89695f146bd74d64869b709a290d7c03",1,1,"H3070304","75-23-87-05",141,"1",2,1,7.5,45,20,,2,2018,2,2018,2,,1,2,2,45,20,30000,2,,2,,1,2,1,45
"89695f146bd74d64869b709a290d7c03",1,2,"H3070304","75-23-87-05",210,"1",2,1,6,24,15,,11,2017,12,2017,2,,1,2,0,,,,,0,,,,,2,24
"89695f146bd74d64869b709a290d7c03",2,1,"H3070304","75-23-87-05",741,"1",2,1,72,20,20,,7,2017,12,2017,2,,1,2,30,20,67,540000,2,,2,,1,2,2,20
"89695f146bd74d64869b709a290d7c03",2,1,"H3070304","75-23-87-05",210,"1",2,1,2,45,20,,12,2017,12,2017,2,,1,2,1,45,20,20000,2,,2,,1,2,0.5,45
"89695f146bd74d64869b709a290d7c03",2,1,"H3070304","75-23-87-05",742,"1",2,1,50,20,15,,7,2017,12,2017,2,,1,2,50,20,68,150000,2,,2,,1,2,0,20
"89790b7eab0d469eac79b5075dd10f1c",1,1,"H0570202","60-31-60-17",741,"1",2,1,29,20,5,,7,2017,12,2017,1,"1",,,0,,,,,,,,,,2,20
"89790b7eab0d469eac79b5075dd10f1c",1,1,"H0570202","60-31-60-17",811,"1",2,1,90,44,1,,10,2017,11,2017,1,"1",,,90,44,1,275000,2,,1,"1",,,0,44
"89790b7eab0d469eac79b5075dd10f1c",1,2,"H0570202","60-31-60-17",130,"1",2,1,78,45,1,,12,2017,12,2017,1,"1",,,48,45,1,28800,2,,1,"1",,,0,22
"89790b7eab0d469eac79b5075dd10f1c",1,2,"H0570202","60-31-60-17",210,"1",2,1,120,45,1,,10,2017,10,2017,1,"1",,,90,45,1,155600,2,,1,"1",,,5,22
"898a20f42ee8488cb0d8563ef21d1db1",1,1,"H2171101","18-34-11-14",150,"2",2,1,2.5,45,280,,10,2017,10,2017,1,"2",,,0,,,,,,,,,,0,45
"89a7cc1fcd2a4017b6b059abbdd0fbc0",1,1,"H1070901","97-03-79-43",210,"1",2,1,3,24,10,,10,2017,11,2017,1,"1",,,0,,,,,0,,,,,0,24
"89a7cc1fcd2a4017b6b059abbdd0fbc0",1,1,"H1070901","97-03-79-43",130,"1",2,1,2,23,100,,11,2017,11,2017,2,,1,2,0,,,,,,,,,,0.5,23
"89a7cc1fcd2a4017b6b059abbdd0fbc0",2,1,"H1070901","97-03-79-43",130,"1",2,1,1,23,50,,11,2017,11,2017,1,"1",,,0,,,,,,,,,,0,23
"89a7cc1fcd2a4017b6b059abbdd0fbc0",2,2,"H1070901","97-03-79-43",320,"1",2,1,30,45,1,,1,2018,1,2018,2,,1,2,0,,,,,,,,,,0,45
"89a7cc1fcd2a4017b6b059abbdd0fbc0",2,3,"H1070901","97-03-79-43",620,"1",2,1,3,20,100,,9,2017,12,2017,2,,1,2,1,20,10,30000,2,,2,,1,2,0,20
"89c852aab9a34a6ca26f86fac5ffb794",1,1,"H1430904","99-07-53-93",150,"1",2,1,4.5,35,18,,11,2017,11,2017,2,,1,2,1,45,22,12000,2,,2,,1,2,0,35
"89c852aab9a34a6ca26f86fac5ffb794",1,2,"H1430904","99-07-53-93",620,"1",2,1,6,20,120,,11,2017,12,2017,2,,1,2,4,20,10,140000,2,,2,,1,2,0,20
"89ca07d984a94f51be243976b0e0a3b9",1,1,"H2350303","08-27-99-81",630,"7",2,2,4,40,70,,12,2017,3,2018,2,,1,7,0,,,,,,,,,,0,40
"89ca07d984a94f51be243976b0e0a3b9",1,3,"H2350303","08-27-99-81",221,"7",2,1,1,45,14,,10,2017,11,2017,2,,1,8,0,,,,,,,,,,0,45
"89ea415fa58b4cc28f1e97993b4a10f2",1,0,"H2971001","71-84-98-20",812,"1",2,1,3,32,100,,11,2017,11,2017,1,"1",,,3,44,10,600000,2,,1,"1",,,0,32
"89ea415fa58b4cc28f1e97993b4a10f2",1,1,"H2971001","71-84-98-20",742,"1",2,1,80,20,15,,7,2017,12,2017,2,,1,2,0,,,,,,,,,,0,20
"89ea415fa58b4cc28f1e97993b4a10f2",1,1,"H2971001","71-84-98-20",741,"1",2,1,180,20,15,,7,2017,12,2017,2,,1,2,120,20,68,1400000,2,,2,,1,2,0,20
"89ea415fa58b4cc28f1e97993b4a10f2",2,1,"H2971001","71-84-98-20",141,"1",2,1,3,45,100,,12,2017,12,2017,1,"2",,,0,,,,,,,,,,0,45
"89ea415fa58b4cc28f1e97993b4a10f2",3,0,"H2971001","71-84-98-20",741,"1",2,3,140,20,15,,7,2017,12,2017,2,,1,2,80,20,68,1000000,2,,2,,1,2,0,20
"8a487ec2e2d0462684843b3a800f2a52",1,1,"H1501001","50-97-58-28",741,"10",2,1,80,20,15,,7,2017,12,2017,1,"10",,,30,20,68,450000,2,,1,"10",,,5,20
"8a487ec2e2d0462684843b3a800f2a52",1,1,"H1501001","50-97-58-28",210,"10",2,1,280,45,1,,9,2017,10,2017,1,"10",,,200,45,1,140000,3,,1,"10",,,10,45
"8a487ec2e2d0462684843b3a800f2a52",1,1,"H1501001","50-97-58-28",811,"10",2,1,4,24,15,,7,2017,9,2017,1,"10",,,4,24,22,28000,2,,1,"10",,,0,24
"8a627d794b3240638fa31e67d85fa282",1,1,"H3550601","05-20-69-85",741,"2",2,1,70,20,8,,8,2017,12,2017,2,,1,2,30,20,68,30000,5,,2,,1,2,0,20
"8a627d794b3240638fa31e67d85fa282",1,1,"H3550601","05-20-69-85",744,"2",2,1,24,20,5,,8,2017,12,2017,2,,1,2,0,,,,,,,,,,0,20
"8a627d794b3240638fa31e67d85fa282",1,2,"H3550601","05-20-69-85",310,"2",2,1,1,32,5,,12,2017,12,2017,2,,1,2,0,,,,,,,,,,0,32
"8a627d794b3240638fa31e67d85fa282",1,3,"H3550601","05-20-69-85",130,"2",2,1,3,23,50,,12,2017,12,2017,2,,1,2,0,,,,,,,,,,0,23
"8a627d794b3240638fa31e67d85fa282",1,3,"H3550601","05-20-69-85",210,"2",2,1,2,24,60,,11,2017,11,2017,2,,1,2,0,,,,,,,,,,0,24
"8a627d794b3240638fa31e67d85fa282",1,4,"H3550601","05-20-69-85",620,"2",2,1,4,20,4,,4,2018,5,2018,2,,1,2,0,,,,,,,,,,0,20
"8a627d794b3240638fa31e67d85fa282",1,5,"H3550601","05-20-69-85",630,"2",2,1,8,20,120,,8,2017,12,2017,2,,1,2,4,20,10,160000,5,,2,,1,2,0,20
"8a627d794b3240638fa31e67d85fa282",1,6,"H3550601","05-20-69-85",810,"2",2,1,3,35,80,,9,2017,12,2017,2,,1,2,3,45,,480000,2,,2,,1,2,0,35
"8a763bf06c1242969e5f58ff8291c4b6",1,1,"H2990209","12-97-90-08",741,"2",2,1,144,20,12,,7,2017,12,2017,2,,1,2,60,20,68,480000,2,,2,,2,,0,20
"8a763bf06c1242969e5f58ff8291c4b6",1,1,"H2990209","12-97-90-08",610,"2",2,1,3,20,15,,11,2017,11,2017,2,,1,2,0,,,,,,,,,,0,20
"8a763bf06c1242969e5f58ff8291c4b6",2,1,"H2990209","12-97-90-08",610,"2",2,1,5,20,20,,11,2017,11,2017,2,,1,2,0,,,,,,,,,,0,20
"8a862a0c291b4dafbf287b83572eab3c",1,1,"H3440301","90-98-59-29",741,"4",2,1,2,20,4,,10,2017,12,2017,1,"4",,,0,,,,,,,,,,0,20
"8a862a0c291b4dafbf287b83572eab3c",1,2,"H3440301","90-98-59-29",130,"4",2,1,5,23,,,11,2017,12,2017,1,"4",,,0,,,,,0,,,,,0.5,23
"8a862a0c291b4dafbf287b83572eab3c",2,1,"H3440301","90-98-59-29",620,"4",2,1,3,20,110,,12,2017,1,2018,1,"4",,,0,,,,,,,,,,0,20
"8a971f5ac0c94733af2d4ffb1cf3c82b",1,0,"H3170901","20-65-75-11",210,"2",2,1,3,14,10,,11,2017,11,2017,2,,1,2,0,,,,,0,,,,,0,14
"8a971f5ac0c94733af2d4ffb1cf3c82b",1,0,"H3170901","20-65-75-11",812,"2",2,1,3,44,60,,8,2017,9,2017,2,,1,2,3,44,10,450000,3,,2,,1,2,0,44
"8a971f5ac0c94733af2d4ffb1cf3c82b",2,0,"H3170901","20-65-75-11",210,"2",2,1,2,14,10,,11,2017,11,2017,2,,1,2,0,,,,,0,,,,,0,14
"8a971f5ac0c94733af2d4ffb1cf3c82b",2,0,"H3170901","20-65-75-11",812,"2",2,1,5,44,56,,8,2017,10,2017,2,,1,2,5,44,10,750000,3,,2,,1,2,0,44
"8a971f5ac0c94733af2d4ffb1cf3c82b",3,0,"H3170901","20-65-75-11",812,"2",2,1,3,44,56,,8,2017,10,2017,2,,1,2,3,44,10,450000,3,,2,,1,2,0,44
"8aae3e00032141138985f33a4ee4ac5a",1,1,"H1860401","43-98-40-15",130,"2",2,1,240,45,1,,10,2017,11,2017,2,,1,2,240,45,1,144000,4,,2,,1,2,0,45
"8ad2c67a787e429bba2cf48ba9da1fdb",1,1,"H0401001","98-54-78-81",810,"1",2,1,80,44,1,,7,2017,12,2017,2,,1,2,80,44,,208000,2,,2,,1,2,0,44
"8ad2c67a787e429bba2cf48ba9da1fdb",1,1,"H0401001","98-54-78-81",741,"1",2,1,20,20,10,,7,2017,12,2017,2,,1,2,0,,,,,,,,,,3,20
"8ad2c67a787e429bba2cf48ba9da1fdb",1,2,"H0401001","98-54-78-81",130,"1",2,1,3,22,15,,12,2017,12,2017,2,,1,2,0,,,,,,,,,,0.5,22
"8ad2c67a787e429bba2cf48ba9da1fdb",1,2,"H0401001","98-54-78-81",210,"1",2,1,3,24,15,,11,2017,11,2017,2,,1,2,0,,,,,,,,,,0,24
"8ad2c67a787e429bba2cf48ba9da1fdb",1,3,"H0401001","98-54-78-81",620,"1",2,2,2,20,120,,12,2017,3,2018,2,,1,2,0,,,,,,,,,,0,20
"8b0b41b599ee4ee7bcf30d265d1923ee",2,1,"H3590401","50-18-14-07",130,"6",2,1,2.5,35,100,,12,2017,12,2017,2,,1,6,2,45,10,100000,2,,1,"1",,,0,23
"8b0b41b599ee4ee7bcf30d265d1923ee",4,1,"H3590401","50-18-14-07",120,"6",2,1,15,42,100,,9,2017,9,2017,1,"1",,,14,42,10,3000000,2,,1,"1",,,0.3,42
"8b48e9bcb1994b4f92d1969c1e54a293",0,1,"H0500701","10-72-38-05",310,"1",2,1,3.5,44,8,,12,2017,12,2017,2,,1,9,0,,,,,,,,,,0.5,44
"8b48e9bcb1994b4f92d1969c1e54a293",0,1,"H0500701","10-72-38-05",610,"1",2,1,3,20,120,,11,2017,12,2017,2,,1,9,0,,,,,,,,,,0.5,20
"8b48e9bcb1994b4f92d1969c1e54a293",0,1,"H0500701","10-72-38-05",741,"1",2,1,35,20,10,,7,2017,12,2017,2,,1,9,0,,,,,,,,,,0,20
"8b48e9bcb1994b4f92d1969c1e54a293",0,2,"H0500701","10-72-38-05",810,"1",2,1,3,24,110,,8,2017,12,2017,2,,1,9,3,24,,330000,2,,1,"9",,,0,24
"8b48e9bcb1994b4f92d1969c1e54a293",0,2,"H0500701","10-72-38-05",210,"1",2,1,100,45,1,,12,2017,12,2017,2,,1,9,50,45,1,50000,2,,2,,1,9,0,20
"8b48e9bcb1994b4f92d1969c1e54a293",0,2,"H0500701","10-72-38-05",130,"1",2,1,350,45,1,,12,2017,1,2018,2,,1,9,0,,,,,,,,,,130,21
"8b48e9bcb1994b4f92d1969c1e54a293",1,1,"H0500701","10-72-38-05",810,"9",2,1,250,24,1,,7,2017,12,2017,2,,1,9,250,24,,250000,2,,2,,1,9,0,24
"8b48e9bcb1994b4f92d1969c1e54a293",2,1,"H0500701","10-72-38-05",810,"1",2,1,40,14,1,,9,2017,12,2017,2,,1,9,40,24,,40000,2,,2,,1,9,0,14
"8b4d777ba5974738988aec0efdd7ef10",1,1,"H3600501","71-66-44-72",130,"2",2,1,6,20,20,,11,2017,12,2017,1,"2",,,0,,,,,,,,,,2,20
"8b4d777ba5974738988aec0efdd7ef10",1,1,"H3600501","71-66-44-72",210,"2",2,1,8,35,8,,12,2017,12,2017,1,"2",,,0,,,,,,,,,,0,35
"8b4d777ba5974738988aec0efdd7ef10",2,1,"H3600501","71-66-44-72",130,"2",2,1,70,35,70,,11,2017,11,2017,1,"2",,,50,45,1,25000,2,,1,"2",,,0,35
"8b4d777ba5974738988aec0efdd7ef10",2,2,"H3600501","71-66-44-72",130,"2",2,1,100,45,100,,12,2017,12,2017,1,"2",,,100,45,1,50000,3,,1,"2",,,0,45
"8b4d777ba5974738988aec0efdd7ef10",3,1,"H3600501","71-66-44-72",120,"1",2,1,620,32,620,,12,2017,12,2017,1,"1",,,600,32,1,900000,3,,1,"1",,,0,32
"8b6e73cf62d3492caeb75bf11df9980d",1,1,"H3510101","16-37-51-66",210,"1",2,1,1.25,24,18,,11,2017,11,2017,1,"1",,,0,,,,,,,,,,0.25,24
"8b6e73cf62d3492caeb75bf11df9980d",1,1,"H3510101","16-37-51-66",130,"1",2,1,40,23,40,,12,2017,12,2017,1,"1",,,0,,,,,0,,,,,5,23
"8b6e73cf62d3492caeb75bf11df9980d",1,2,"H3510101","16-37-51-66",630,"1",2,1,1.5,20,45,,2,2018,4,2018,2,,1,8,0,,,,,,,,,,0,20
"8b6e73cf62d3492caeb75bf11df9980d",1,2,"H3510101","16-37-51-66",620,"1",2,1,8,20,15,,1,2018,3,2018,2,,1,8,0,,,,,,,,,,0,20
"8b78ea7e19b94b1f8ec1f6710774d003",1,1,"H3620201","02-46-97-11",620,"2",2,1,5,20,120,,8,2017,3,2018,2,,1,2,0,,,,,,,,,,0,20
"8bb14e81d3b84807a12cfed594724f12",1,0,"H4120301","29-28-36-90",210,"1",2,1,1,24,15,,10,2017,10,2017,2,,1,2,0,,,,,,,,,,0,24
"8bb14e81d3b84807a12cfed594724f12",1,0,"H4120301","29-28-36-90",130,"1",2,1,1,23,15,,10,2017,10,2017,2,,1,2,0,,,,,,,,,,0,23
"8be06091a17c4093be71af31ce99f42e",0,1,"H1250201","05-51-34-27",741,"1",2,1,7,20,14,,7,2017,12,2017,2,,1,11,0,,,,,,,,,,1,20
"8be06091a17c4093be71af31ce99f42e",0,2,"H1250201","05-51-34-27",510,"11",2,1,24,20,1000,,8,2017,8,2017,2,,1,11,24,20,,4200000,2,,1,"11",,,0,20
"8beea5570da34cc48e31b41a0af2f581",1,2,"H0681002","11-16-12-74",130,"9",2,1,2,45,20,,2,2018,2,2018,1,"9",,,0,,,,,,,,,,0,45
"8beea5570da34cc48e31b41a0af2f581",1,2,"H0681002","11-16-12-74",630,"9",2,1,1,20,100,,3,2018,4,2018,1,"9",,,0,,,,,,,,,,0.1,20
"8beea5570da34cc48e31b41a0af2f581",1,2,"H0681002","11-16-12-74",210,"9",2,1,1.5,45,20,,12,2017,12,2017,1,"9",,,0,,,,,,,,,,0,45
"8beea5570da34cc48e31b41a0af2f581",2,1,"H0681002","11-16-12-74",130,"9",2,1,1,22,100,,11,2017,1,2018,1,"9",,,0,,,,,,,,,,0,22
"8beea5570da34cc48e31b41a0af2f581",2,1,"H0681002","11-16-12-74",210,"9",2,1,6,22,5,,11,2017,12,2017,1,"9",,,0,,,,,,,,,,1,22
"8bf96b447a2e4263992ef11da8cbbdc1",0,2,"H1251001","34-69-96-92",630,"1",2,2,3,20,20,,6,2018,7,2018,1,"1",,,0,,,,,,,,,,0,20
"8bf96b447a2e4263992ef11da8cbbdc1",0,2,"H1251001","34-69-96-92",210,"1",2,1,2,45,13,,10,2017,10,2017,1,"1",,,0,,,,,,,,,,0,45
"8bf96b447a2e4263992ef11da8cbbdc1",0,3,"H1251001","34-69-96-92",620,"1",2,1,4,20,110,,9,2017,2,2018,1,"1",,,0,,,,,,,,,,0.5,20
"8bf96b447a2e4263992ef11da8cbbdc1",0,4,"H1251001","34-69-96-92",130,"1",2,1,2,45,100,,11,2017,11,2017,1,"1",,,0,,,,,,,,,,0,45
"8bf96b447a2e4263992ef11da8cbbdc1",0,4,"H1251001","34-69-96-92",310,"1",2,1,3,44,12,,11,2017,11,2017,1,"1",,,0,,,,,,,,,,0,44
"8bf96b447a2e4263992ef11da8cbbdc1",0,5,"H1251001","34-69-96-92",640,"1",2,2,2,20,16,,4,2018,7,2018,1,"1",,,0,,,,,,,,,,0,20
"8c5d550afff04bea9e522fad66ae948f",1,0,"H1760201","54-11-85-23",741,"1",2,1,30,20,15,,7,2017,12,2017,1,"1",,,0,,,,,,,,,,0,20
"8c5d550afff04bea9e522fad66ae948f",1,0,"H1760201","54-11-85-23",210,"1",2,1,30,45,1,,10,2017,10,2017,1,"1",,,20,45,1,30000,5,,1,"1",,,0,45
"8c5d550afff04bea9e522fad66ae948f",1,0,"H1760201","54-11-85-23",811,"1",2,1,20,44,1,,10,2017,10,2017,1,"1",,,20,44,1,100000,5,,2,,1,,0,44
"8c5d550afff04bea9e522fad66ae948f",2,0,"H1760201","54-11-85-23",741,"1",2,1,30,20,15,,7,2017,7,2017,2,,1,,0,,,,,,,,,,0,20
"8c5d550afff04bea9e522fad66ae948f",4,1,"H1760201","54-11-85-23",210,"1",2,1,100,45,1,,10,2017,10,2017,1,"1",,,60,45,1,90000,5,,1,"1",,,0,45
"8c60078f31be46d7bcf8e3231b002f01",1,1,"##N/A##","88-17-39-06",741,"2",2,1,30,20,12,,7,2017,12,2017,2,,1,2,0,,,,,,,,,,0,20
"8c60078f31be46d7bcf8e3231b002f01",1,1,"##N/A##","88-17-39-06",812,"2",2,1,12,24,15,,12,2017,12,2017,2,,1,2,12,24,22,120000,2,,2,,1,2,0,24
"8c60078f31be46d7bcf8e3231b002f01",1,3,"##N/A##","88-17-39-06",210,"2",2,1,4,24,15,,10,2017,11,2017,2,,1,2,0,,,,,,,,,,0,24
"8c60078f31be46d7bcf8e3231b002f01",1,3,"##N/A##","88-17-39-06",130,"1",2,1,1,22,20,,11,2017,11,2017,2,,1,2,0,,,,,,,,,,0,22
"8c60078f31be46d7bcf8e3231b002f01",1,4,"##N/A##","88-17-39-06",141,"2",2,1,15,45,1,,12,2018,12,2018,2,,1,2,0,,,,,,,,,,0,45
"8c60078f31be46d7bcf8e3231b002f01",1,5,"##N/A##","88-17-39-06",830,"2",2,1,240,20,1,,7,2018,12,2018,2,,1,2,240,20,1,60000,2,,2,,1,2,0,20
"8c847054105a4c7d8df8cd778a781d00",1,1,"H1971001","54-45-39-01",700,"1",2,2,6,20,12,,11,2017,12,2017,2,,1,2,3,20,22,24000,4,,2,,1,2,1,20
"8c847054105a4c7d8df8cd778a781d00",1,1,"H1971001","54-45-39-01",770,"1",2,1,9,20,18,,8,2017,9,2017,2,,1,2,6,20,22,30000,4,,2,,1,2,0,20
"8c847054105a4c7d8df8cd778a781d00",1,3,"H1971001","54-45-39-01",741,"1",2,1,5,20,7,,8,2017,12,2017,2,,1,2,0,,,,,,,,,,0,20
"8c847054105a4c7d8df8cd778a781d00",1,4,"H1971001","54-45-39-01",630,"1",2,1,1.5,40,80,,3,2018,5,2018,2,,1,,0,,,,,,,,,,0,40
"8c847054105a4c7d8df8cd778a781d00",1,7,"H1971001","54-45-39-01",150,"1",2,1,2,45,15,,10,2017,11,2017,2,,1,2,0,,,,,,,,,,0,45
"8c9a6b525a3c4ef3a99a96c03fa199ac",1,1,"H1300201","22-03-26-78",620,"3",2,1,6,20,120,,8,2017,12,2017,2,,3,5,0,,,,,,,,,,1,20
"8c9a6b525a3c4ef3a99a96c03fa199ac",2,1,"H1300201","22-03-26-78",700,"3",2,1,10,20,15,,7,2017,12,2017,2,,3,5,0,,,,,,,,,,4,20
"8d32035f9c004c69a1e3cc290151c354",1,0,"H4231001","37-93-65-49",741,"4",2,1,192,20,10,,7,2017,12,2017,2,,1,4,80,20,68,560000,3,,2,,1,4,0,20
"8d32035f9c004c69a1e3cc290151c354",1,1,"H4231001","37-93-65-49",812,"4",2,1,3,14,80,,9,2017,11,2017,2,,1,4,3,24,10,320000,3,,2,,1,4,0,14
"8d32035f9c004c69a1e3cc290151c354",1,3,"H4231001","37-93-65-49",130,"4",2,1,4,22,12,,11,2017,12,2017,1,"4",,,0,,,,,0,,,,,0,22
