"hhid","parcelID","pltid","t0_hhid","cropID","interview__key","s4aq06_1","s4aq08","s4aq09","s4aq09_1","s4aq09_2","s4aq16","s4aq11a","s4aq11b","s4aq12a","s4aq12b","s4aq13","s4aq14","s4aq10","s4aq15","s4aq07"
"8a627d794b3240638fa31e67d85fa282",1,3,"H3550601",130,"05-20-69-85","2",2,30,8,2017,1,1,20,1,20,1,,2,,1
"8a627d794b3240638fa31e67d85fa282",1,3,"H3550601",210,"05-20-69-85","2",2,70,8,2017,1,30,1,30,1,1,,2,,1
"8a627d794b3240638fa31e67d85fa282",1,4,"H3550601",620,"05-20-69-85","2",1,,12,2017,2,,,,,,,,,0.5
"8a627d794b3240638fa31e67d85fa282",1,5,"H3550601",630,"05-20-69-85","2",1,,1,2017,2,,,,,,,,,1
"8a627d794b3240638fa31e67d85fa282",1,6,"H3550601",870,"05-20-69-85","2",2,30,1,2008,2,,,,,,,,,2
"8a627d794b3240638fa31e67d85fa282",1,6,"H3550601",810,"05-20-69-85","2",2,70,1,2008,2,,,,,,,,,2
"8a763bf06c1242969e5f58ff8291c4b6",1,1,"H2990209",610,"12-97-90-08","2",2,50,8,2017,1,2,22,4,22,1,,1,24000,0.39
"8a763bf06c1242969e5f58ff8291c4b6",1,1,"H2990209",741,"12-97-90-08","2",2,50,7,2017,2,,,,,,,,,0.39
"8a763bf06c1242969e5f58ff8291c4b6",2,1,"H2990209",610,"12-97-90-08","2",1,,8,2017,1,5,22,,,1,,1,60000,0.68
"8a862a0c291b4dafbf287b83572eab3c",1,1,"H3440301",741,"90-98-59-29","4",1,,3,2015,2,,,,,,,,,0.1
"8a862a0c291b4dafbf287b83572eab3c",1,2,"H3440301",130,"90-98-59-29","4",1,,8,2017,1,1.5,1,,,1,,2,,0.25
"8a862a0c291b4dafbf287b83572eab3c",2,1,"H3440301",620,"90-98-59-29","4",1,,9,2017,2,,,,,,,,,0.25
"8a87e2bb4d5545e6ba52489555900b46",1,0,"H2610601",130,"08-12-65-53","1",2,20,8,2017,1,1,31,3,31,1,,2,,0.3
"8a87e2bb4d5545e6ba52489555900b46",1,0,"H2610601",210,"08-12-65-53","1",2,80,8,2017,1,15,31,20,31,1,,2,,0.3
"8a87e2bb4d5545e6ba52489555900b46",2,0,"H2610601",141,"08-12-65-53","1",1,,9,2017,1,5,31,,,1,,2,,0.04
"8a971f5ac0c94733af2d4ffb1cf3c82b",1,0,"H3170901",810,"20-65-75-11","2",2,60,9,9998,2,,,,,,,,,2.1
"8a971f5ac0c94733af2d4ffb1cf3c82b",1,0,"H3170901",210,"20-65-75-11","2",2,40,8,2017,1,1,22,2,22,1,,2,,2.1
"8a971f5ac0c94733af2d4ffb1cf3c82b",2,0,"H3170901",210,"20-65-75-11","2",2,40,9,2017,1,30,1,50,1,1,,2,,2.5
"8a971f5ac0c94733af2d4ffb1cf3c82b",2,0,"H3170901",810,"20-65-75-11","2",2,60,8,9998,2,,,,,,,,,2.5
"8a971f5ac0c94733af2d4ffb1cf3c82b",3,0,"H3170901",810,"20-65-75-11","2",1,,3,9998,2,,,,,,,,,1
"8aae3e00032141138985f33a4ee4ac5a",1,1,"H1860401",130,"43-98-40-15","2",1,,8,2017,1,2,1,,,1,,2,,0.5
"8ad2c67a787e429bba2cf48ba9da1fdb",1,1,"H0401001",810,"98-54-78-81","1",2,90,3,2005,2,,,,,,,,,0.75
"8ad2c67a787e429bba2cf48ba9da1fdb",1,1,"H0401001",741,"98-54-78-81","1",2,10,3,2004,2,,,,,,,,,0.75
"8ad2c67a787e429bba2cf48ba9da1fdb",1,2,"H0401001",130,"98-54-78-81","1",2,50,9,2017,1,5,1,16,1,1,,2,,0.75
"8ad2c67a787e429bba2cf48ba9da1fdb",1,2,"H0401001",210,"98-54-78-81","1",2,30,9,2018,1,8,1,12,1,1,,1,20000,0.75
"8ad2c67a787e429bba2cf48ba9da1fdb",1,2,"H0401001",630,"98-54-78-81","1",2,20,3,2017,2,,,,,,,,,0.75
"8ad2c67a787e429bba2cf48ba9da1fdb",1,3,"H0401001",620,"98-54-78-81","1",1,,3,2017,2,,,,,,,,,0.25
"8b0b41b599ee4ee7bcf30d265d1923ee",2,1,"H3590401",130,"50-18-14-07","6",2,40,8,2017,1,8,1,15,1,1,,1,4500,1.3
"8b0b41b599ee4ee7bcf30d265d1923ee",2,1,"H3590401",630,"50-18-14-07","6",2,60,9,2017,2,,,,,,,,,1.3
"8b0b41b599ee4ee7bcf30d265d1923ee",4,1,"H3590401",120,"50-18-14-07","6",1,,5,2017,1,100,1,,,1,,2,,1.5
"8b48e9bcb1994b4f92d1969c1e54a293",0,1,"H0500701",741,"10-72-38-05","1",2,50,5,1991,2,,,,,,,,,0.3
"8b48e9bcb1994b4f92d1969c1e54a293",0,1,"H0500701",310,"10-72-38-05","1",2,20,9,2017,1,2,1,10,1,1,,2,,0.3
"8b48e9bcb1994b4f92d1969c1e54a293",0,1,"H0500701",610,"10-72-38-05","1",2,30,9,2017,1,3,22,10,22,1,,2,,0.3
"8b48e9bcb1994b4f92d1969c1e54a293",0,2,"H0500701",130,"10-72-38-05","1",2,20,9,2017,1,5,1,25,1,1,,2,,0.86
"8b48e9bcb1994b4f92d1969c1e54a293",0,2,"H0500701",210,"10-72-38-05","1",2,20,9,2017,1,8,1,40,1,1,,2,,0.86
"8b48e9bcb1994b4f92d1969c1e54a293",0,2,"H0500701",810,"10-72-38-05","1",2,60,3,2013,2,,,,,,,,,0.86
"8b48e9bcb1994b4f92d1969c1e54a293",1,1,"H0500701",810,"10-72-38-05","1",1,,1,2006,2,,,,,,,,,0.75
"8b48e9bcb1994b4f92d1969c1e54a293",2,1,"H0500701",810,"10-72-38-05","1",1,,3,2008,2,,,,,,,,,0.25
"8b4d777ba5974738988aec0efdd7ef10",1,1,"H3600501",210,"71-66-44-72","2",2,50,8,2017,1,3,1,5,1,1,,2,,0.2
"8b4d777ba5974738988aec0efdd7ef10",1,1,"H3600501",130,"71-66-44-72","2",2,50,7,2017,1,2,1,5,1,1,,2,,0.2
"8b4d777ba5974738988aec0efdd7ef10",2,1,"H3600501",130,"71-66-44-72","2",1,,7,2017,1,2,1,,,1,,2,,0.2
"8b4d777ba5974738988aec0efdd7ef10",2,2,"H3600501",130,"71-66-44-72","2",1,,8,2017,1,2,1,,,1,,2,,0.2
"8b4d777ba5974738988aec0efdd7ef10",3,1,"H3600501",120,"71-66-44-72","1",1,,7,2017,1,2,22,,,1,,2,,0.5
"8b6e73cf62d3492caeb75bf11df9980d",1,1,"H3510101",130,"16-37-51-66","1",2,40,8,2017,1,10,1,15,1,1,,2,,0.75
"8b6e73cf62d3492caeb75bf11df9980d",1,1,"H3510101",210,"16-37-51-66","1",2,60,8,2017,1,20,1,22,1,1,,2,,0.75
"8b6e73cf62d3492caeb75bf11df9980d",1,2,"H3510101",620,"16-37-51-66","1",2,90,8,2017,2,,,,,,,,,0.25
"8b6e73cf62d3492caeb75bf11df9980d",1,2,"H3510101",630,"16-37-51-66","1",2,10,3,2017,2,,,,,,,,,0.25
"8b78ea7e19b94b1f8ec1f6710774d003",1,1,"H3620201",620,"02-46-97-11","2",1,,4,2017,2,,,,,,,,,1
"8bb14e81d3b84807a12cfed594724f12",1,0,"H4120301",130,"29-28-36-90","1",2,60,8,2017,1,5,1,5,1,1,,1,15000,0.5
"8bb14e81d3b84807a12cfed594724f12",1,0,"H4120301",210,"29-28-36-90","1",2,40,8,2017,1,5,1,15,1,1,,1,10000,0.5
"8be06091a17c4093be71af31ce99f42e",0,1,"H1250201",741,"05-51-34-27","11",2,50,3,9998,2,,,,,,,,,0.5
"8be06091a17c4093be71af31ce99f42e",0,1,"H1250201",810,"05-51-34-27","11",2,50,7,9998,2,,,,,,,,,0.5
"8be06091a17c4093be71af31ce99f42e",0,1,"H1250201",812,,,,,,,,,,,,,,,,0.5
"8be06091a17c4093be71af31ce99f42e",0,2,"H1250201",510,"05-51-34-27","11",1,,4,2016,2,,,,,,,,,1
"8be06091a17c4093be71af31ce99f42e",1,1,"H1250201",620,"05-51-34-27","1",1,,10,2017,2,,,,,,,,,0.25
"8beea5570da34cc48e31b41a0af2f581",1,1,"H0681002",810,"11-16-12-74","1",1,,2,2012,2,,,,,,,,,6
"8beea5570da34cc48e31b41a0af2f581",1,1,"H0681002",811,,,,,,,,,,,,,,,,6
"8beea5570da34cc48e31b41a0af2f581",1,2,"H0681002",630,"11-16-12-74","9",2,50,8,2017,2,,,,,,,,,1
"8beea5570da34cc48e31b41a0af2f581",1,2,"H0681002",130,"11-16-12-74","9",2,20,8,2017,1,2,1,5,1,1,,2,,1
"8beea5570da34cc48e31b41a0af2f581",1,2,"H0681002",210,"11-16-12-74","9",2,20,8,2017,1,5,1,10,1,1,,2,,1
"8beea5570da34cc48e31b41a0af2f581",1,2,"H0681002",741,"11-16-12-74","9",2,10,10,2016,2,,,,,,,,,1
"8beea5570da34cc48e31b41a0af2f581",2,1,"H0681002",130,"11-16-12-74","9",2,50,8,2017,1,5,1,15,1,1,,2,,2
"8beea5570da34cc48e31b41a0af2f581",2,1,"H0681002",210,"11-16-12-74","9",2,50,8,2017,1,10,1,20,1,1,,2,,2
"8bf96b447a2e4263992ef11da8cbbdc1",0,1,"H1251001",510,"34-69-96-92","1",1,,8,2017,1,1,96,,,1,,1,1000000,2
"8bf96b447a2e4263992ef11da8cbbdc1",0,2,"H1251001",210,"34-69-96-92","1",2,40,8,2017,1,2,1,6,1,1,,2,,1
"8bf96b447a2e4263992ef11da8cbbdc1",0,2,"H1251001",630,"34-69-96-92","1",2,60,7,2017,2,,,,,,,,,1
"8bf96b447a2e4263992ef11da8cbbdc1",0,3,"H1251001",620,"34-69-96-92","1",1,,5,2017,2,,,,,,,,,0.5
"8bf96b447a2e4263992ef11da8cbbdc1",0,5,"H1251001",640,"34-69-96-92","1",1,,8,2017,1,100,85,,,1,,2,,0.5
"8c5d550afff04bea9e522fad66ae948f",1,0,"H1760201",741,"54-11-85-23","1",2,40,3,9998,2,,,,,,,,,0.25
"8c5d550afff04bea9e522fad66ae948f",1,0,"H1760201",210,"54-11-85-23","1",2,20,7,2017,1,10,1,15,1,1,,2,,0.25
"8c5d550afff04bea9e522fad66ae948f",1,0,"H1760201",810,"54-11-85-23","1",2,40,3,9998,2,,,,,,,,,0.25
"8c5d550afff04bea9e522fad66ae948f",2,0,"H1760201",810,"54-11-85-23","1",2,50,3,2017,2,,,,,,,,,0.5
"8c5d550afff04bea9e522fad66ae948f",2,0,"H1760201",811,,,,,,,,,,,,,,,,0.5
"8c5d550afff04bea9e522fad66ae948f",2,0,"H1760201",741,"54-11-85-23","1",2,50,3,2005,2,,,,,,,,,0.5
"8c5d550afff04bea9e522fad66ae948f",4,1,"H1760201",210,"54-11-85-23","1",1,,7,2017,1,35,1,,,1,,2,,1
"8c60078f31be46d7bcf8e3231b002f01",1,3,"##N/A##",130,"88-17-39-06","2",2,30,8,2017,1,0.5,1,5,1,1,,2,,0.12
"8c60078f31be46d7bcf8e3231b002f01",1,3,"##N/A##",210,"88-17-39-06","2",2,70,8,2017,1,6,31,10,29,1,,2,,0.12
"8c60078f31be46d7bcf8e3231b002f01",1,4,"##N/A##",141,"88-17-39-06","2",1,,8,2017,2,,,,,,,,,0.12
"8c60078f31be46d7bcf8e3231b002f01",1,5,"##N/A##",830,"88-17-39-06","2",1,,8,2011,1,500,85,,,1,,2,,0.25
"8c847054105a4c7d8df8cd778a781d00",1,1,"H1971001",770,"54-45-39-01","1",2,3,3,2008,2,,,,,,,,,1.8
"8c847054105a4c7d8df8cd778a781d00",1,1,"H1971001",700,"54-45-39-01","1",2,97,9,2010,2,,,,,,,,,1.8
"8c847054105a4c7d8df8cd778a781d00",1,3,"H1971001",741,"54-45-39-01","1",1,,3,2011,2,,,,,,,,,0.12
"8c847054105a4c7d8df8cd778a781d00",1,4,"H1971001",630,"54-45-39-01","1",1,,3,2017,2,,,,,,,,,0.25
"8c847054105a4c7d8df8cd778a781d00",1,6,"H1971001",630,"54-45-39-01","1",1,,6,2017,2,,,,,,,,,0.5
"8c847054105a4c7d8df8cd778a781d00",1,7,"H1971001",150,"54-45-39-01","1",1,,5,2017,2,,,,,,,,,0.12
"8c9a6b525a3c4ef3a99a96c03fa199ac",1,1,"H1300201",620,"22-03-26-78","3",1,,5,2017,2,,,,,,,,,0.5
"8c9a6b525a3c4ef3a99a96c03fa199ac",2,1,"H1300201",700,"22-03-26-78","3",1,,3,2011,2,,,,,,,,,1
"8c9a6b525a3c4ef3a99a96c03fa199ac",3,1,"H1300201",630,"22-03-26-78","3",1,,7,2017,2,,,,,,,,,1
"8d32035f9c004c69a1e3cc290151c354",1,0,"H4231001",741,"37-93-65-49","4",1,,8,9998,2,,,,,,,,,2.2
"8d32035f9c004c69a1e3cc290151c354",1,1,"H4231001",810,"37-93-65-49","4",1,,8,9998,2,,,,,,,,,1.3
"8d32035f9c004c69a1e3cc290151c354",1,3,"H4231001",210,"37-93-65-49","4",2,70,8,2017,1,15,1,20,1,1,,2,,1
"8d32035f9c004c69a1e3cc290151c354",1,3,"H4231001",130,"37-93-65-49","4",2,30,8,2017,1,3,1,7,1,1,,2,,1
"8d32035f9c004c69a1e3cc290151c354",2,1,"H4231001",141,"37-93-65-49","4",1,,8,2017,1,15,31,,,1,,2,,0.75
"8d4f77c1d64c4c71aa844ee56e0f979f",1,1,"H1290801",130,"08-50-77-39","1",2,60,8,2017,1,3,1,4,1,1,,2,,0.25
"8d4f77c1d64c4c71aa844ee56e0f979f",1,1,"H1290801",141,"08-50-77-39","1",2,40,7,2017,1,1,1,1.5,1,1,,2,,0.25
"8d4f77c1d64c4c71aa844ee56e0f979f",1,3,"H1290801",130,"08-50-77-39","1",2,40,8,2017,1,2,1,3,1,1,,1,2400,0.3
"8d4f77c1d64c4c71aa844ee56e0f979f",1,3,"H1290801",630,"08-50-77-39","1",2,60,2,2017,2,,,,,,,,,0.3
"8d50c07a637b422bb68d3a3114998cc8",1,0,"H4020901",130,"46-57-87-84","2",1,,7,2017,1,4,1,,,2,1,1,37000,1.5
"8d6843d2394544fcba72c27e8497a8c3",1,1,"H1800101",320,"69-82-87-86","1",1,,7,2017,1,20,96,,,1,,1,14000,0.5
"8d7afd4d3b36456cbeb5ad5ca9bae80f",1,1,"H3810901",741,"68-49-24-43","2",2,50,3,9998,2,,,,,,,,,0.5
"8d7afd4d3b36456cbeb5ad5ca9bae80f",1,1,"H3810901",810,"68-49-24-43","2",2,50,3,9998,2,,,,,,,,,0.5
"8d7afd4d3b36456cbeb5ad5ca9bae80f",2,1,"H3810901",130,"68-49-24-43","2",1,,7,2017,1,50,1,,,1,,1,50000,0.5
"8d7afd4d3b36456cbeb5ad5ca9bae80f",3,1,"H3810901",210,"68-49-24-43","2",1,,7,2017,1,8,1,,,1,,2,,0.5
"8d7afd4d3b36456cbeb5ad5ca9bae80f",4,1,"H3810901",610,"68-49-24-43","2",1,,7,2017,2,,,,,,,,,0.5
"8d8eec5d1fc04309982bbe2873aaf4fe",1,0,"H1640903",150,"62-18-64-78","2",1,,8,2017,1,1.5,29,,,1,,2,,0.5
"8d8eec5d1fc04309982bbe2873aaf4fe",1,1,"H1640903",340,"62-18-64-78","2",1,,8,2017,1,1,1,,,1,,1,5000,0.5
"8d8eec5d1fc04309982bbe2873aaf4fe",2,0,"H1640903",210,"62-18-64-78","2",2,20,9,2017,1,4,1,10,1,1,,1,8000,1
"8d8eec5d1fc04309982bbe2873aaf4fe",2,0,"H1640903",630,"62-18-64-78","2",2,80,9,2017,1,2,10,2,10,1,,2,,1
"8d9c6f8395d54bf9a144891a5a86691b",1,1,"H3430802",210,"07-74-85-86","1",2,70,8,2017,1,15,1,20,1,1,,2,,1
"8d9c6f8395d54bf9a144891a5a86691b",1,1,"H3430802",630,"07-74-85-86","1",2,30,3,2017,2,,,,,,,,,1
"8da33264dba747cc8715871a5bc5a0b9",1,1,"H2360801",130,"57-11-75-17","2",2,30,5,2017,2,,,,,,,,,0.5
"8da33264dba747cc8715871a5bc5a0b9",1,1,"H2360801",150,"57-11-75-17","2",2,70,7,2017,1,8,96,12,99,1,,1,4000,0.5
"8da33264dba747cc8715871a5bc5a0b9",1,2,"H2360801",340,"57-11-75-17","2",1,,8,2017,1,8,96,,,1,,1,10000,0.5
"8da33264dba747cc8715871a5bc5a0b9",2,0,"H2360801",340,"57-11-75-17","2",1,,8,2017,1,10,96,,,1,,1,10000,1.5
"8da33264dba747cc8715871a5bc5a0b9",3,1,"H2360801",120,"57-11-75-17","2",1,,7,2017,1,10,96,,,1,,1,10000,0.5
"8dc61da3ba6e42d082821c42f93386bd",2,1,"H3970101",630,"23-66-77-67","1",1,,3,2017,2,,,,,,,,,1.25
"8dd65b7172ee421fa7e2883e90df0951",1,1,"H0670901",810,"95-12-19-67","1",2,60,5,2013,2,,,,,,,,,0.5
"8dd65b7172ee421fa7e2883e90df0951",1,1,"H0670901",741,"95-12-19-67","1",2,40,3,2011,2,,,,,,,,,0.5
"8dd65b7172ee421fa7e2883e90df0951",2,1,"H0670901",741,"95-12-19-67","1",2,60,6,2016,2,,,,,,,,,0.5
"8dd65b7172ee421fa7e2883e90df0951",2,1,"H0670901",630,"95-12-19-67","1",2,10,6,2017,2,,,,,,,,,0.5
"8dd65b7172ee421fa7e2883e90df0951",2,1,"H0670901",210,"95-12-19-67","1",2,20,9,2017,1,3,1,10,1,1,,2,,0.5
"8dd65b7172ee421fa7e2883e90df0951",2,1,"H0670901",620,"95-12-19-67","1",2,10,8,2017,2,,,,,,,,,0.5
"8de60b14dd494f88b1a99e48674c4e9b",1,0,"H0730201",810,"86-58-81-41","2",2,50,1,9998,2,,,,,,,,,0.5
"8de60b14dd494f88b1a99e48674c4e9b",1,0,"H0730201",741,"86-58-81-41","2",2,50,1,9998,2,,,,,,,,,0.5
"8df87ec021f94ad9b03185b5283c279e",1,1,"H2240701",630,"38-01-51-70","4",1,,3,2017,2,,,,,,,,,0.5
"8df87ec021f94ad9b03185b5283c279e",1,2,"H2240701",150,"38-01-51-70","4",1,,8,2017,1,0.5,1,,,1,,1,500,0.25
"8df87ec021f94ad9b03185b5283c279e",1,2,"H2240701",120,"38-01-51-70",,,,,,,,,,,,,,,0.25
"8df87ec021f94ad9b03185b5283c279e",1,3,"H2240701",620,"38-01-51-70","4",1,,7,2017,1,4,11,,,1,,2,,0.5
"8df87ec021f94ad9b03185b5283c279e",2,1,"H2240701",150,"38-01-51-70","4",1,,7,2017,1,3,1,,,1,,1,3000,1
"8e1ae70b54e74d8c9cd573923bf74393",1,1,"H3060301",210,"98-31-46-06","1",2,20,8,2017,1,10,1,15,1,1,,2,,0.4
"8e1ae70b54e74d8c9cd573923bf74393",1,1,"H3060301",130,"98-31-46-06","1",2,10,8,2017,1,2.5,1,9,1,1,,2,,0.4
"8e1ae70b54e74d8c9cd573923bf74393",1,1,"H3060301",741,"98-31-46-06","1",2,60,4,9998,2,,,,,,,,,0.4
"8e1ae70b54e74d8c9cd573923bf74393",1,1,"H3060301",810,"98-31-46-06","1",2,10,3,9998,2,,,,,,,,,0.4
"8e1ae70b54e74d8c9cd573923bf74393",1,2,"H3060301",141,"98-31-46-06","1",1,,9,2017,1,5,1,,,1,,2,,0.1
"8e275889cf9d4a2d9b918cca0296bf47",1,1,"H2460701",150,"82-74-15-31","1",1,,4,2017,1,10,21,,,1,,1,25000,1.02
"8e46484bb7824d3fb6d59fa00e5f96e8",0,1,"H1801301",130,"80-47-10-74","1",1,,7,2017,1,2,1,,,1,,2,,0.7
"8e46484bb7824d3fb6d59fa00e5f96e8",1,1,"H1801301",620,"80-47-10-74","1",1,,7,2017,1,1,10,,,1,,2,,0.2
"8e4f4884786441eead77d423cf002827",1,0,"H4120401",520,"31-55-65-08","2",1,,8,2017,1,5,1,,,2,1,1,3000,0.25
"8e52b830f34a4d95917857a5d1d57504",1,1,"H2950502",210,"65-32-35-52","2",2,50,8,2017,1,10,1,15,1,1,,2,,1
"8e52b830f34a4d95917857a5d1d57504",1,1,"H2950502",741,"65-32-35-52","2",2,30,8,9998,2,,,,,,,,,1
"8e52b830f34a4d95917857a5d1d57504",1,1,"H2950502",130,"65-32-35-52","2",2,20,9,2017,1,2,31,6,31,1,,2,,1
"8e60108fea1948358dc02668aa99ec99",1,0,"H2820701",130,"18-71-59-52","1",1,,8,2017,1,1,22,,,1,,2,,1
"8e60108fea1948358dc02668aa99ec99",2,0,"H2820701",210,"18-71-59-52","1",1,,8,2017,1,20,1,,,1,,1,4000,1
"8e70cdad3a9045fdb4d573587bc2ea8f",1,1,"H3810401",210,"22-19-42-85","4",1,,8,2017,1,2,1,,,1,,1,4000,0.25
"8e70cdad3a9045fdb4d573587bc2ea8f",2,1,"H3810401",810,"22-19-42-85","1",2,40,3,2000,2,,,,,,,,,0.5
"8e70cdad3a9045fdb4d573587bc2ea8f",2,1,"H3810401",741,"22-19-42-85","1",2,40,3,1986,2,,,,,,,,,0.5
"8e70cdad3a9045fdb4d573587bc2ea8f",2,1,"H3810401",210,"22-19-42-85","1",2,20,8,2017,1,6,1,20,1,1,,2,,0.5
"8e70cdad3a9045fdb4d573587bc2ea8f",4,1,"H3810401",210,"22-19-42-85","1",1,,8,2017,1,5,1,,,1,,2,,0.5
"8e90f50f86204364ab92afa5342cb346",1,1,"H2621001",810,"05-41-92-39","1",1,,3,1998,1,40,85,,,1,,2,,0.11
"8e90f50f86204364ab92afa5342cb346",1,2,"H2621001",742,"05-41-92-39","1",1,,4,9998,2,,,,,,,,,0.13
"8ec715ba51ee402f998c3cc182d29deb",1,1,"H1490701",741,"92-60-49-35","1",2,25,5,9998,2,,,,,,,,,2
"8ec715ba51ee402f998c3cc182d29deb",1,1,"H1490701",811,,,,,,,,,,,,,,,,2
"8ec715ba51ee402f998c3cc182d29deb",1,1,"H1490701",810,"92-60-49-35","1",2,25,1,9998,2,,,,,,,,,2
"8ec715ba51ee402f998c3cc182d29deb",1,1,"H1490701",630,"92-60-49-35","1",2,50,6,2017,2,,,,,,,,,2
"8ec715ba51ee402f998c3cc182d29deb",2,1,"H1490701",130,"92-60-49-35","1",2,20,7,2017,1,5,1,13,1,1,,2,,2
"8ec715ba51ee402f998c3cc182d29deb",2,1,"H1490701",520,"92-60-49-35","1",2,60,7,2017,1,8,1,14,1,1,,1,28000,2
"8ec715ba51ee402f998c3cc182d29deb",2,1,"H1490701",812,,,,,,,,,,,,,,,,2
"8ec715ba51ee402f998c3cc182d29deb",2,1,"H1490701",810,"92-60-49-35","1",2,20,4,2017,2,,,,,,,,,2
"8ec715ba51ee402f998c3cc182d29deb",2,1,"H1490701",811,,,,,,,,,,,,,,,,2
"8ec715ba51ee402f998c3cc182d29deb",3,1,"H1490701",620,"92-60-49-35",,,,,,,,,,,,,,,0.37
"8ec715ba51ee402f998c3cc182d29deb",3,1,"H1490701",520,"92-60-49-35","1",1,,7,2017,1,20,1,,,1,,1,30000,0.37
"8ec715ba51ee402f998c3cc182d29deb",3,2,"H1490701",620,"92-60-49-35","1",1,,6,2017,1,5,10,,,1,,2,,0.37
"8edb52c2aa144083baec4616c6739603",1,1,"H3610901",130,"38-45-34-79","2",2,40,7,2017,1,2,1,4,1,1,,2,,0.25
"8edb52c2aa144083baec4616c6739603",1,1,"H3610901",210,"38-45-34-79","2",2,60,8,2017,1,5,1,8,1,1,,2,,0.25
"8edb52c2aa144083baec4616c6739603",1,2,"H3610901",620,"38-45-34-79","2",1,,10,2017,2,,,,,,,,,0.1
"8edb52c2aa144083baec4616c6739603",2,1,"H3610901",210,"38-45-34-79","2",2,50,8,2017,1,6,1,10,1,1,,2,,0.4
"8edb52c2aa144083baec4616c6739603",2,1,"H3610901",130,"38-45-34-79","2",2,50,7,2017,1,3,1,4,1,1,,2,,0.4
"8edb52c2aa144083baec4616c6739603",5,1,"H3610901",130,"38-45-34-79","2",2,40,8,2017,1,1,1,2,1,1,,2,,0.12
"8edb52c2aa144083baec4616c6739603",5,1,"H3610901",210,"38-45-34-79","2",2,60,8,2017,1,5,1,7,1,1,,2,,0.12
"8edb52c2aa144083baec4616c6739603",5,2,"H3610901",130,"38-45-34-79","2",2,40,8,2017,1,1,1,2,1,1,,2,,0.12
"8edb52c2aa144083baec4616c6739603",5,2,"H3610901",320,"38-45-34-79","2",2,60,8,2017,1,1,1,2,1,1,,1,1200,0.12
"8ee09f114c144bd192bce8c656660d7e",1,1,"H2611102",310,"14-54-32-24","1",1,,8,2017,1,30,31,,,1,,1,90000,0.5
"8ee09f114c144bd192bce8c656660d7e",2,1,"H2611102",130,"14-54-32-24","1",1,,8,2017,1,30,31,,,1,,1,20000,0.5
"8ee09f114c144bd192bce8c656660d7e",2,2,"H2611102",210,"14-54-32-24","1",1,,8,2017,1,40,31,,,1,,1,40000,0.4
"8ef19c13bc2c40768f94983065c7ee1c",1,1,"H2340501",150,"81-98-75-38","2",1,,7,2017,1,3,1,,,1,,2,,0.5
"8f222f9618624d03afb44548f35b8613",1,1,"H1820702",130,"69-26-15-31","2",1,,8,2017,1,3,1,,,1,,1,3000,1
"8f222f9618624d03afb44548f35b8613",1,1,"H1820702",221,"69-26-15-31",,,,,,,,,,,,,,,1
"8f62ead3a4554156a8313e1bab4c6545",1,1,"H1180601",130,"17-00-17-04","2",1,,8,2017,1,1.5,1,,,1,,2,,0.19
"8f62ead3a4554156a8313e1bab4c6545",2,1,"H1180601",210,"17-00-17-04","2",2,40,8,2017,1,3,1,10,1,1,,2,,0.5
"8f62ead3a4554156a8313e1bab4c6545",2,1,"H1180601",130,"17-00-17-04","2",2,60,8,2017,1,2,1,5,1,1,,2,,0.5
"8f62ead3a4554156a8313e1bab4c6545",2,2,"H1180601",620,"17-00-17-04","2",1,,9,2017,2,,,,,,,,,0.5
"8f6724a9559747548bff8f3f5c7ccd1a",1,0,"H4280501",130,"64-10-64-72","2",2,40,8,2017,1,1,1,4,1,1,,2,,0.65
"8f6724a9559747548bff8f3f5c7ccd1a",1,0,"H4280501",210,"64-10-64-72","2",2,60,8,2017,1,15,1,16,1,1,,2,,0.65
"8f6724a9559747548bff8f3f5c7ccd1a",2,0,"H4280501",141,"64-10-64-72","2",1,,8,2017,1,3,1,,,1,,2,,0.5
"8f6724a9559747548bff8f3f5c7ccd1a",2,1,"H4280501",130,"64-10-64-72","2",1,,8,2017,1,15,1,,,1,,2,,1
"8f884f10378545f2bdd297e2031b631c",1,1,"H1950602",630,"38-57-02-74","1",1,,3,2017,2,,,,,,,,,1
"8f884f10378545f2bdd297e2031b631c",1,2,"H1950602",340,"38-57-02-74","1",1,,7,2017,1,8,1,,,1,,1,26000,0.5
"8f884f10378545f2bdd297e2031b631c",1,3,"H1950602",310,"38-57-02-74","1",1,,8,2017,1,1,22,,,1,,2,,0.25
"8f884f10378545f2bdd297e2031b631c",1,4,"H1950602",130,"38-57-02-74","1",1,,7,2017,1,2.5,1,,,1,,1,7000,0.12
"8f884f10378545f2bdd297e2031b631c",1,5,"H1950602",221,"38-57-02-74","1",1,,9,2017,1,5,31,,,1,,2,,0.25
"8f884f10378545f2bdd297e2031b631c",1,6,"H1950602",890,"38-57-02-74","1",1,,4,2017,2,,,,,,,,,0.05
"8f884f10378545f2bdd297e2031b631c",1,7,"H1950602",150,"38-57-02-74","1",1,,6,2017,2,,,,,,,,,0.5
"8f9d730b39f1418893033ecfd171ab85",1,1,"H2000502",150,"86-66-75-45","2",1,,8,2017,1,1,1,,,1,,1,1000,0.5
"8f9d730b39f1418893033ecfd171ab85",2,1,"H2000502",630,"86-66-75-45","2",1,,8,2017,1,5,66,,,1,,2,,0.25
"8f9d730b39f1418893033ecfd171ab85",3,1,"H2000502",630,"86-66-75-45","2",1,,4,2017,2,,,,,,,,,1
