"hhid","t0_hhid","parcelID","pltid","cropID","interview__key","s4bq06_1","s4bq08","s4bq09","s4bq09_1","s4bq09_2","s4bq16","s4bq11a","s4bq11b","s4bq12a","s4bq12b","s4bq13","s4bq14","s4bq10","s4bq15","s4bq07"
"6a62729833e64031b0586ff9e6ba9709","H4090101",1,1,210,"98-41-78-91",,1,100,1,2018,1,5,1,,,1,,1,15000,0.12
"6a62729833e64031b0586ff9e6ba9709","H4090101",1,2,610,"98-41-78-91",,1,100,1,2018,1,2,22,,,1,,1,20000,0.12
"6a786c2d723f4add86a4a778a805498b","H3870601",2,1,630,"17-30-86-50","1",1,100,3,2017,2,,,,,,,,,0.5
"6ad635d3403248979bbd95c911af620c","H0541201",1,1,130,"69-45-20-18","2",2,10,3,2018,1,1,1,10,1,1,,2,,1.2
"6ad635d3403248979bbd95c911af620c","H0541201",1,1,210,"69-45-20-18","2",2,30,3,2018,1,3,1,10,1,1,,2,,1.2
"6ad635d3403248979bbd95c911af620c","H0541201",1,1,741,"69-45-20-18","4",2,40,1,2006,2,,,,,,,,,1.2
"6ad635d3403248979bbd95c911af620c","H0541201",1,1,810,"69-45-20-18","2",2,20,1,9998,2,,,,,,,,,1.2
"6af34064cb92445789a8360953487239","H3930701",1,2,630,"85-59-02-13","1",1,100,6,2018,1,6,22,,,1,,2,,0.5
"6b0efd73485e40dfa39a692e66dbf7be","H1740901",1,1,210,"33-94-74-13","2",2,20,3,2018,1,3,1,15,1,1,,2,,1
"6b0efd73485e40dfa39a692e66dbf7be","H1740901",1,1,741,"33-94-74-13","2",2,40,3,2015,2,,,,,,,,,1
"6b0efd73485e40dfa39a692e66dbf7be","H1740901",2,1,741,"33-94-74-13","2",1,100,3,9998,2,,,,,,,,,1
"6b0efd73485e40dfa39a692e66dbf7be","H1740901",2,2,130,"33-94-74-13","2",2,50,3,2018,1,5,1,12,1,2,1,1,15000,1
"6b0efd73485e40dfa39a692e66dbf7be","H1740901",2,2,210,"33-94-74-13","2",2,50,3,2018,1,10,1,30,1,1,,2,,1
"6b55b47e2249487f97b9e81b07b8b490","H2140101",1,1,150,"63-56-98-94","2",1,100,5,2018,1,1,29,,,1,,2,,0.5
"6b900f14c9f44138a12e3707c25722ec","H4060401",1,2,130,"11-17-85-51","1",1,100,4,2018,1,1.5,1,,,1,,1,3000,0.25
"6ba9588f25094e3387eb46e9db57a8bc","H4150801",1,1,741,"50-96-50-93","6",1,100,1,9998,2,,,,,,,,,0.5
"6bcdf494fc1540af91e7128addf20b66","93",1,1,130,"28-33-85-40","1",1,100,3,2018,1,2,22,,,1,,2,,1
"6c26f95c9b844536a969e47ede58abba","H3980801",1,1,130,"18-85-27-32","1",1,,4,2018,1,2,1,3,1,2,1,2,,0.15
"6c26f95c9b844536a969e47ede58abba","H3980801",1,2,530,"18-85-27-32","1",1,100,3,2018,1,2,96,,,1,,2,,0.35
"6c26f95c9b844536a969e47ede58abba","H3980801",1,3,210,"18-85-27-32","1",1,100,5,2018,1,4,1,,,1,,2,,0.25
"6c26f95c9b844536a969e47ede58abba","H3980801",1,4,130,"18-85-27-32","1",1,,5,2018,1,1.5,1,3,1,1,,2,,0.2
"6c2b2395f6c24ef49e70351cf6a51f4e","H2620703",1,1,210,"13-06-91-70","2",1,100,3,2018,1,4.5,1,,,1,,2,,0.08
"6c2b2395f6c24ef49e70351cf6a51f4e","H2620703",1,2,310,"13-06-91-70","2",1,100,3,2018,1,2.5,1,,,1,,2,,0.05
"6c2b2395f6c24ef49e70351cf6a51f4e","H2620703",1,3,620,"13-06-91-70","2",1,100,3,2018,1,3,66,,,1,,2,,0.1
"6c47c9e23f364985838504b94dcd0f98","H3820101",1,1,630,"91-28-74-35","2",1,100,6,2018,2,,,,,,,,,1
"6c47c9e23f364985838504b94dcd0f98","H3820101",1,2,620,"91-28-74-35","2",1,100,4,2018,1,2,10,,,1,,2,,0.3
"6c47c9e23f364985838504b94dcd0f98","H3820101",1,3,130,"91-28-74-35","2",2,50,3,2018,1,3,1,4,1,1,,2,,0.25
"6c47c9e23f364985838504b94dcd0f98","H3820101",1,3,320,"91-28-74-35","2",2,50,3,2018,1,1,1,2,1,1,,2,,0.25
"6c47c9e23f364985838504b94dcd0f98","H3820101",1,4,130,"91-28-74-35","2",2,30,3,2018,1,1,1,5,1,1,,2,,0.3
"6c47c9e23f364985838504b94dcd0f98","H3820101",1,4,141,"91-28-74-35","2",2,70,3,2018,1,3,1,3,1,1,,2,,0.3
"6c47c9e23f364985838504b94dcd0f98","H3820101",1,5,130,"91-28-74-35","2",2,50,2,2018,1,6,1,8,1,1,,2,,0.5
"6c47c9e23f364985838504b94dcd0f98","H3820101",1,5,210,"91-28-74-35","2",2,50,2,2018,1,6,1,10,1,1,,2,,0.5
"6c47c9e23f364985838504b94dcd0f98","H3820101",4,1,320,"91-28-74-35","2",1,,3,2018,1,5,1,6,1,1,,2,,0.5
"6c82d38a510147bb8dea2705589e6ad0","H3851001",2,1,510,"63-24-65-20","2",1,100,10,2016,2,,,,,,,,,0.5
"6cdc2865affb46e084bc210198a5d640","H2420801",1,1,130,"73-98-05-43","1",1,,3,2018,1,1.25,1,4,1,1,,1,3500,0.25
"6cdc2865affb46e084bc210198a5d640","H2420801",2,1,810,"73-98-05-43","1",1,100,7,1990,2,,,,,,,,,0.19
"6ce5b0c08e9c49b9b1b389ebb52a0d29","H1770901",1,1,210,"83-62-67-20","2",2,10,3,2018,1,1,1,5,1,1,,2,,0.12
"6ce5b0c08e9c49b9b1b389ebb52a0d29","H1770901",1,1,741,"83-62-67-20","2",2,45,3,2006,2,,,,,,,,,0.12
"6ce5b0c08e9c49b9b1b389ebb52a0d29","H1770901",2,1,210,"83-62-67-20","2",2,20,3,2018,1,3,1,10,1,1,,2,,0.25
"6ce5b0c08e9c49b9b1b389ebb52a0d29","H1770901",2,1,741,"83-62-67-20","2",2,40,3,9998,2,,,,,,,,,0.25
"6ce5b0c08e9c49b9b1b389ebb52a0d29","H1770901",3,1,741,"83-62-67-20","2",1,,3,9998,2,,,,,,,,,0.5
"6ce5b0c08e9c49b9b1b389ebb52a0d29","H1770901",4,1,741,"83-62-67-20","2",1,,3,9998,2,,,,,,,,,1
"6d23a1f187fe42b5bc89945312f40c06","H1430403",5,1,310,"14-05-68-59","4",1,100,3,2018,1,4,29,,,1,,2,,0.3
"6d23a1f187fe42b5bc89945312f40c06","H1430403",5,3,310,"14-05-68-59","4",1,100,3,2018,1,2,22,,,1,,2,,0.5
"6d2e2dbf3a8046bbba64f9fd5ec54fbd","H2370801",5,1,630,"70-97-87-14","1",1,100,8,2016,2,,,,,,,,,0.5
"6d3161443ac04336ace23492e57e319e","H4010401",1,1,130,"37-77-19-11","2",2,30,2,2018,1,2,1,3,1,1,,2,,0.5
"6d3161443ac04336ace23492e57e319e","H4010401",1,1,210,"37-77-19-11","2",2,60,2,2018,1,7,1,10,1,1,,2,,0.5
"6d3161443ac04336ace23492e57e319e","H4010401",1,3,130,"37-77-19-11","2",2,50,6,2018,2,,,,,,,,,1.22
"6d3161443ac04336ace23492e57e319e","H4010401",1,3,520,"37-77-19-11","2",2,50,6,2018,1,2,1,3,1,2,2,1,6000,1.22
"6d3161443ac04336ace23492e57e319e","H4010401",1,4,141,"37-77-19-11","2",1,100,3,2018,1,2,1,,,1,,2,,0.45
"6d3161443ac04336ace23492e57e319e","H4010401",1,5,620,"37-77-19-11","2",1,100,6,2018,1,2,11,,,1,,2,,0.25
"6d3161443ac04336ace23492e57e319e","H4010401",2,1,130,"37-77-19-11","2",2,30,2,2018,1,3,1,8,1,1,,2,,1
"6d3161443ac04336ace23492e57e319e","H4010401",2,1,141,"37-77-19-11","2",2,70,2,2018,1,10,1,12,1,1,,2,,1
"6d392e82536e4b17b058d09c5e05b414","H2560901",0,1,210,"12-53-76-57","2",2,60,3,2018,1,10,31,15,31,1,,2,,1
"6d392e82536e4b17b058d09c5e05b414","H2560901",0,1,741,"12-53-76-57","2",2,40,7,9998,2,,,,,,,,,1
"6d62d577102f4e0fa86652fc173d909f","H1320801",1,2,130,"83-77-45-86","1",2,50,3,2018,1,2.5,1,5,1,1,,2,,0.3
"6d62d577102f4e0fa86652fc173d909f","H1320801",1,2,210,"83-77-45-86","1",2,50,3,2018,1,5,1,10,1,1,,2,,0.3
"6d62d577102f4e0fa86652fc173d909f","H1320801",2,1,130,"83-77-45-86","1",2,15,3,2018,1,2.5,1,15,1,1,,2,,2
"6d62d577102f4e0fa86652fc173d909f","H1320801",2,1,310,"83-77-45-86","1",2,15,3,2018,1,12,1,30,1,1,,2,,2
"6d62d577102f4e0fa86652fc173d909f","H1320801",2,1,741,"83-77-45-86","1",2,30,,9998,2,,,,,,,,,2
"6d68da2a08ee4f92aee39d86974f0082","H1640902",1,1,141,"22-06-57-98","2",1,100,3,2018,1,1.5,30,,,1,,2,,0.5
"6d68da2a08ee4f92aee39d86974f0082","H1640902",2,1,310,"22-06-57-98","2",1,100,3,9998,1,3,22,,,1,,2,,0.3
"6d744b34367e4b1285aadf0502734121","H2440104",2,1,630,"77-86-14-28","1",1,100,2,2018,1,1.5,10,,,1,,2,,
"6d744b34367e4b1285aadf0502734121","H2440104",3,1,630,"77-86-14-28","1",1,100,9,2017,2,,,,,,,,,
"6d80eda54c8046fb8018c220f362e6a9","H1331002",1,1,130,"68-57-24-59","2",1,,3,2018,1,2,21,2.5,21,1,,2,,1
"6d80eda54c8046fb8018c220f362e6a9","H1331002",2,1,120,"68-57-24-59","2",1,100,3,2018,1,1,22,,,1,,2,,0.8
"6d80eda54c8046fb8018c220f362e6a9","H1331002",2,2,420,"68-57-24-59","2",1,100,4,2018,1,0.5,1,,,2,2,2,,0.2
"6df742df056643358cfb5b48d1cc2fa9","H1490401",1,1,130,"71-67-37-79","1",1,100,3,2018,1,1.5,1,,,1,,2,,0.25
"6dfa6a5816024c7f966cca87e3bed6f5","H3850901",1,1,130,"85-25-30-09","1",2,60,4,2018,1,4,96,6,99,1,,2,,0.18
"6dfa6a5816024c7f966cca87e3bed6f5","H3850901",1,1,310,"85-25-30-09","1",2,40,4,2018,1,4,96,6,99,1,,2,,0.18
"6dfa6a5816024c7f966cca87e3bed6f5","H3850901",1,2,620,"85-25-30-09","1",1,100,4,2018,1,4,66,,,2,2,2,,0.48
"6dfa6a5816024c7f966cca87e3bed6f5","H3850901",2,1,130,"85-25-30-09","1",1,,5,2018,1,3,96,5,99,1,,2,,0.1
"6e1b9813d0ca441b84732b02c170252c","H2440801",0,1,630,"52-67-43-65","3",1,100,3,2017,2,,,,,,,,,0.5
"6e1b9813d0ca441b84732b02c170252c","H2440801",1,1,120,"52-67-43-65","3",1,100,6,2018,1,8,96,,,1,,2,,0.5
"6e9fed759eb24d828cde8e8f85295fa5","H0460201",1,1,130,"75-89-64-59","1",2,20,2,2018,1,0.5,1,5,1,1,,2,,0.5
"6e9fed759eb24d828cde8e8f85295fa5","H0460201",1,1,210,"75-89-64-59","1",2,20,2,2018,1,0.5,1,5,1,1,,2,,0.5
"6e9fed759eb24d828cde8e8f85295fa5","H0460201",1,1,320,"75-89-64-59","1",2,20,2,2018,1,0.5,1,5,1,1,,2,,0.5
"6e9fed759eb24d828cde8e8f85295fa5","H0460201",1,1,810,"75-89-64-59","1",2,40,1,2008,2,,,,,,,,,0.5
"6e9fed759eb24d828cde8e8f85295fa5","H0460201",2,1,130,"75-89-64-59","1",2,20,2,2018,1,0.5,1,5,1,1,,2,,0.5
"6e9fed759eb24d828cde8e8f85295fa5","H0460201",2,1,210,"75-89-64-59","1",2,20,2,2018,1,5,1,5,1,1,,2,,0.5
"6e9fed759eb24d828cde8e8f85295fa5","H0460201",2,1,741,"75-89-64-59","1",2,60,1,2014,2,,,,,,,,,0.5
"6e9fed759eb24d828cde8e8f85295fa5","H0460201",3,1,620,"75-89-64-59","1",1,100,12,2017,2,,,,,,,,,0.5
"6ea576e77a1444da8af810a7d7d1ff9c","H2900201",1,1,130,"10-89-66-05","2",2,40,3,2018,1,3,1,3,1,1,,1,1500,0.5
"6ea576e77a1444da8af810a7d7d1ff9c","H2900201",1,1,210,"10-89-66-05","2",2,60,3,2018,1,5,1,5,1,1,,1,7500,0.5
"6ec00f7d379e4cceb131ac9725f35b1a","H1250601",0,1,810,"79-72-13-33","1",1,100,9,2010,2,,,,,,,,,0.3
"6ec00f7d379e4cceb131ac9725f35b1a","H1250601",1,1,130,"79-72-13-33","1",2,60,3,2018,1,7,1,12,1,1,,2,,1
"6ec00f7d379e4cceb131ac9725f35b1a","H1250601",1,1,210,"79-72-13-33","1",2,40,3,2018,1,8,1,20,1,1,,2,,1
"6ec00f7d379e4cceb131ac9725f35b1a","H1250601",1,2,310,"79-72-13-33","1",1,100,3,2018,1,8,1,,,1,,2,,0.5
"6ec00f7d379e4cceb131ac9725f35b1a","H1250601",2,1,620,"79-72-13-33","1",1,100,5,2018,2,,,,,,,,,0.5
"6ed7bea2de0e4fe19ac7e0a5a7e0c5f9","H1430402",1,1,310,"17-20-51-76","2",1,,4,2018,1,3,22,10,22,1,,2,,0.5
"6ed7bea2de0e4fe19ac7e0a5a7e0c5f9","H1430402",2,1,141,"17-20-51-76","2",1,100,4,2018,1,1.5,29,,,1,,2,,0.5
"6eedbaa6dcca4d878447d1c2cab98136","H1860302",1,1,630,"56-02-46-35","1",1,100,3,2018,1,2,9,,,1,,2,,0.75
"6eedbaa6dcca4d878447d1c2cab98136","H1860302",1,2,620,"56-02-46-35","1",1,100,5,2018,1,2,10,,,1,,2,,0.2
"6eedbaa6dcca4d878447d1c2cab98136","H1860302",3,1,130,"56-02-46-35","1",2,15,3,2018,1,5,1,10,1,1,,2,,1.5
"6eedbaa6dcca4d878447d1c2cab98136","H1860302",3,1,223,"56-02-46-35","1",2,20,3,2018,1,1,1,5,1,1,,1,1500,1.5
"6eedbaa6dcca4d878447d1c2cab98136","H1860302",3,1,310,"56-02-46-35","1",2,65,3,2018,1,35,1,40,1,1,,2,,1.5
"6eedbaa6dcca4d878447d1c2cab98136","H1860302",4,1,210,"56-02-46-35","2",1,100,6,2018,1,32,1,,,1,,1,52000,1
"6f035c845d044070b977bfd3ae5bfe18","76",1,1,310,"42-83-67-08","1",1,100,4,2018,1,1.5,22,,,1,,1,45000,1
"6f035c845d044070b977bfd3ae5bfe18","76",2,1,310,"42-83-67-08","1",1,100,4,2018,1,1,22,,,1,,1,30000,1
"6f035c845d044070b977bfd3ae5bfe18","76",2,2,150,"42-83-67-08","1",1,100,4,2018,1,3,21,,,1,,1,15000,1.5
"6f0634b271dd4ebabaca45a0579a1a69","H3410701",1,1,210,"34-67-78-80","2",2,20,3,2018,1,20,1,70,1,1,,2,,2
"6f0634b271dd4ebabaca45a0579a1a69","H3410701",1,1,630,"34-67-78-80","2",2,30,1,2018,2,,,,,,,,,2
"6f0634b271dd4ebabaca45a0579a1a69","H3410701",1,1,741,"34-67-78-80","2",2,15,9,2015,2,,,,,,,,,2
"6f0634b271dd4ebabaca45a0579a1a69","H3410701",1,1,810,"34-67-78-80","2",2,15,4,2000,2,,,,,,,,,2
"6f0634b271dd4ebabaca45a0579a1a69","H3410701",2,1,130,"34-67-78-80","2",1,100,3,2018,1,10,1,,,1,,2,,0.2
"6f0634b271dd4ebabaca45a0579a1a69","H3410701",3,1,130,"34-67-78-80","1",1,100,3,2018,1,10,1,,,1,,2,,0.5
"6f3d8a77df14439b95377e51e8300c21","H3371001",1,1,210,"23-46-29-56","4",2,30,3,2018,1,10,1,10,1,1,,2,,0.5
"6f3d8a77df14439b95377e51e8300c21","H3371001",1,1,741,"23-46-29-56","1",2,70,1,2018,2,,,,,,,,,0.5
"6f3d8a77df14439b95377e51e8300c21","H3371001",1,4,620,"23-46-29-56","1",1,100,2,2018,2,,,,,,,,,0.25
"6f502e1e043449cab9a278cbfd4c30f8","H2110902",1,3,130,"74-99-17-96","2",1,100,6,2018,1,5,1,,,1,,2,,1
"6f601a010e1e4af68c6c7a487cc5d460","H4000301",2,1,330,"78-80-45-34","2",1,100,5,2018,1,1.5,1,,,2,1,1,52500,1.6
"6f601a010e1e4af68c6c7a487cc5d460","H4000301",2,2,620,"78-80-45-34","2",1,100,6,2018,1,2,66,,,1,,2,,0.1
"6f601a010e1e4af68c6c7a487cc5d460","H4000301",3,1,130,"78-80-45-34","1",1,100,4,2018,1,1,1,,,1,,2,,0.9
"6f601a010e1e4af68c6c7a487cc5d460","H4000301",3,2,130,"78-80-45-34","2",2,25,4,2018,1,1,1,2,1,1,,2,,0.9
"6f601a010e1e4af68c6c7a487cc5d460","H4000301",3,2,310,"78-80-45-34","2",2,75,4,2018,1,18,1,50,1,1,,2,,0.9
"6f601a010e1e4af68c6c7a487cc5d460","H4000301",3,3,130,"78-80-45-34","2",1,,3,2018,1,1,1,1.5,1,1,,2,,0.8
"6f60b55f26fb4ce68cfb46773cdd2175","H1330301",1,1,130,"29-10-53-63","1",2,50,2,2018,1,6,1,8,1,1,,2,,0.5
"6f60b55f26fb4ce68cfb46773cdd2175","H1330301",1,1,210,"29-10-53-63","1",2,50,2,2018,1,5,1,10,1,1,,2,,0.5
"6f60b55f26fb4ce68cfb46773cdd2175","H1330301",1,2,310,"29-10-53-63","1",1,100,3,2018,1,4,1,,,1,,2,,0.25
"6f60b55f26fb4ce68cfb46773cdd2175","H1330301",1,3,620,"29-10-53-63","1",1,100,5,2018,1,5,66,,,1,,2,,0.25
"6f60b55f26fb4ce68cfb46773cdd2175","H1330301",1,4,630,"29-10-53-63","1",1,100,2,2018,1,3,10,,,1,,2,,1
"6f60b55f26fb4ce68cfb46773cdd2175","H1330301",1,5,130,"29-10-53-63","1",2,20,2,2018,1,1,1,6,1,1,,2,,0.5
"6f60b55f26fb4ce68cfb46773cdd2175","H1330301",1,5,141,"29-10-53-63","1",2,80,2,2018,1,2.5,1,3,1,1,,2,,0.5
"6f6a41531ea04b89bdfe4582aa6adc4e","H4100201",1,1,620,"49-65-73-14","1",1,100,2,2018,1,3,66,,,1,,2,,0.14
"6f6a41531ea04b89bdfe4582aa6adc4e","H4100201",1,2,310,"49-65-73-14","1",1,100,2,2018,1,5,1,,,1,,1,10000,0.16
"6f6a41531ea04b89bdfe4582aa6adc4e","H4100201",1,3,810,"49-65-73-14","1",1,100,10,9998,2,,,,,,,,,0.5
"6f6a41531ea04b89bdfe4582aa6adc4e","H4100201",1,4,210,"49-65-73-14","1",1,100,2,2018,1,5,1,,,1,,1,10000,0.25
"6f750fb9941247278e9fbb82eace8268","H3760101",1,1,741,"37-69-15-59","2",1,,3,2008,2,,,,,,,,,0.25
"6f750fb9941247278e9fbb82eace8268","H3760101",2,1,130,"37-69-15-59","2",2,50,3,2018,1,3.5,1,8,1,2,1,1,25000,2
"6f750fb9941247278e9fbb82eace8268","H3760101",2,1,210,"37-69-15-59","2",2,10,3,2018,1,10,1,30,1,1,,2,,2
"6f750fb9941247278e9fbb82eace8268","H3760101",3,1,130,"37-69-15-59","2",1,100,3,2018,1,1.5,1,,,2,1,1,12000,1
"6f750fb9941247278e9fbb82eace8268","H3760101",4,1,210,"37-69-15-59","2",1,100,3,2018,1,5,1,,,1,,2,,0.5
"6f750fb9941247278e9fbb82eace8268","H3760101",4,2,310,"37-69-15-59","2",1,100,3,2018,1,11,1,,,1,,2,,2
"6f783cf387a44f4cba00be9ade1aed63","H3810301",1,1,130,"29-36-83-77","2",2,30,3,2018,1,4,1,6,1,1,,1,15000,0.4
"6f783cf387a44f4cba00be9ade1aed63","H3810301",1,1,210,"29-36-83-77","2",2,30,3,2018,1,3,1,10,1,1,,1,7500,0.4
"6f783cf387a44f4cba00be9ade1aed63","H3810301",1,1,741,"29-36-83-77","2",2,40,4,2003,2,,,,,,,,,0.4
"6f783cf387a44f4cba00be9ade1aed63","H3810301",2,1,130,"29-36-83-77","2",2,50,3,2018,1,7,1,10,1,1,,1,21000,0.5
"6f783cf387a44f4cba00be9ade1aed63","H3810301",2,1,210,"29-36-83-77","2",2,50,3,2018,1,10,1,20,1,1,,1,25000,0.5
"6f783cf387a44f4cba00be9ade1aed63","H3810301",3,1,130,"29-36-83-77","2",2,40,3,2018,1,5,1,10,1,2,1,1,30000,1
"6f783cf387a44f4cba00be9ade1aed63","H3810301",3,1,741,"29-36-83-77","2",2,60,4,2017,2,,,,,,,,,1
"6f830ce7d01c422cb12c8b5c8b9c96ee","H3431001",1,1,130,"35-24-37-70","4",2,50,3,2018,1,2,1,5,1,1,,2,,1
"6f830ce7d01c422cb12c8b5c8b9c96ee","H3431001",1,1,210,"35-24-37-70","4",2,50,3,2018,1,10,1,10,1,1,,2,,1
"6f86d6b6d68f477ab0d274fc7bdc1960","H3790201",1,1,700,"03-36-34-86","1",2,20,2,2003,2,,,,,,,,,0.5
"6f86d6b6d68f477ab0d274fc7bdc1960","H3790201",1,1,741,"03-36-34-86","1",2,30,4,1986,2,,,,,,,,,0.5
"6f86d6b6d68f477ab0d274fc7bdc1960","H3790201",2,1,130,"03-36-34-86","1",2,30,3,2018,1,2,1,3,1,1,,2,,
"6f86d6b6d68f477ab0d274fc7bdc1960","H3790201",2,1,210,"03-36-34-86","2",2,20,3,2018,1,2,1,5,1,1,,1,5600,
"6f86d6b6d68f477ab0d274fc7bdc1960","H3790201",4,1,130,"03-36-34-86","1",2,20,3,2018,1,1,1,5,1,1,,2,,1
"6f86d6b6d68f477ab0d274fc7bdc1960","H3790201",4,1,210,"03-36-34-86","1",2,10,3,2018,1,1,1,3,1,1,,1,2800,1
"6f86d6b6d68f477ab0d274fc7bdc1960","H3790201",4,1,630,"03-36-34-86","1",2,70,3,2017,2,,,,,,,,,1
"6fd351dce142448db75da19ed3a51c08","11",1,1,150,"33-11-43-62","1",1,100,3,2018,1,8,1,,,1,,2,,1
"6fd351dce142448db75da19ed3a51c08","11",1,2,222,"33-11-43-62","1",1,100,3,2018,1,1.5,29,,,1,,2,,1
"6fd351dce142448db75da19ed3a51c08","11",1,3,310,"33-11-43-62","1",1,100,4,2018,1,1,22,,,1,,2,,1
"6fd460ca3c404736aa233ebb0ac0e849","H3170801",1,1,741,"68-29-29-84","5",1,100,1,9998,2,,,,,,,,,0.5
"6fd460ca3c404736aa233ebb0ac0e849","H3170801",2,1,741,"68-29-29-84","5",1,,1,9998,2,,,,,,,,,0.25
"6fd460ca3c404736aa233ebb0ac0e849","H3170801",3,1,741,"68-29-29-84","5",1,,1,9998,2,,,,,,,,,0.5
"6fdb9e65588f4e288c279e8301d04706","H0630601",1,1,130,"57-10-36-80","4",2,10,2,2018,1,1.5,1,15,1,1,,2,,0.78
"6fdb9e65588f4e288c279e8301d04706","H0630601",1,1,210,"57-10-36-80","4",2,15,2,2018,1,8,1,40,1,1,,2,,0.78
"6fdb9e65588f4e288c279e8301d04706","H0630601",1,1,510,"57-10-36-80","4",2,25,3,2013,2,,,,,,,,,0.78
"6fdb9e65588f4e288c279e8301d04706","H0630601",1,1,741,"57-10-36-80","4",2,10,2,2014,2,,,,,,,,,0.78
"6fdb9e65588f4e288c279e8301d04706","H0630601",1,1,770,"57-10-36-80","4",2,5,3,1990,2,,,,,,,,,0.78
"6fdb9e65588f4e288c279e8301d04706","H0630601",1,1,810,"57-10-36-80","4",2,20,3,1995,2,,,,,,,,,0.78
"700070912677437580e7da3eb10c7734","H2001101",1,1,150,"96-55-83-20","1",1,100,3,2018,1,1,1,,,1,,2,,0.18
"700070912677437580e7da3eb10c7734","H2001101",2,1,410,"96-55-83-20","1",1,100,5,2018,1,8,96,,,2,1,1,7500,0.23
"700070912677437580e7da3eb10c7734","H2001101",3,1,310,"96-55-83-20","1",1,100,3,2018,1,2,1,,,1,,1,7000,0.05
"700070912677437580e7da3eb10c7734","H2001101",3,2,620,"96-55-83-20","1",1,100,4,2018,1,1,66,,,1,,2,,0.05
"700070912677437580e7da3eb10c7734","H2001101",4,1,410,"96-55-83-20","1",1,100,4,2018,1,5,96,,,2,1,1,4000,0.21
"703b091c1c54412c9ad4e1bc9eb8e745","H1291002",1,1,210,"31-26-57-51","2",2,40,3,2018,1,10,1,15,1,1,,2,,0.5
"703b091c1c54412c9ad4e1bc9eb8e745","H1291002",1,1,741,"31-26-57-51","2",2,60,5,2012,2,,,,,,,,,0.5
"703b091c1c54412c9ad4e1bc9eb8e745","H1291002",1,2,130,"31-26-57-51","2",1,100,3,2018,1,14,1,,,1,,2,,1.5
"703b091c1c54412c9ad4e1bc9eb8e745","H1291002",1,3,620,"31-26-57-51","2",1,100,5,2018,2,,,,,,,,,0.5
"703b091c1c54412c9ad4e1bc9eb8e745","H1291002",2,1,130,"31-26-57-51","2",2,70,3,2018,1,10,1,12,1,1,,2,,1
"703b091c1c54412c9ad4e1bc9eb8e745","H1291002",2,1,630,"31-26-57-51","2",2,30,8,2017,2,,,,,,,,,1
"704c5e32c47443e784d9d55b1f8a36f8","H1730801",1,1,810,"51-82-16-79","2",1,100,8,2010,2,,,,,,,,,0.25
"704c5e32c47443e784d9d55b1f8a36f8","H1730801",1,2,130,"51-82-16-79","2",2,70,3,2018,1,10,1,12,1,1,,2,,1
"704c5e32c47443e784d9d55b1f8a36f8","H1730801",1,2,630,"51-82-16-79","2",2,30,7,2017,2,,,,,,,,,1
"704c5e32c47443e784d9d55b1f8a36f8","H1730801",1,3,620,"51-82-16-79","2",1,100,5,2018,2,,,,,,,,,0.75
"70ccd806085f4136878564d359c880f5","H0491001",5,1,130,"92-08-00-23","1",2,5,3,2018,1,1,1,15,1,1,,2,,1.7
"70ccd806085f4136878564d359c880f5","H0491001",5,1,210,"92-08-00-23","1",2,5,3,2018,1,2,1,60,1,1,,2,,1.7
"70ccd806085f4136878564d359c880f5","H0491001",5,1,741,"92-08-00-23","1",2,90,1,9998,2,,,,,,,,,1.7
"70ccd806085f4136878564d359c880f5","H0491001",6,1,741,"92-08-00-23","1",1,100,1,9998,2,,,,,,,,,4
"70ccd806085f4136878564d359c880f5","H0491001",8,1,130,"92-08-00-23","1",2,10,3,2018,1,3,1,20,1,1,,2,,2.5
"70ccd806085f4136878564d359c880f5","H0491001",8,1,210,"92-08-00-23","1",2,10,2,2018,1,5,1,60,1,1,,2,,2.5
"70ccd806085f4136878564d359c880f5","H0491001",8,1,741,"92-08-00-23","1",2,80,1,9998,2,,,,,,,,,2.5
"70d83bd5db6f46e092593b4bfc363ba3","H3190201",1,1,741,"24-28-64-18","2",1,100,3,1988,1,200,85,,,1,,2,,0.5
"70d83bd5db6f46e092593b4bfc363ba3","H3190201",1,2,310,"24-28-64-18","2",1,,3,2018,1,12,31,20,31,1,,2,,0.25
"70d83bd5db6f46e092593b4bfc363ba3","H3190201",1,3,620,"24-28-64-18","2",1,100,4,2018,1,3,66,,,1,,2,,0.25
"70d83bd5db6f46e092593b4bfc363ba3","H3190201",1,4,130,"24-28-64-18","2",1,100,3,2018,1,5,1,,,1,,2,,0.75
"70d83bd5db6f46e092593b4bfc363ba3","H3190201",1,5,130,"24-28-64-18","2",2,30,3,2018,1,1,31,2,31,1,,2,,0.25
"70d83bd5db6f46e092593b4bfc363ba3","H3190201",1,5,210,"24-28-64-18","2",2,30,3,2018,1,5,31,10,1,1,,2,,0.25
"71567b0738d2489d911fd9abb92d18bb","H2140801",1,1,150,"78-04-14-68","1",1,100,5,2018,1,4,21,,,1,,2,,2.5
"71567b0738d2489d911fd9abb92d18bb","H2140801",2,1,150,"78-04-14-68","1",1,,5,2018,1,0.5,21,1,21,1,,2,,0.08
"71586d604e6b4e66b0858ba862d00e70","H0910502",1,1,210,"79-87-98-88","1",2,50,3,2018,1,15,1,20,1,1,,1,30000,0.6
"71586d604e6b4e66b0858ba862d00e70","H0910502",1,1,630,"79-87-98-88","1",2,30,3,2017,2,,,,,,,,,0.6
